PRUNING	0	618	52	273	0	293
DOMAIN	0	4
PRUNING	1	618	34	276	0	308
DOMAIN	1	4
PRUNING	2	618	34	276	0	308
DOMAIN	2	4
PRUNING	3	618	6	132	0	480
DOMAIN	3	6
PRUNING	4	618	34	276	0	308
DOMAIN	4	4
PRUNING	5	103	1	63	0	39
DOMAIN	5	1
EVALUATE	0	16x128x128s2k8;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	16953393.45211539	1	1	
EVALUATE	1	16x128x128s2k1;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	16423099.157076433	1	1	
EVALUATE	2	16x128x128s2k2;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	15950068.929410102	1	1	
EVALUATE	3	16x128x128s2k4;16x128x128s2k8;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	16678105.451916154	1	1	
COORDINATE	0	0	0	4	2	15950068.929410102
EVALUATE	4	16x128x128s2k2;16x128x128s2k1;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	15918246.427899366	1	1	
EVALUATE	5	16x128x128s2k2;16x128x128s2k2;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	15923968.131520972	1	1	
EVALUATE	6	16x128x128s2k2;16x128x128s2k4;16x128x128s2k2;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	15942770.640146919	1	1	
COORDINATE	0	0	1	4	1	15918246.427899366
EVALUATE	7	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	15370287.411611248	1	1	
EVALUATE	8	16x128x128s2k2;16x128x128s2k1;16x128x128s2k4;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	16219834.971876472	1	1	
EVALUATE	9	16x128x128s2k2;16x128x128s2k1;16x128x128s2k8;16x128x128s2k16;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	17290327.808104772	1	1	
COORDINATE	0	0	2	4	1	15370287.411611248
EVALUATE	10	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14639021.432503473	1	1	
EVALUATE	11	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k2;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14727437.906952769	1	1	
EVALUATE	12	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k4;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14796466.069907807	1	1	
EVALUATE	13	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14994484.607851382	1	1	
EVALUATE	14	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	16121893.019130798	1	1	
COORDINATE	0	0	3	6	1	14639021.432503473
EVALUATE	15	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14337961.741591109	1	1	
EVALUATE	16	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k2;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14401950.946563164	1	1	
EVALUATE	17	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k4;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=64	14515898.660092251	1	1	
COORDINATE	0	0	4	4	1	14337961.741591109
COORDINATE	0	0	5	1	0	14337961.741591109
EVALUATE	18	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=16	11472572.583715932	1	1	
EVALUATE	19	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=32	12618801.130786311	1	1	
EVALUATE	20	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=1;residency=1;Ec=1088;Rq=128	19496172.413208649	1	1	
ATTENTION_COORDINATE	0	0	Rq	4	11472572.583715932
EVALUATE	21	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=2;residency=1;Ec=1088;Rq=16	11475572.363727933	1	1	
EVALUATE	22	16x128x128s2k2;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;16x128x128s2k1;kappa=4;residency=1;Ec=1088;Rq=16	11475572.363727933	1	1	
