slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789581848894930944	1789581848894930944	1789581848894930944	1789581848894932992	1789581848894934016	0	0	0	0	53699340931602	53699340936718
1	0	30	0	0	1789581848894934016	1789581848895215616	1789581848895215616	1789581848895217664	1789581848895218688	0	4	38	1	53699341648480	53699341653773
2	1	0	1	2	1789581848894930944	1789581848894930944	1789581848894930944	1789581848894932992	1789581848894934016	4	0	0	0	53720366029908	53720366035131
3	1	30	1	2	1789581848894934016	1789581848895215616	1789581848895215616	1789581848895217664	1789581848895218688	4	4	38	1	53720366746993	53720366752228
4	2	0	2	4	1789581848894930944	1789581848894930944	1789581848894930944	1789581848894932992	1789581848894934016	8	0	0	0	53701362275028	53701362280037
5	2	30	2	4	1789581848894934016	1789581848895215616	1789581848895215616	1789581848895217664	1789581848895218688	8	4	38	1	53701362992174	53701362997243
6	3	0	3	6	1789581848894930944	1789581848894930944	1789581848894930944	1789581848894932992	1789581848894934016	12	0	0	0	53705297554338	53705297559170
7	3	30	3	6	1789581848894934016	1789581848895215616	1789581848895215616	1789581848895217664	1789581848895218688	12	4	38	1	53705298271536	53705298276424
8	4	2	0	8	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	16	4	1	1	53716295040718	53716295093165
9	4	32	0	8	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	20	4	40	1	53716295759053	53716295812266
10	5	2	1	10	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	24	4	1	1	53664753415515	53664753467582
11	5	32	1	10	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	28	4	40	1	53664754133787	53664754186535
12	6	2	2	12	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	32	4	1	1	53694000242594	53694000294309
13	6	32	2	12	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895240192	1789581848895242240	36	4	40	1	53694000960790	53694001013135
14	7	2	3	14	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	40	4	1	1	53706973954027	53706974005979
15	7	32	3	14	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	44	4	40	1	53706974672303	53706974724998
16	8	1	0	16	1789581848894930944	1789581848894934016	1789581848894935040	1789581848894955520	1789581848894956544	48	4	0	1	53643661765579	53643661817715
17	8	31	0	16	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	52	4	39	1	53643662483518	53643662536347
18	9	1	1	18	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	56	4	0	1	53691072087414	53691072139724
19	9	31	1	18	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	60	4	39	1	53691072805628	53691072859527
20	10	1	2	20	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	64	4	0	1	53706549698203	53706549750154
21	10	31	2	20	1789581848894956544	1789581848895219712	1789581848895219712	1789581848895241216	1789581848895242240	68	4	39	1	53706550416640	53706550469742
22	11	1	3	22	1789581848894930944	1789581848894935040	1789581848894935040	1789581848894955520	1789581848894956544	72	4	0	1	53699340940829	53699340992602
