stage	logical	worker	start_ns	end_ns	block_ns	stretch
4	86	2	1731192.594	1731455.49	0	1
4	87	3	1731192.594	1731455.49	0	1
4	88	0	1731455.49	1731718.386	0	1
4	89	1	1731455.49	1731718.386	0	1
4	90	2	1731455.49	1731718.386	0	1
4	91	3	1731455.49	1731718.386	0	1
4	92	0	1731718.386	1731981.282	0	1
4	93	1	1731718.386	1731981.282	0	1
4	94	2	1731718.386	1731981.282	0	1
4	95	3	1731718.386	1731981.282	0	1
4	96	0	1731981.282	1732244.178	0	1
4	97	1	1731981.282	1732244.178	0	1
4	98	2	1731981.282	1732244.178	0	1
4	99	3	1731981.282	1732244.178	0	1
4	100	0	1732244.178	1732507.074	0	1
4	101	1	1732244.178	1732507.074	0	1
4	102	2	1732244.178	1732507.074	0	1
4	103	3	1732244.178	1732507.074	0	1
4	104	0	1732507.074	1732769.97	0	1
4	105	1	1732507.074	1732769.97	0	1
4	106	2	1732507.074	1732769.97	0	1
4	107	3	1732507.074	1732769.97	0	1
4	108	0	1732769.97	1733032.866	0	1
4	109	1	1732769.97	1733032.866	0	1
4	110	2	1732769.97	1733032.866	0	1
4	111	3	1732769.97	1733032.866	0	1
4	112	0	1733032.866	1733295.762	0	1
4	113	1	1733032.866	1733295.762	0	1
4	114	2	1733032.866	1733295.762	0	1
4	115	3	1733032.866	1733295.762	0	1
4	116	0	1733295.762	1733558.658	0	1
4	117	1	1733295.762	1733558.658	0	1
4	118	2	1733295.762	1733558.658	0	1
4	119	3	1733295.762	1733558.658	0	1
4	120	0	1733558.658	1733821.554	0	1
4	121	1	1733558.658	1733821.554	0	1
4	122	2	1733558.658	1733821.554	0	1
4	123	3	1733558.658	1733821.554	0	1
4	124	0	1733821.554	1734084.45	0	1
4	125	1	1733821.554	1734084.45	0	1
4	126	2	1733821.554	1734084.45	0	1
4	127	3	1733821.554	1734084.45	0	1
5	0	0	1723568.61	1723831.506	0	1
5	1	1	1723568.61	1723831.506	0	1
5	2	2	1723568.61	1723831.506	0	1
5	3	3	1723568.61	1723831.506	0	1
5	4	0	1723831.506	1724094.402	0	1
5	5	1	1723831.506	1724094.402	0	1
5	6	2	1723831.506	1724094.402	0	1
5	7	3	1723831.506	1724094.402	0	1
5	8	0	1724094.402	1724357.298	0	1
5	9	1	1724094.402	1724357.298	0	1
5	10	2	1724094.402	1724357.298	0	1
5	11	3	1724094.402	1724357.298	0	1
5	12	0	1724357.298	1724620.194	0	1
5	13	1	1724357.298	1724620.194	0	1
5	14	2	1724357.298	1724620.194	0	1
5	15	3	1724357.298	1724620.194	0	1
5	16	0	1724620.194	1724883.09	0	1
5	17	1	1724620.194	1724883.09	0	1
5	18	2	1724620.194	1724883.09	0	1
5	19	3	1724620.194	1724883.09	0	1
5	20	0	1724883.09	1725145.986	0	1
5	21	1	1724883.09	1725145.986	0	1
5	22	2	1724883.09	1725145.986	0	1
5	23	3	1724883.09	1725145.986	0	1
5	24	0	1725145.986	1725408.882	0	1
5	25	1	1725145.986	1725408.882	0	1
5	26	2	1725145.986	1725408.882	0	1
5	27	3	1725145.986	1725408.882	0	1
5	28	0	1725408.882	1725671.778	0	1
5	29	1	1725408.882	1725671.778	0	1
5	30	2	1725408.882	1725671.778	0	1
5	31	3	1725408.882	1725671.778	0	1
6	0	4	1725062.516	1725317.057	1725062.516	1
6	1	5	1725062.516	1725317.057	1725062.516	1
6	2	6	1725062.516	1725317.057	1725062.516	1
6	3	7	1725062.516	1725317.057	1725062.516	1
6	4	8	1725325.412	1725579.953	1725325.412	1
6	5	9	1725325.412	1725579.953	1725325.412	1
6	6	10	1725325.412	1725579.953	1725325.412	1
6	7	11	1725325.412	1725579.953	1725325.412	1
6	8	12	1725588.308	1725842.849	1725588.308	1
6	9	13	1725588.308	1725842.849	1725588.308	1
6	10	14	1725588.308	1725842.849	1725588.308	1
6	11	15	1725588.308	1725842.849	1725588.308	1
6	12	16	1725851.204	1726105.745	1725851.204	1
6	13	17	1725851.204	1726105.745	1725851.204	1
6	14	18	1725851.204	1726105.745	1725851.204	1
6	15	19	1725851.204	1726105.745	1725851.204	1
6	16	20	1726110.923	1726365.464	1726110.923	1
6	17	21	1726110.923	1726365.464	1726110.923	1
6	18	22	1726110.923	1726365.464	1726110.923	1
6	19	23	1726110.923	1726365.464	1726110.923	1
6	20	24	1726373.819	1726628.36	1726373.819	1
6	21	25	1726373.819	1726628.36	1726373.819	1
6	22	26	1726373.819	1726628.36	1726373.819	1
6	23	27	1726373.819	1726628.36	1726373.819	1
6	24	32	1726636.715	1726891.256	1726636.715	1
6	25	33	1726636.715	1726891.256	1726636.715	1
6	26	34	1726636.715	1726891.256	1726636.715	1
6	27	35	1726636.715	1726891.256	1726636.715	1
6	28	36	1726899.611	1727154.152	1726899.611	1
6	29	37	1726899.611	1727154.152	1726899.611	1
6	30	38	1726899.611	1727154.152	1726899.611	1
6	31	39	1726899.611	1727154.152	1726899.611	1
7	0	0	1734084.45	1734338.991	0	1
7	1	1	1734084.45	1734338.991	0	1
7	2	2	1734084.45	1734338.991	0	1
7	3	3	1734084.45	1734338.991	0	1
7	4	0	1734338.991	1734593.532	0	1
7	5	1	1734338.991	1734593.532	0	1
7	6	2	1734338.991	1734593.532	0	1
7	7	3	1734338.991	1734593.532	0	1
7	8	0	1734593.532	1734848.074	0	1
7	9	1	1734593.532	1734848.074	0	1
7	10	2	1734593.532	1734848.074	0	1
7	11	3	1734593.532	1734848.074	0	1
7	12	0	1734848.074	1735102.615	0	1
7	13	1	1734848.074	1735102.615	0	1
7	14	2	1734848.074	1735102.615	0	1
7	15	3	1734848.074	1735102.615	0	1
7	16	0	1735102.615	1735357.157	0	1
7	17	1	1735102.615	1735357.157	0	1
7	18	2	1735102.615	1735357.157	0	1
7	19	3	1735102.615	1735357.157	0	1
7	20	0	1735357.157	1735611.698	0	1
7	21	1	1735357.157	1735611.698	0	1
7	22	2	1735357.157	1735611.698	0	1
7	23	3	1735357.157	1735611.698	0	1
7	24	0	1735611.698	1735866.24	0	1
7	25	1	1735611.698	1735866.24	0	1
7	26	2	1735611.698	1735866.24	0	1
7	27	3	1735611.698	1735866.24	0	1
7	28	28	1724798.495	1725053.037	1724798.495	1
7	29	29	1724798.495	1725053.037	1724798.495	1
7	30	30	1724798.495	1725053.037	1724798.495	1
7	31	31	1724798.495	1725053.037	1724798.495	1
8	0	4	1737098.842	1737934.54	11781.78437	1
8	1	5	1737098.842	1737934.54	11781.78437	1
8	2	6	1737098.842	1737934.54	11781.78437	1
8	3	7	1737098.842	1737934.54	11781.78437	1
8	4	8	1737098.842	1737934.54	11518.88838	1
8	5	9	1737098.842	1737934.54	11518.88838	1
8	6	10	1737098.842	1737934.54	11518.88838	1
8	7	11	1737098.842	1737934.54	11518.88838	1
8	8	12	1737098.842	1737934.54	11255.99239	1
8	9	13	1737098.842	1737934.54	11255.99239	1
8	10	14	1737098.842	1737934.54	11255.99239	1
8	11	15	1737098.842	1737934.54	11255.99239	1
8	12	16	1737098.842	1737934.54	10993.0964	1
8	13	17	1737098.842	1737934.54	10993.0964	1
8	14	18	1737098.842	1737934.54	10993.0964	1
8	15	19	1737098.842	1737934.54	10993.0964	1
8	16	20	1737098.842	1737934.54	10733.37778	1
8	17	21	1737098.842	1737934.54	10733.37778	1
8	18	22	1737098.842	1737934.54	10733.37778	1
8	19	23	1737098.842	1737934.54	10733.37778	1
8	20	24	1737098.842	1737934.54	10470.48179	1
8	21	25	1737098.842	1737934.54	10470.48179	1
8	22	26	1737098.842	1737934.54	10470.48179	1
8	23	27	1737098.842	1737934.54	10470.48179	1
8	24	28	1737098.842	1737934.54	12045.80528	1
8	25	29	1737098.842	1737934.54	12045.80528	1
8	26	30	1737098.842	1737934.54	12045.80528	1
8	27	31	1737098.842	1737934.54	12045.80528	1
8	28	32	1737098.842	1737934.54	10207.5858	1
8	29	33	1737098.842	1737934.54	10207.5858	1
8	30	34	1737098.842	1737934.54	10207.5858	1
8	31	35	1737098.842	1737934.54	10207.5858	1
8	32	36	1737098.842	1737934.54	9944.689807	1
8	33	37	1737098.842	1737934.54	9944.689807	1
8	34	38	1737098.842	1737934.54	9944.689807	1
8	35	39	1737098.842	1737934.54	9944.689807	1
8	36	36	1737934.54	1738770.239	0	1
8	37	37	1737934.54	1738770.239	0	1
8	38	38	1737934.54	1738770.239	0	1
8	39	39	1737934.54	1738770.239	0	1
8	40	4	1737934.54	1738770.239	0	1
8	41	5	1737934.54	1738770.239	0	1
8	42	6	1737934.54	1738770.239	0	1
8	43	7	1737934.54	1738770.239	0	1
8	44	8	1737934.54	1738770.239	0	1
8	45	9	1737934.54	1738770.239	0	1
8	46	10	1737934.54	1738770.239	0	1
8	47	11	1737934.54	1738770.239	0	1
8	48	12	1737934.54	1738770.239	0	1
8	49	13	1737934.54	1738770.239	0	1
8	50	14	1737934.54	1738770.239	0	1
8	51	15	1737934.54	1738770.239	0	1
8	52	16	1737934.54	1738770.239	0	1
8	53	17	1737934.54	1738770.239	0	1
8	54	18	1737934.54	1738770.239	0	1
8	55	19	1737934.54	1738770.239	0	1
8	56	20	1737934.54	1738770.239	0	1
8	57	21	1737934.54	1738770.239	0	1
8	58	22	1737934.54	1738770.239	0	1
8	59	23	1737934.54	1738770.239	0	1
8	60	24	1737934.54	1738770.239	0	1
8	61	25	1737934.54	1738770.239	0	1
8	62	26	1737934.54	1738770.239	0	1
8	63	27	1737934.54	1738770.239	0	1
8	64	28	1737934.54	1738770.239	0	1
8	65	29	1737934.54	1738770.239	0	1
8	66	30	1737934.54	1738770.239	0	1
8	67	31	1737934.54	1738770.239	0	1
8	68	32	1737934.54	1738770.239	0	1
8	69	33	1737934.54	1738770.239	0	1
8	70	34	1737934.54	1738770.239	0	1
8	71	35	1737934.54	1738770.239	0	1
8	72	4	1738770.239	1739605.937	0	1
8	73	5	1738770.239	1739605.937	0	1
8	74	6	1738770.239	1739605.937	0	1
8	75	7	1738770.239	1739605.937	0	1
8	76	8	1738770.239	1739605.937	0	1
8	77	9	1738770.239	1739605.937	0	1
8	78	10	1738770.239	1739605.937	0	1
8	79	11	1738770.239	1739605.937	0	1
8	80	12	1738770.239	1739605.937	0	1
8	81	13	1738770.239	1739605.937	0	1
8	82	14	1738770.239	1739605.937	0	1
8	83	15	1738770.239	1739605.937	0	1
8	84	16	1738770.239	1739605.937	0	1
8	85	17	1738770.239	1739605.937	0	1
8	86	18	1738770.239	1739605.937	0	1
8	87	19	1738770.239	1739605.937	0	1
8	88	20	1738770.239	1739605.937	0	1
8	89	21	1738770.239	1739605.937	0	1
8	90	22	1738770.239	1739605.937	0	1
8	91	23	1738770.239	1739605.937	0	1
8	92	24	1738770.239	1739605.937	0	1
8	93	25	1738770.239	1739605.937	0	1
8	94	26	1738770.239	1739605.937	0	1
8	95	27	1738770.239	1739605.937	0	1
8	96	28	1738770.239	1739605.937	0	1
8	97	29	1738770.239	1739605.937	0	1
8	98	30	1738770.239	1739605.937	0	1
8	99	31	1738770.239	1739605.937	0	1
8	100	32	1738770.239	1739605.937	0	1
8	101	33	1738770.239	1739605.937	0	1
8	102	34	1738770.239	1739605.937	0	1
8	103	35	1738770.239	1739605.937	0	1
8	104	36	1738770.239	1739605.937	0	1
8	105	37	1738770.239	1739605.937	0	1
8	106	38	1738770.239	1739605.937	0	1
8	107	39	1738770.239	1739605.937	0	1
8	108	4	1739605.937	1740441.635	0	1
8	109	5	1739605.937	1740441.635	0	1
8	110	6	1739605.937	1740441.635	0	1
8	111	7	1739605.937	1740441.635	0	1
8	112	8	1739605.937	1740441.635	0	1
8	113	9	1739605.937	1740441.635	0	1
8	114	10	1739605.937	1740441.635	0	1
8	115	11	1739605.937	1740441.635	0	1
8	116	12	1739605.937	1740441.635	0	1
8	117	13	1739605.937	1740441.635	0	1
8	118	14	1739605.937	1740441.635	0	1
8	119	15	1739605.937	1740441.635	0	1
8	120	16	1739605.937	1740441.635	0	1
8	121	17	1739605.937	1740441.635	0	1
8	122	18	1739605.937	1740441.635	0	1
8	123	19	1739605.937	1740441.635	0	1
8	124	20	1739605.937	1740441.635	0	1
8	125	21	1739605.937	1740441.635	0	1
8	126	22	1739605.937	1740441.635	0	1
8	127	23	1739605.937	1740441.635	0	1
9	0	4	1741675.044	1884928.711	1233.408271	1
9	1	5	1741675.044	1884928.711	1233.408271	1
9	2	6	1741675.044	1884928.711	1233.408271	1
9	3	7	1741675.044	1884928.711	1233.408271	1
9	4	8	1741675.044	1884928.711	1233.408271	1
9	5	9	1741675.044	1884928.711	1233.408271	1
9	6	10	1741675.044	1884928.711	1233.408271	1
9	7	11	1741675.044	1884928.711	1233.408271	1
9	8	12	1741675.044	1884928.711	1233.408271	1
9	9	13	1741675.044	1884928.711	1233.408271	1
9	10	14	1741675.044	1884928.711	1233.408271	1
9	11	15	1741675.044	1884928.711	1233.408271	1
9	12	16	1741675.044	1884928.711	1233.408271	1
9	13	17	1741675.044	1884928.711	1233.408271	1
9	14	18	1741675.044	1884928.711	1233.408271	1
9	15	19	1741675.044	1884928.711	1233.408271	1
9	16	20	1741675.044	1884928.711	1233.408271	1
9	17	21	1741675.044	1884928.711	1233.408271	1
9	18	22	1741675.044	1884928.711	1233.408271	1
9	19	23	1741675.044	1884928.711	1233.408271	1
9	20	20	1884928.711	2028182.379	0	1
9	21	21	1884928.711	2028182.379	0	1
9	22	22	1884928.711	2028182.379	0	1
9	23	23	1884928.711	2028182.379	0	1
9	24	4	1884928.711	2028182.379	0	1
9	25	5	1884928.711	2028182.379	0	1
9	26	6	1884928.711	2028182.379	0	1
9	27	7	1884928.711	2028182.379	0	1
9	28	8	1884928.711	2028182.379	0	1
9	29	9	1884928.711	2028182.379	0	1
9	30	10	1884928.711	2028182.379	0	1
9	31	11	1884928.711	2028182.379	0	1
10	0	4	2029416.86	2032708.135	1234.48139	1
10	1	5	2029416.86	2032708.135	1234.48139	1
10	2	6	2029416.86	2032708.135	1234.48139	1
10	3	7	2029416.86	2032708.135	1234.48139	1
11	0	4	2033940.567	2177194.235	1232.432701	1
11	1	5	2033940.567	2177194.235	1232.432701	1
11	2	6	2033940.567	2177194.235	1232.432701	1
11	3	7	2033940.567	2177194.235	1232.432701	1
11	4	4	2177194.235	2320447.903	0	1
11	5	5	2177194.235	2320447.903	0	1
11	6	6	2177194.235	2320447.903	0	1
11	7	7	2177194.235	2320447.903	0	1
11	8	4	2320447.903	2463701.57	0	1
11	9	5	2320447.903	2463701.57	0	1
11	10	6	2320447.903	2463701.57	0	1
11	11	7	2320447.903	2463701.57	0	1
11	12	4	2463701.57	2606955.238	0	1
11	13	5	2463701.57	2606955.238	0	1
11	14	6	2463701.57	2606955.238	0	1
11	15	7	2463701.57	2606955.238	0	1
11	16	4	2606955.238	2750208.905	0	1
11	17	5	2606955.238	2750208.905	0	1
11	18	6	2606955.238	2750208.905	0	1
11	19	7	2606955.238	2750208.905	0	1
11	20	4	2750208.905	2893462.573	0	1
11	21	5	2750208.905	2893462.573	0	1
11	22	6	2750208.905	2893462.573	0	1
11	23	7	2750208.905	2893462.573	0	1
11	24	4	2893462.573	3036716.241	0	1
11	25	5	2893462.573	3036716.241	0	1
11	26	6	2893462.573	3036716.241	0	1
11	27	7	2893462.573	3036716.241	0	1
11	28	4	3036716.241	3179969.908	0	1
11	29	5	3036716.241	3179969.908	0	1
11	30	6	3036716.241	3179969.908	0	1
11	31	7	3036716.241	3179969.908	0	1
11	32	4	3179969.908	3323223.576	0	1
11	33	5	3179969.908	3323223.576	0	1
11	34	6	3179969.908	3323223.576	0	1
11	35	7	3179969.908	3323223.576	0	1
11	36	4	3323223.576	3466477.243	0	1
11	37	5	3323223.576	3466477.243	0	1
11	38	6	3323223.576	3466477.243	0	1
11	39	7	3323223.576	3466477.243	0	1
11	40	4	3466477.243	3609730.911	0	1
11	41	5	3466477.243	3609730.911	0	1
11	42	6	3466477.243	3609730.911	0	1
11	43	7	3466477.243	3609730.911	0	1
11	44	4	3609730.911	3752984.578	0	1
11	45	5	3609730.911	3752984.578	0	1
11	46	6	3609730.911	3752984.578	0	1
11	47	7	3609730.911	3752984.578	0	1
11	48	4	3752984.578	3896238.246	0	1
11	49	5	3752984.578	3896238.246	0	1
11	50	6	3752984.578	3896238.246	0	1
11	51	7	3752984.578	3896238.246	0	1
11	52	4	3896238.246	4039491.914	0	1
11	53	5	3896238.246	4039491.914	0	1
11	54	6	3896238.246	4039491.914	0	1
11	55	7	3896238.246	4039491.914	0	1
11	56	4	4039491.914	4182745.581	0	1
11	57	5	4039491.914	4182745.581	0	1
11	58	6	4039491.914	4182745.581	0	1
11	59	7	4039491.914	4182745.581	0	1
11	60	4	4182745.581	4325999.249	0	1
11	61	5	4182745.581	4325999.249	0	1
11	62	6	4182745.581	4325999.249	0	1
11	63	7	4182745.581	4325999.249	0	1
11	64	4	4325999.249	4469252.916	0	1
11	65	5	4325999.249	4469252.916	0	1
11	66	6	4325999.249	4469252.916	0	1
11	67	7	4325999.249	4469252.916	0	1
11	68	4	4469252.916	4612506.584	0	1
11	69	5	4469252.916	4612506.584	0	1
11	70	6	4469252.916	4612506.584	0	1
11	71	7	4469252.916	4612506.584	0	1
11	72	4	4612506.584	4755760.252	0	1
11	73	5	4612506.584	4755760.252	0	1
11	74	6	4612506.584	4755760.252	0	1
11	75	7	4612506.584	4755760.252	0	1
11	76	4	4755760.252	4899013.919	0	1
11	77	5	4755760.252	4899013.919	0	1
11	78	6	4755760.252	4899013.919	0	1
11	79	7	4755760.252	4899013.919	0	1
11	80	4	4899013.919	5042267.587	0	1
11	81	5	4899013.919	5042267.587	0	1
11	82	6	4899013.919	5042267.587	0	1
11	83	7	4899013.919	5042267.587	0	1
11	84	4	5042267.587	5185521.254	0	1
11	85	5	5042267.587	5185521.254	0	1
11	86	6	5042267.587	5185521.254	0	1
11	87	7	5042267.587	5185521.254	0	1
11	88	4	5185521.254	5328774.922	0	1
11	89	5	5185521.254	5328774.922	0	1
11	90	6	5185521.254	5328774.922	0	1
11	91	7	5185521.254	5328774.922	0	1
11	92	4	5328774.922	5472028.59	0	1
11	93	5	5328774.922	5472028.59	0	1
11	94	6	5328774.922	5472028.59	0	1
11	95	7	5328774.922	5472028.59	0	1
11	96	4	5472028.59	5615282.257	0	1
11	97	5	5472028.59	5615282.257	0	1
11	98	6	5472028.59	5615282.257	0	1
11	99	7	5472028.59	5615282.257	0	1
11	100	4	5615282.257	5758535.925	0	1
11	101	5	5615282.257	5758535.925	0	1
11	102	6	5615282.257	5758535.925	0	1
11	103	7	5615282.257	5758535.925	0	1
11	104	4	5758535.925	5901789.592	0	1
11	105	5	5758535.925	5901789.592	0	1
11	106	6	5758535.925	5901789.592	0	1
11	107	7	5758535.925	5901789.592	0	1
11	108	4	5901789.592	6045043.26	0	1
11	109	5	5901789.592	6045043.26	0	1
11	110	6	5901789.592	6045043.26	0	1
11	111	7	5901789.592	6045043.26	0	1
12	0	4	6045043.26	6188296.927	0	1
12	1	5	6045043.26	6188296.927	0	1
12	2	6	6045043.26	6188296.927	0	1
12	3	7	6045043.26	6188296.927	0	1
12	4	4	6188296.927	6331550.595	0	1
12	5	5	6188296.927	6331550.595	0	1
12	6	6	6188296.927	6331550.595	0	1
12	7	7	6188296.927	6331550.595	0	1
12	8	4	6331550.595	6474804.263	0	1
12	9	5	6331550.595	6474804.263	0	1
12	10	6	6331550.595	6474804.263	0	1
12	11	7	6331550.595	6474804.263	0	1
12	12	4	6474804.263	6618057.93	0	1
12	13	5	6474804.263	6618057.93	0	1
12	14	6	6474804.263	6618057.93	0	1
12	15	7	6474804.263	6618057.93	0	1
12	16	4	6618057.93	6761311.598	0	1
12	17	5	6618057.93	6761311.598	0	1
12	18	6	6618057.93	6761311.598	0	1
12	19	7	6618057.93	6761311.598	0	1
12	20	4	6761311.598	6904565.265	0	1
12	21	5	6761311.598	6904565.265	0	1
12	22	6	6761311.598	6904565.265	0	1
12	23	7	6761311.598	6904565.265	0	1
12	24	4	6904565.265	7047818.933	0	1
12	25	5	6904565.265	7047818.933	0	1
12	26	6	6904565.265	7047818.933	0	1
12	27	7	6904565.265	7047818.933	0	1
12	28	4	7047818.933	7191072.601	0	1
12	29	5	7047818.933	7191072.601	0	1
12	30	6	7047818.933	7191072.601	0	1
12	31	7	7047818.933	7191072.601	0	1
12	32	4	7191072.601	7334326.268	0	1
12	33	5	7191072.601	7334326.268	0	1
12	34	6	7191072.601	7334326.268	0	1
12	35	7	7191072.601	7334326.268	0	1
12	36	4	7334326.268	7477579.936	0	1
12	37	5	7334326.268	7477579.936	0	1
12	38	6	7334326.268	7477579.936	0	1
12	39	7	7334326.268	7477579.936	0	1
12	40	4	7477579.936	7620833.603	0	1
12	41	5	7477579.936	7620833.603	0	1
12	42	6	7477579.936	7620833.603	0	1
12	43	7	7477579.936	7620833.603	0	1
12	44	4	7620833.603	7764087.271	0	1
12	45	5	7620833.603	7764087.271	0	1
12	46	6	7620833.603	7764087.271	0	1
12	47	7	7620833.603	7764087.271	0	1
12	48	4	7764087.271	7907340.939	0	1
12	49	5	7764087.271	7907340.939	0	1
12	50	6	7764087.271	7907340.939	0	1
12	51	7	7764087.271	7907340.939	0	1
12	52	4	7907340.939	8050594.606	0	1
12	53	5	7907340.939	8050594.606	0	1
12	54	6	7907340.939	8050594.606	0	1
12	55	7	7907340.939	8050594.606	0	1
12	56	4	8050594.606	8193848.274	0	1
12	57	5	8050594.606	8193848.274	0	1
12	58	6	8050594.606	8193848.274	0	1
12	59	7	8050594.606	8193848.274	0	1
12	60	4	8193848.274	8337101.941	0	1
12	61	5	8193848.274	8337101.941	0	1
12	62	6	8193848.274	8337101.941	0	1
12	63	7	8193848.274	8337101.941	0	1
