wait_index	producer	group	event_index
0	0	0	88
1	1	0	89
2	1	1	90
3	2	4294967295	153
4	8	0	288
5	7	0	284
6	9	4294967295	292
7	10	4294967295	293
8	11	4294967295	294
9	12	0	295
10	12	1	296
11	13	0	359
12	13	1	360
13	13	2	361
14	13	3	362
15	13	4	363
16	13	5	364
17	13	6	365
18	13	7	366
19	14	0	367
20	15	0	368
21	15	1	369
22	16	0	496
23	16	1	497
24	16	2	498
25	16	3	499
26	16	4	500
27	16	5	501
28	16	6	502
29	16	7	503
30	16	8	504
31	16	9	505
32	16	10	506
33	16	11	507
34	16	12	508
35	16	13	509
36	16	14	510
37	16	15	511
38	18	0	640
39	18	1	641
40	18	2	642
41	18	3	643
42	18	4	644
43	18	5	645
44	18	6	646
45	18	7	647
46	18	8	648
47	18	9	649
48	18	10	650
49	18	11	651
50	18	12	652
51	18	13	653
52	18	14	654
53	18	15	655
54	19	0	656
55	20	0	657
56	20	1	658
57	20	2	659
58	20	3	660
59	21	0	785
60	21	1	786
61	21	2	787
62	21	3	788
63	21	4	789
64	21	5	790
65	21	6	791
66	21	7	792
67	22	0	793
68	23	0	794
69	23	1	795
70	24	4294967295	858
71	30	0	993
72	29	0	989
73	31	4294967295	997
74	32	4294967295	998
75	33	4294967295	999
76	34	0	1000
77	34	1	1001
78	35	0	1064
79	35	1	1065
80	35	2	1066
81	35	3	1067
82	35	4	1068
83	35	5	1069
84	35	6	1070
85	35	7	1071
86	36	0	1072
87	37	0	1073
88	37	1	1074
89	38	0	1201
90	38	1	1202
91	38	2	1203
92	38	3	1204
93	38	4	1205
94	38	5	1206
95	38	6	1207
96	38	7	1208
97	38	8	1209
98	38	9	1210
99	38	10	1211
100	38	11	1212
101	38	12	1213
102	38	13	1214
103	38	14	1215
104	38	15	1216
105	40	0	1345
106	40	1	1346
107	40	2	1347
108	40	3	1348
109	40	4	1349
110	40	5	1350
111	40	6	1351
112	40	7	1352
113	40	8	1353
114	40	9	1354
115	40	10	1355
116	40	11	1356
117	40	12	1357
118	40	13	1358
119	40	14	1359
120	40	15	1360
121	41	0	1361
122	42	0	1362
123	42	1	1363
124	42	2	1364
