slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789717459388563456	1789717459388563456	1789717459388563456	1789717459388565504	1789717459388566528	0	0	0	0	104393680875813	104393680880972
1	0	1	0	0	1789717459388567552	1789717459388568576	1789717459388568576	1789717459388571648	1789717459388572672	0	1	0	1	104393680887284	104393680895240
2	0	5	0	0	1789717459388573696	1789717459388573696	1789717459388573696	1789717459388575744	1789717459388577792	1	0	4	1	104393680899733	104393680906611
3	0	2	0	0	1789717459388577792	1789717459388578816	1789717459388578816	1789717459388580864	1789717459388581888	1	2	1	1	104393680913708	104393680917498
4	0	7	0	0	1789717459388581888	1789717459388582912	1789717459388582912	1789717459388583936	1789717459388585984	3	1	6	1	104393680924161	104393680926779
5	0	9	0	0	1789717459388585984	1789717459388587008	1789717459388587008	1789717459388588032	1789717459388589056	4	1	8	1	104393680933177	104393680935212
6	0	11	0	0	1789717459388589056	1789717459388590080	1789717459388590080	1789717459388594176	1789717459388595200	5	3	10	3	104393680941659	104393680951942
7	0	12	0	0	1789717459388595200	1789717459388596224	1789717459388597248	1789717459388599296	1789717459388601344	8	1	13	1	104393680958321	104393680965451
8	0	13	0	0	1789717459388601344	1789717459388602368	1789717459388602368	1789717459388604416	1789717459388605440	9	2	14	1	104393680972458	104393680976839
9	0	14	0	0	1789717459388605440	1789717459388606464	1789717459388606464	1789717459388609536	1789717459388610560	11	8	15	1	104393680983782	104393680989168
10	0	15	0	0	1789717459388610560	1789717459388611584	1789717459388611584	1789717459388614656	1789717459388615680	19	1	16	1	104393680995711	104393681003140
11	0	17	0	0	1789717459388616704	1789717459388616704	1789717459388616704	1789717459388619776	1789717459388620800	20	0	18	1	104393681007729	104393681015009
12	0	16	0	0	1789717459388620800	1789717459388621824	1789717459388621824	1789717459388623872	1789717459388624896	20	2	17	1	104393681022052	104393681025841
13	0	19	0	0	1789717459388624896	1789717459388626944	1789717459388626944	1789717459388630016	1789717459388631040	22	32	20	2	104393681032702	104393681040501
14	0	20	0	0	1789717459388631040	1789717459388632064	1789717459388632064	1789717459388635136	1789717459388636160	54	1	22	2	104393681047405	104393681054082
15	0	21	0	0	1789717459388636160	1789717459388638208	1789717459388638208	1789717459388640256	1789717459388641280	55	4	24	1	104393681061257	104393681065876
16	0	22	0	0	1789717459388641280	1789717459388642304	1789717459388642304	1789717459388644352	1789717459388646400	59	8	25	1	104393681072932	104393681078312
17	0	23	0	0	1789717459388646400	1789717459388647424	1789717459388647424	1789717459388650496	1789717459388651520	67	1	26	1	104393681085137	104393681092823
18	0	27	0	0	1789717459388651520	1789717459388652544	1789717459388652544	1789717459388654592	1789717459388655616	68	0	30	1	104393681097236	104393681103591
19	0	24	0	0	1789717459388656640	1789717459388657664	1789717459388657664	1789717459388658688	1789717459388659712	68	2	27	1	104393681110203	104393681114218
20	0	29	0	0	1789717459388660736	1789717459388661760	1789717459388661760	1789717459388662784	1789717459388663808	70	1	32	1	104393681121405	104393681124052
21	0	31	0	0	1789717459388664832	1789717459388665856	1789717459388665856	1789717459388666880	1789717459388667904	71	1	34	1	104393681130728	104393681132804
22	0	33	0	0	1789717459388667904	1789717459388668928	1789717459388668928	1789717459388673024	1789717459388674048	72	3	36	3	104393681139279	104393681149613
23	0	34	0	0	1789717459388674048	1789717459388676096	1789717459388676096	1789717459388678144	1789717459388680192	75	1	39	2	104393681156425	104393681163011
24	0	35	0	0	1789717459388680192	1789717459388681216	1789717459388681216	1789717459388683264	1789717459388684288	76	2	41	1	104393681170764	104393681175032
25	0	36	0	0	1789717459388684288	1789717459388685312	1789717459388686336	1789717459388688384	1789717459388689408	78	8	42	1	104393681182100	104393681187466
26	0	37	0	0	1789717459388689408	1789717459388690432	1789717459388690432	1789717459388693504	1789717459388694528	86	1	43	1	104393681193235	104393681200768
