slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789439263024180224	1789439263024180224	1789439263024180224	1789439263024182272	1789439263024183296	0	0	0	0	43020499176179	43020499181432
1	1	0	1	2	1789439263024180224	1789439263024180224	1789439263024180224	1789439263024182272	1789439263024183296	0	0	0	0	43038854977814	43038854983133
2	2	0	2	4	1789439263024180224	1789439263024180224	1789439263024180224	1789439263024182272	1789439263024183296	0	0	0	0	43023450120096	43023450125206
3	3	0	3	6	1789439263024180224	1789439263024180224	1789439263024180224	1789439263024182272	1789439263024183296	0	0	0	0	43030430154297	43030430159240
4	4	2	0	8	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	0	4	1	1	43036195253396	43036195309099
5	5	2	1	10	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024207872	4	4	1	1	42996359818871	42996359874338
6	6	1	0	12	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	8	4	0	1	43017934587855	43017934643036
7	7	1	1	14	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	12	4	0	1	43027678482581	43027678538190
8	8	1	2	16	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	16	4	0	1	42985414430872	42985414485870
9	9	1	3	18	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	20	4	0	1	43018829993642	43018830048384
10	10	3	0	20	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	24	4	2	1	43026759107841	43026759162998
11	11	3	1	22	1789439263024180224	1789439263024184320	1789439263024184320	1789439263024205824	1789439263024206848	28	4	2	1	43020499185588	43020499240539
12	12	5	0	24	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	32	1	4	1	43038855047502	43038855050093
13	13	5	1	26	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	33	1	4	1	43023450189877	43023450192401
14	14	5	2	28	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	34	1	4	1	43030430224047	43030430226472
15	15	5	3	30	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	35	1	4	1	43036195314008	43036195316531
16	16	5	4	32	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	36	1	4	1	42996359878952	42996359881532
17	17	5	5	34	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	37	1	4	1	43017934648323	43017934650872
18	18	5	6	36	1789439263024180224	1789439263024207872	1789439263024207872	1789439263024208896	1789439263024209920	38	1	4	1	43027678542757	43027678545280
