candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split16kappa1r1	wavefront	ok	247814	88438.9	247737	535681	128	1
32x16x64s2split16kappa1r1	rotate	ok	255110	88438.9	211708	580511	128	1
32x16x64s2split16kappa1r1	eft	ok	258919	88438.9	258919	560008	128	1
32x16x64s2split16kappa1r1	legacy_grid_stride	ok	265408	88438.9	265331	590020	128	1
32x16x64s2split16kappa1r1	chain	ok	271766	88438.9	219954	579965	128	1
32x16x64s2split16kappa1r1	balanced	ok	3.43245e+06	88438.9	348349	5.28147e+06	128	1
32x16x64s2split16kappa1r2	wavefront	ok	153848	92411.6	153694	398750	256	1
32x16x64s2split16kappa1r2	rotate	ok	161734	92411.6	109778	444169	256	1
32x16x64s2split16kappa1r2	eft	ok	162170	92411.6	162170	413881	256	1
32x16x64s2split16kappa1r2	legacy_grid_stride	ok	172211	92411.6	172057	468116	256	1
32x16x64s2split16kappa1r2	chain	ok	181304	92411.6	113351	442561	256	1
32x16x64s2split16kappa1r2	balanced	ok	2.77481e+06	92411.6	255708	4.27115e+06	256	1
32x16x64s2split16kappa1r3	wavefront	ok	141151	97732.1	140920	382402	384	1
32x16x64s2split16kappa1r3	eft	ok	141638	97732.1	141638	372968	384	1
32x16x64s2split16kappa1r3	rotate	ok	152455	97732.1	79156.9	410218	384	1
32x16x64s2split16kappa1r3	chain	ok	162325	97732.1	79166.5	405814	384	1
32x16x64s2split16kappa1r3	legacy_grid_stride	ok	181993	97732.1	181762	477898	384	1
32x16x64s2split16kappa1r3	balanced	ok	2.92371e+06	97732.1	271015	4.35519e+06	384	1
32x16x64s2split16kappa1r4	wavefront	ok	125993	103053	125685	353709	512	1
32x16x64s2split16kappa1r4	eft	ok	126595	103053	126595	349370	512	1
32x16x64s2split16kappa1r4	rotate	ok	130827	103053	62901.2	386838	512	1
32x16x64s2split16kappa1r4	chain	ok	150300	103053	63459.2	385689	512	1
32x16x64s2split16kappa1r4	legacy_grid_stride	ok	157364	103053	157057	440380	512	1
32x16x64s2split16kappa1r4	balanced	ok	2.7677e+06	103053	251913	4.05317e+06	512	1
32x16x64s2split16kappa1r5	eft	ok	128851	108373	128851	345213	640	1
32x16x64s2split16kappa1r5	rotate	ok	128851	108373	55497.2	348820	640	1
32x16x64s2split16kappa1r5	wavefront	ok	132544	108373	132160	360261	640	1
32x16x64s2split16kappa1r5	chain	ok	150735	108373	54020.5	375357	640	1
32x16x64s2split16kappa1r5	legacy_grid_stride	ok	165300	108373	164916	448316	640	1
32x16x64s2split16kappa1r5	balanced	ok	2.98102e+06	108373	265374	4.39358e+06	640	1
32x16x64s2split16kappa2r1	wavefront	ok	247814	88438.9	247737	535681	128	2
32x16x64s2split16kappa2r1	rotate	ok	255110	88438.9	211708	580511	128	2
32x16x64s2split16kappa2r1	eft	ok	258919	88438.9	258919	564808	128	2
32x16x64s2split16kappa2r1	legacy_grid_stride	ok	265408	88438.9	265331	605671	128	2
32x16x64s2split16kappa2r1	chain	ok	271766	88438.9	219954	583565	128	2
32x16x64s2split16kappa2r1	balanced	ok	3.43245e+06	88438.9	348349	5.23207e+06	128	2
32x16x64s2split16kappa2r2	wavefront	ok	153848	92411.6	153694	398750	256	2
32x16x64s2split16kappa2r2	rotate	ok	161734	92411.6	109778	444169	256	2
32x16x64s2split16kappa2r2	eft	ok	162170	92411.6	162170	418528	256	2
32x16x64s2split16kappa2r2	legacy_grid_stride	ok	172211	92411.6	172057	483766	256	2
32x16x64s2split16kappa2r2	chain	ok	181304	92411.6	113351	444884	256	2
32x16x64s2split16kappa2r2	balanced	ok	2.77481e+06	92411.6	255708	4.2341e+06	256	2
32x16x64s2split16kappa2r3	wavefront	ok	141151	97732.1	140920	382402	384	2
32x16x64s2split16kappa2r3	eft	ok	141638	97732.1	141638	377460	384	2
32x16x64s2split16kappa2r3	rotate	ok	152455	97732.1	79156.9	410218	384	2
32x16x64s2split16kappa2r3	chain	ok	162325	97732.1	79166.5	408061	384	2
32x16x64s2split16kappa2r3	legacy_grid_stride	ok	181993	97732.1	181762	493548	384	2
32x16x64s2split16kappa2r3	balanced	ok	2.92371e+06	97732.1	271015	4.35872e+06	384	2
32x16x64s2split16kappa2r4	wavefront	ok	125993	103053	125685	353709	512	2
32x16x64s2split16kappa2r4	eft	ok	126595	103053	126595	353528	512	2
32x16x64s2split16kappa2r4	rotate	ok	130827	103053	62901.2	386838	512	2
32x16x64s2split16kappa2r4	chain	ok	150300	103053	63459.2	388794	512	2
32x16x64s2split16kappa2r4	legacy_grid_stride	ok	157364	103053	157057	456030	512	2
32x16x64s2split16kappa2r4	balanced	ok	2.7677e+06	103053	251913	4.05672e+06	512	2
32x16x64s2split16kappa2r5	rotate	ok	128851	108373	55497.2	348820	640	2
32x16x64s2split16kappa2r5	eft	ok	128851	108373	128851	348820	640	2
32x16x64s2split16kappa2r5	wavefront	ok	132544	108373	132160	360261	640	2
32x16x64s2split16kappa2r5	chain	ok	150735	108373	54020.5	381234	640	2
32x16x64s2split16kappa2r5	legacy_grid_stride	ok	165300	108373	164916	463966	640	2
32x16x64s2split16kappa2r5	balanced	ok	2.98102e+06	108373	265374	4.31351e+06	640	2
32x16x64s2split16kappa4r1	wavefront	ok	247814	88438.9	247737	535681	128	4
32x16x64s2split16kappa4r1	rotate	ok	255110	88438.9	211708	580511	128	4
32x16x64s2split16kappa4r1	eft	ok	258919	88438.9	258919	564808	128	4
32x16x64s2split16kappa4r1	legacy_grid_stride	ok	265408	88438.9	265331	605671	128	4
32x16x64s2split16kappa4r1	chain	ok	271766	88438.9	219954	583565	128	4
32x16x64s2split16kappa4r1	balanced	ok	3.43245e+06	88438.9	348349	5.18266e+06	128	4
32x16x64s2split16kappa4r2	wavefront	ok	153848	92411.6	153694	398750	256	4
32x16x64s2split16kappa4r2	rotate	ok	161734	92411.6	109778	444169	256	4
32x16x64s2split16kappa4r2	eft	ok	162170	92411.6	162170	418528	256	4
32x16x64s2split16kappa4r2	legacy_grid_stride	ok	172211	92411.6	172057	483766	256	4
32x16x64s2split16kappa4r2	chain	ok	181304	92411.6	113351	444884	256	4
32x16x64s2split16kappa4r2	balanced	ok	2.77481e+06	92411.6	255708	4.21292e+06	256	4
32x16x64s2split16kappa4r3	wavefront	ok	141151	97732.1	140920	382402	384	4
32x16x64s2split16kappa4r3	eft	ok	141638	97732.1	141638	377460	384	4
32x16x64s2split16kappa4r3	rotate	ok	152455	97732.1	79156.9	410218	384	4
32x16x64s2split16kappa4r3	chain	ok	162325	97732.1	79166.5	408061	384	4
32x16x64s2split16kappa4r3	legacy_grid_stride	ok	181993	97732.1	181762	493548	384	4
32x16x64s2split16kappa4r3	balanced	ok	2.92371e+06	97732.1	271015	4.33049e+06	384	4
32x16x64s2split16kappa4r4	wavefront	ok	125993	103053	125685	353709	512	4
32x16x64s2split16kappa4r4	eft	ok	126595	103053	126595	353528	512	4
32x16x64s2split16kappa4r4	rotate	ok	130827	103053	62901.2	386838	512	4
32x16x64s2split16kappa4r4	chain	ok	150300	103053	63459.2	388794	512	4
32x16x64s2split16kappa4r4	legacy_grid_stride	ok	157364	103053	157057	456030	512	4
32x16x64s2split16kappa4r4	balanced	ok	2.7677e+06	103053	251913	4.0426e+06	512	4
32x16x64s2split16kappa4r5	rotate	ok	128851	108373	55497.2	348820	640	4
32x16x64s2split16kappa4r5	eft	ok	128851	108373	128851	348820	640	4
32x16x64s2split16kappa4r5	wavefront	ok	132544	108373	132160	360261	640	4
32x16x64s2split16kappa4r5	chain	ok	150735	108373	54020.5	381234	640	4
32x16x64s2split16kappa4r5	legacy_grid_stride	ok	165300	108373	164916	463966	640	4
32x16x64s2split16kappa4r5	balanced	ok	2.98102e+06	108373	265374	4.27117e+06	640	4
32x16x64s2split32kappa1r1	wavefront	ok	247814	88438.9	247737	535681	128	1
32x16x64s2split32kappa1r1	rotate	ok	255110	88438.9	211708	580511	128	1
32x16x64s2split32kappa1r1	eft	ok	258919	88438.9	258919	560008	128	1
32x16x64s2split32kappa1r1	legacy_grid_stride	ok	265408	88438.9	265331	590020	128	1
32x16x64s2split32kappa1r1	chain	ok	271766	88438.9	219954	579965	128	1
32x16x64s2split32kappa1r1	balanced	ok	3.43245e+06	88438.9	348349	5.28147e+06	128	1
32x16x64s2split32kappa1r2	wavefront	ok	153848	92411.6	153694	398750	256	1
32x16x64s2split32kappa1r2	rotate	ok	161734	92411.6	109778	444169	256	1
32x16x64s2split32kappa1r2	eft	ok	162170	92411.6	162170	413881	256	1
32x16x64s2split32kappa1r2	legacy_grid_stride	ok	172211	92411.6	172057	468116	256	1
