slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
25	39	0	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2147	1007	9319	1549	1420	129	14022	gemm	0	2147	2422	7904	1549
26	40	0	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1227	0	2796	1918	1788	130	5941	rmsnorm	8	1227	89	2707	1918
27	41	0	0	1	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2137	1103	10616	1216	943	273	15072	gemm	0	2137	4237	7482	1216
28	43	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1279	0	6483	159	30	129	7921	elementwise	0	1279	0	6483	159
29	44	0	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2097	1112	18341	1539	1410	129	23089	gemm	0	2097	4433	15020	1539
30	45	0	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1240	0	2807	1948	1816	132	5995	rmsnorm	8	1240	89	2718	1948
31	47	0	0	1	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2133	1109	9251	1088	958	130	13581	gemm	0	2133	2408	7952	1088
32	50	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1243	0	1547	290	30	260	3080	rope	0	1243	0	1547	290
33	51	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1118	0	948	159	30	129	2225	kvappend	0	1118	0	948	159
34	53	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1634	0	8544	159	30	129	10337	attention	2	1634	52	8492	159
35	54	0	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2121	1086	9292	1545	1415	130	14044	gemm	0	2121	2697	7681	1545
36	55	0	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1318	0	2799	1941	1811	130	6058	rmsnorm	8	1318	89	2710	1941
37	56	0	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2106	1104	9323	1077	947	130	13610	gemm	0	2106	3610	6817	1077
38	58	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1274	0	6358	160	30	130	7792	elementwise	0	1274	0	6358	160
39	59	0	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2124	1127	18350	2008	1876	132	23609	gemm	0	2124	4341	15136	2008
40	0	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1349	0	2906	1858	1727	131	6113	rmsnorm	8	1349	89	2817	1858
41	2	1	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2194	1113	9589	1342	1212	130	14238	gemm	0	2194	3022	7680	1342
42	5	1	2	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1268	0	1530	159	30	129	2957	rope	0	1268	0	1530	159
43	6	1	3	1	0	0	0	1	0	0	0	0	1024	0	1024	1024	1132	0	934	160	30	130	2226	kvappend	0	1132	0	934	160
44	8	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1670	0	8128	159	30	129	9957	attention	2	1670	52	8076	159
45	9	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2175	1015	9470	2276	2146	130	14936	gemm	0	2175	2384	8101	2276
46	10	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1286	0	2864	1868	1737	131	6018	rmsnorm	8	1286	89	2775	1868
47	11	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2192	1186	9440	1085	954	131	13903	gemm	0	2192	2754	7872	1085
48	13	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1309	0	6399	159	30	129	7867	elementwise	0	1309	0	6399	159
49	14	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2185	1038	18311	2253	2123	130	23787	gemm	0	2185	4391	14958	2253
50	15	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1278	0	2838	1870	1738	132	5986	rmsnorm	8	1278	89	2749	1870
51	17	1	0	1	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2161	1128	9342	1581	1451	130	14212	gemm	0	2161	2958	7512	1581
52	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1254	0	1541	159	30	129	2954	rope	0	1254	0	1541	159
53	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1088	0	961	160	30	130	2209	kvappend	0	1088	0	961	160
54	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1640	0	8193	159	30	129	9992	attention	2	1640	52	8141	159
55	24	1	0	1	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2171	1016	9447	1503	1373	130	14137	gemm	0	2171	2536	7927	1503
56	25	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1332	0	2877	1862	1731	131	6071	rmsnorm	8	1332	89	2788	1862
57	26	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2176	1024	9496	1340	1209	131	14036	gemm	0	2176	3202	7318	1340
58	28	1	4	1	0	0	0	1	0	1024	0	2048	1024	1024	0	4096	1298	0	6422	159	30	129	7879	elementwise	0	1298	0	6422	159
59	29	1	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2176	1009	18253	1765	1635	130	23203	gemm	0	2176	4134	15128	1765
60	30	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1251	0	2889	1928	1798	130	6068	rmsnorm	8	1251	89	2800	1928
61	32	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2167	1012	9430	1339	1208	131	13948	gemm	0	2167	2822	7620	1339
62	35	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1277	0	1535	159	30	129	2971	rope	0	1277	0	1535	159
63	36	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1118	0	934	160	30	130	2212	kvappend	0	1118	0	934	160
64	38	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1676	0	8155	160	30	130	9991	attention	2	1676	52	8103	160
65	39	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2173	1126	9257	1505	1375	130	14061	gemm	0	2173	2662	7721	1505
66	40	1	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1267	0	2855	1866	1735	131	5988	rmsnorm	8	1267	89	2766	1866
67	41	1	0	0	32	16	64	1	6144	1024	0	5120	0	0	0	6144	2186	1118	10758	1229	936	293	15291	gemm	0	2186	4273	7603	1229
68	43	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1333	0	6372	159	30	129	7864	elementwise	0	1333	0	6372	159
69	44	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2151	1017	18298	1504	1375	129	22970	gemm	0	2151	4128	15187	1504
70	45	1	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1264	0	2876	1899	1768	131	6039	rmsnorm	8	1264	89	2787	1899
71	47	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2164	1010	9380	1091	960	131	13645	gemm	0	2164	2612	7778	1091
72	50	1	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1280	0	1556	159	30	129	2995	rope	0	1280	0	1556	159
73	51	1	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1130	0	952	160	30	130	2242	kvappend	0	1130	0	952	160
74	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1678	0	8199	159	30	129	10036	attention	2	1678	52	8147	159
75	54	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2165	1056	9341	1507	1378	129	14069	gemm	0	2165	2349	8048	1507
76	55	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1343	0	2840	1897	1766	131	6080	rmsnorm	8	1343	89	2751	1897
77	56	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2160	1159	9590	1307	1177	130	14216	gemm	0	2160	3075	7674	1307
78	58	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1299	0	6411	160	30	130	7870	elementwise	0	1299	0	6411	160
79	59	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2182	1014	18269	2310	2181	129	23775	gemm	0	2182	4154	15129	2310
80	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1294	0	2776	1818	1688	130	5888	rmsnorm	8	1294	89	2687	1818
81	2	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2130	1052	9284	1318	1188	130	13784	gemm	0	2130	2682	7654	1318
82	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1235	0	1506	159	30	129	2900	rope	0	1235	0	1506	159
83	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1083	0	938	160	30	130	2181	kvappend	0	1083	0	938	160
84	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1631	0	8235	281	30	251	10147	attention	2	1631	52	8183	281
85	9	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2118	999	9386	2216	2086	130	14719	gemm	0	2118	2328	8057	2216
86	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1249	0	2773	1826	1695	131	5848	rmsnorm	8	1249	89	2684	1826
87	11	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2124	1111	9403	1454	1173	281	14092	gemm	0	2124	3839	6675	1454
88	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1283	0	6181	160	30	130	7624	elementwise	0	1283	0	6181	160
89	14	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2118	993	18231	2195	2065	130	23537	gemm	0	2118	3850	15374	2195
90	15	2	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1236	0	2795	1822	1691	131	5853	rmsnorm	8	1236	89	2706	1822
91	17	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2092	1041	9229	1300	1170	130	13662	gemm	0	2092	2603	7667	1300
92	20	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1213	0	1519	159	30	129	2891	rope	0	1213	0	1519	159
93	21	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1101	0	906	160	30	130	2167	kvappend	0	1101	0	906	160
94	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1606	0	8207	159	30	129	9972	attention	2	1606	52	8155	159
95	24	2	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2106	1004	9357	1486	1356	130	13953	gemm	0	2106	2342	8019	1486
96	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1268	0	2813	1807	1676	131	5888	rmsnorm	8	1268	89	2724	1807
97	26	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2115	998	9542	1318	1187	131	13973	gemm	0	2115	3705	6835	1318
98	28	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1257	0	6175	160	30	130	7592	elementwise	0	1257	0	6175	160
99	29	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2112	994	18071	1973	1843	130	23150	gemm	0	2112	3939	15126	1973
100	30	2	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1252	0	2809	1875	1745	130	5936	rmsnorm	8	1252	89	2720	1875
101	32	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2102	991	9277	1466	1177	289	13836	gemm	0	2102	2453	7815	1466
102	35	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1230	0	1490	159	30	129	2879	rope	0	1230	0	1490	159
103	36	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1094	0	906	160	30	130	2160	kvappend	0	1094	0	906	160
104	38	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1641	0	8324	160	30	130	10125	attention	2	1641	52	8272	160
105	39	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2107	1056	8999	1481	1352	129	13643	gemm	0	2107	2448	7607	1481
106	40	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1230	0	2787	1826	1696	130	5843	rmsnorm	8	1230	89	2698	1826
107	41	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2110	1006	10009	1281	1152	129	14406	gemm	0	2110	3849	7166	1281
108	43	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1284	0	6177	160	30	130	7621	elementwise	0	1284	0	6177	160
109	44	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2083	1032	18080	1704	1575	129	22899	gemm	0	2083	3962	15150	1704
110	45	2	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1233	0	2801	1848	1717	131	5882	rmsnorm	8	1233	89	2712	1848
111	47	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2100	1003	9264	1081	950	131	13448	gemm	0	2100	2515	7752	1081
112	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1247	0	1521	159	30	129	2927	rope	0	1247	0	1521	159
113	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1114	0	943	160	30	130	2217	kvappend	0	1114	0	943	160
114	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1642	0	7908	160	30	130	9710	attention	2	1642	52	7856	160
115	54	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2108	1002	9489	1507	1376	131	14106	gemm	0	2108	2557	7934	1507
116	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1306	0	2805	1852	1722	130	5963	rmsnorm	8	1306	89	2716	1852
117	56	2	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2103	1001	9364	1285	1155	130	13753	gemm	0	2103	3590	6775	1285
118	58	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1263	0	6200	160	30	130	7623	elementwise	0	1263	0	6200	160
119	59	2	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2118	999	18189	2249	2120	129	23555	gemm	0	2118	3747	15441	2249
120	0	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1283	0	2714	1756	1624	132	5753	rmsnorm	8	1283	89	2625	1756
121	2	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2061	1073	9209	1278	1148	130	13621	gemm	0	2061	3248	7034	1278
122	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1194	0	1473	159	30	129	2826	rope	0	1194	0	1473	159
123	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1065	0	910	160	30	130	2135	kvappend	0	1065	0	910	160
124	8	3	5	0	0	0	0	1	0	0	0	3072	1024	0	1024	4096	1591	0	7758	160	30	130	9509	attention	2	1591	52	7706	160
125	9	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2048	979	9339	2133	2003	130	14499	gemm	0	2048	2294	8024	2133
126	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1197	0	2697	1764	1633	131	5658	rmsnorm	8	1197	89	2608	1764
127	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2051	1104	9404	1199	922	277	13758	gemm	0	2051	2654	7854	1199
128	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1230	0	6001	160	30	130	7391	elementwise	0	1230	0	6001	160
129	14	3	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2051	984	18236	2108	1978	130	23379	gemm	0	2051	3684	15536	2108
130	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1191	0	2694	1776	1646	130	5661	rmsnorm	8	1191	89	2605	1776
131	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2041	981	9227	1651	1380	271	13900	gemm	0	2041	2351	7857	1651
132	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1191	0	1484	159	30	129	2834	rope	0	1191	0	1484	159
133	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1059	0	923	159	30	129	2141	kvappend	0	1059	0	923	159
134	23	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1580	0	7832	160	30	130	9572	attention	2	1580	52	7780	160
135	24	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2050	986	9233	1460	1330	130	13729	gemm	0	2050	2343	7876	1460
136	25	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1269	0	2728	1771	1640	131	5768	rmsnorm	8	1269	89	2639	1771
137	26	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2066	982	9339	1301	1170	131	13688	gemm	0	2066	2989	7332	1301
138	28	3	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1239	0	6014	159	30	129	7412	elementwise	0	1239	0	6014	159
139	29	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2066	1027	18011	1935	1805	130	23039	gemm	0	2066	3699	15339	1935
140	30	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1196	0	2723	1809	1679	130	5728	rmsnorm	8	1196	89	2634	1809
141	32	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2053	982	9354	1298	1167	131	13687	gemm	0	2053	2182	8154	1298
142	35	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1220	0	1452	159	30	129	2831	rope	0	1220	0	1452	159
143	36	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1066	0	924	159	30	129	2149	kvappend	0	1066	0	924	159
144	38	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1619	0	7816	159	30	129	9594	attention	2	1619	52	7764	159
145	39	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2066	1031	9247	1469	1340	129	13813	gemm	0	2066	2361	7917	1469
146	40	3	1	0	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1198	0	2740	1778	1648	130	5716	rmsnorm	8	1198	89	2651	1778
147	41	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2049	987	10070	1408	1132	276	14514	gemm	0	2049	3225	7832	1408
148	43	3	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1247	0	5931	160	30	130	7338	elementwise	0	1247	0	5931	160
149	44	3	0	0	32	16	64	1	6144	0	1024	7168	0	0	0	8192	2040	982	18100	1886	1757	129	23008	gemm	0	2040	3775	15307	1886
150	45	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1218	0	2749	1796	1665	131	5763	rmsnorm	8	1218	89	2660	1796
151	47	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2045	989	9232	1062	931	131	13328	gemm	0	2045	2326	7895	1062
152	50	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1205	0	1490	159	30	129	2854	rope	0	1205	0	1490	159
153	51	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1086	0	905	160	30	130	2151	kvappend	0	1086	0	905	160
154	53	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1602	0	7818	159	30	129	9579	attention	2	1602	52	7766	159
155	54	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2047	1004	9310	1468	1339	129	13829	gemm	0	2047	2246	8068	1468
156	55	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1265	0	2746	1797	1667	130	5808	rmsnorm	8	1265	89	2657	1797
157	56	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2054	1033	9295	1052	921	131	13434	gemm	0	2054	2678	7650	1052
158	58	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1223	0	5962	160	30	130	7345	elementwise	0	1223	0	5962	160
159	59	3	0	1	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2063	981	18228	2168	2039	129	23440	gemm	0	2063	3666	15543	2168
160	2	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2128	1077	9229	1305	1175	130	13739	gemm	0	2128	3401	6905	1305
161	5	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1232	0	1522	159	30	129	2913	rope	0	1232	0	1522	159
162	6	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1098	0	850	160	30	130	2108	kvappend	0	1098	0	850	160
163	8	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1630	0	7938	160	30	130	9728	attention	2	1630	52	7886	160
164	9	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2111	996	9304	1954	1824	130	14365	gemm	0	2111	2396	7904	1954
165	11	4	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2117	1076	9416	1296	1167	129	13905	gemm	0	2117	4092	6400	1296
166	14	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2108	997	18116	2164	2034	130	23385	gemm	0	2108	3910	15203	2164
167	17	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2096	1033	9719	1072	941	131	13920	gemm	0	2096	2685	8067	1072
168	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1234	0	1531	159	30	129	2924	rope	0	1234	0	1531	159
169	21	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1095	0	855	160	30	130	2110	kvappend	0	1095	0	855	160
170	23	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1627	0	8013	160	30	130	9800	attention	2	1627	52	7961	160
171	24	4	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2116	994	9246	2182	2052	130	14538	gemm	0	2116	2405	7835	2182
172	26	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2140	993	9733	1819	1689	130	14685	gemm	0	2140	2499	8227	1819
173	29	4	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2138	1040	18080	1984	1854	130	23242	gemm	0	2138	4096	15024	1984
174	32	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2121	993	9271	1483	1188	295	13868	gemm	0	2121	2441	7823	1483
175	35	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1253	0	1489	159	30	129	2901	rope	0	1253	0	1489	159
176	36	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1083	0	885	160	30	130	2128	kvappend	0	1083	0	885	160
177	38	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1656	0	7715	159	30	129	9530	attention	2	1656	52	7663	159
178	39	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2124	1034	9209	1485	1356	129	13852	gemm	0	2124	2416	7827	1485
179	41	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2120	994	9986	1064	932	132	14164	gemm	0	2120	3654	7326	1064
180	44	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2109	1042	18067	1944	1815	129	23162	gemm	0	2109	3900	15209	1944
181	47	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2116	995	9271	1074	943	131	13456	gemm	0	2116	2436	7830	1074
182	50	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1247	0	1529	160	30	130	2936	rope	0	1247	0	1529	160
183	51	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1073	0	903	160	30	130	2136	kvappend	0	1073	0	903	160
