candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
64x128x16s2split8kappa4	21387.248354379521	287059.78040131496	8631.6084793742448	287059.78040131496
64x128x16s2split16kappa1	29370.181115630243	372185.17346549628	15195.711099977467	372185.17346549628
64x128x16s2split16kappa2	29370.181115630243	372185.17346549628	15195.711099977467	372185.17346549628
64x128x16s2split16kappa4	29370.181115630243	372185.17346549628	15195.711099977467	372185.17346549628
64x128x16s2split32kappa1	45336.046638138963	572286.33289206424	28323.916341183914	572286.33289206424
64x128x16s2split32kappa2	45336.046638138963	572286.33289206424	28323.916341183914	572286.33289206424
64x128x16s2split32kappa4	45336.046638138963	572286.33289206424	28323.916341183914	572286.33289206424
128x128x16s3split1kappa1	12789.904338019142	608184.93260913226	52573.754524212316	608184.93260913226
128x128x16s3split1kappa2	12789.904338019142	608184.93260913226	52573.754524212316	608184.93260913226
128x128x16s3split1kappa4	12789.904338019142	608184.93260913226	52573.754524212316	608184.93260913226
128x128x16s3split2kappa1	14003.775669307835	479066.33543594589	29789.782812256828	479066.33543594589
128x128x16s3split2kappa2	14003.775669307835	479066.33543594589	29789.782812256828	479066.33543594589
128x128x16s3split2kappa4	14003.775669307835	479066.33543594589	29789.782812256828	479066.33543594589
128x128x16s3split4kappa1	15625.057560955169	417659.29784099414	18397.796956279082	417659.29784099414
128x128x16s3split4kappa2	15625.057560955169	417659.29784099414	18397.796956279082	417659.29784099414
128x128x16s3split4kappa4	15625.057560955169	417659.29784099414	18397.796956279082	417659.29784099414
128x128x16s3split8kappa1	18867.621344249812	465725.01049075701	16426.480341340572	465725.01049075701
128x128x16s3split8kappa2	18867.621344249812	465725.01049075701	16426.480341340572	465725.01049075701
128x128x16s3split8kappa4	18867.621344249812	465725.01049075701	16426.480341340572	465725.01049075701
128x128x16s3split16kappa1	25352.748910840412	647296.32971011603	29554.685582547019	647296.32971011603
128x128x16s3split16kappa2	25352.748910840412	647296.32971011603	29554.685582547019	647296.32971011603
128x128x16s3split16kappa4	25352.748910840412	647296.32971011603	29554.685582547019	647296.32971011603
128x128x16s3split32kappa1	38323.004044015761	1053158.9151087496	55811.0960649599	1053158.9151087496
128x128x16s3split32kappa2	38323.004044015761	1053158.9151087496	55811.0960649599	1053158.9151087496
128x128x16s3split32kappa4	38323.004044015761	1053158.9151087496	55811.0960649599	1053158.9151087496
