step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	47904	59	0	-1	-1	485456.0422	4274604.341	4760060.384	1	1233.408271	h
1	47777	58	1	-1	-1	6546.922632	4266824.011	4273370.933	1	1232.606859	h
2	47552	56	0	-1	-1	143253.4663	3979084.471	4265591.404	2	1232.283347	h
3	47425	55	1	-1	-1	3291.27217	3974560.916	3977852.188	1	1232.606859	h
4	47392	54	0	-1	-1	143253.4663	3830074.842	3973328.309	1	1233.390482	h
5	47137	53	1	-1	-1	2907.627703	3823026.196	3828841.452	2	0	q
6	46881	53	1	-1	-1	2907.627703	3817210.941	3823026.196	2	0	q
7	46625	53	1	-1	-1	2907.627703	3811395.686	3817210.941	2	0	q
8	46369	53	1	-1	-1	2907.627703	3805580.43	3811395.686	2	0	q
9	46113	53	1	-1	-1	2907.627703	3799765.175	3805580.43	2	0	q
10	45857	53	1	-1	-1	2907.627703	3793949.919	3799765.175	2	0	q
11	45601	53	1	-1	-1	2907.627703	3788134.664	3793949.919	2	0	q
12	45345	53	1	-1	-1	2907.627703	3782319.409	3788134.664	2	0	q
13	45089	53	1	-1	-1	2907.627703	3776504.153	3782319.409	2	0	q
14	44833	53	1	-1	-1	2907.627703	3770688.898	3776504.153	2	0	q
15	44577	53	1	-1	-1	2907.627703	3764873.642	3770688.898	2	0	q
16	44321	53	1	-1	-1	2907.627703	3759058.387	3764873.642	2	0	q
17	44065	53	1	-1	-1	2907.627703	3753243.132	3759058.387	2	0	q
18	43809	53	1	-1	-1	2907.627703	3747427.876	3753243.132	2	0	q
19	43553	53	1	-1	-1	2907.627703	3741612.621	3747427.876	2	0	q
20	43297	53	1	-1	-1	2907.627703	3735797.365	3741612.621	2	1230.60545	h
21	42016	51	0	-1	-1	254.5413738	3734057.677	3734566.76	2	0	q
22	41760	51	0	-1	-1	254.5413738	3733548.594	3734057.677	2	0	q
23	41504	51	0	-1	-1	254.5413738	3733039.512	3733548.594	2	0	q
24	41248	51	0	-1	-1	254.5413738	3732530.429	3733039.512	2	0	q
25	43040	52	0	-1	-1	254.5413738	3732021.346	3732530.429	2	0	q
26	42784	52	0	-1	-1	254.5413738	3731512.263	3732021.346	2	0	q
27	42528	52	0	-1	-1	254.5413738	3731003.181	3731512.263	2	0	q
28	42272	52	0	-1	-1	254.5413738	3730494.098	3731003.181	2	0	q
29	40992	50	0	-1	-1	262.8959288	3729968.306	3730494.098	2	0	q
30	40736	50	0	-1	-1	262.8959288	3729442.514	3729968.306	2	0	q
31	40480	50	0	-1	-1	262.8959288	3728916.722	3729442.514	2	0	q
32	40224	50	0	-1	-1	262.8959288	3728390.93	3728916.722	2	0	q
33	39968	49	0	-1	-1	262.8959288	3727865.139	3728390.93	2	0	q
34	39712	49	0	-1	-1	262.8959288	3727339.347	3727865.139	2	0	q
35	39456	49	0	-1	-1	262.8959288	3726813.555	3727339.347	2	0	q
36	39200	49	0	-1	-1	262.8959288	3726287.763	3726813.555	2	0	q
37	38944	49	0	-1	-1	262.8959288	3725761.971	3726287.763	2	0	q
38	38688	49	0	-1	-1	262.8959288	3725236.179	3725761.971	2	0	q
39	38432	49	0	-1	-1	262.8959288	3724710.387	3725236.179	2	0	q
40	38176	49	0	-1	-1	262.8959288	3724184.596	3724710.387	2	0	q
41	37920	49	0	-1	-1	262.8959288	3723658.804	3724184.596	2	0	q
42	37664	49	0	-1	-1	262.8959288	3723133.012	3723658.804	2	0	q
43	37408	49	0	-1	-1	262.8959288	3722607.22	3723133.012	2	0	q
44	37152	49	0	-1	-1	262.8959288	3722081.428	3722607.22	2	0	q
45	36896	49	0	-1	-1	262.8959288	3721555.636	3722081.428	2	0	q
46	36640	49	0	-1	-1	262.8959288	3721029.844	3721555.636	2	0	q
47	36384	49	0	-1	-1	262.8959288	3720504.053	3721029.844	2	0	q
48	36128	49	0	-1	-1	262.8959288	3719978.261	3720504.053	2	1230.60545	h
49	36081	46	1	-1	-1	143253.4663	3575494.189	3718747.655	1	1233.173873	h
50	35952	45	0	-1	-1	3291.27217	3570969.743	3574261.015	1	1232.606859	h
51	35921	44	1	-1	-1	485456.0422	3084281.094	3569737.136	1	1233.408271	h
52	35792	43	0	-1	-1	6546.922632	3076500.763	3083047.686	1	1232.606859	h
53	35569	41	1	-1	-1	143253.4663	2788761.223	3075268.156	2	1232.283347	h
54	35440	40	0	-1	-1	3291.27217	2784237.668	2787528.94	1	1232.606859	h
55	35409	39	1	-1	-1	143253.4663	2639751.595	2783005.061	1	1233.390482	h
56	35152	38	0	-1	-1	2907.627703	2632702.949	2638518.204	2	0	q
57	34896	38	0	-1	-1	2907.627703	2626887.693	2632702.949	2	0	q
58	34640	38	0	-1	-1	2907.627703	2621072.438	2626887.693	2	0	q
59	34384	38	0	-1	-1	2907.627703	2615257.183	2621072.438	2	0	q
60	34128	38	0	-1	-1	2907.627703	2609441.927	2615257.183	2	0	q
61	33872	38	0	-1	-1	2907.627703	2603626.672	2609441.927	2	0	q
62	33616	38	0	-1	-1	2907.627703	2597811.416	2603626.672	2	0	q
63	33360	38	0	-1	-1	2907.627703	2591996.161	2597811.416	2	0	q
64	33104	38	0	-1	-1	2907.627703	2586180.906	2591996.161	2	0	q
65	32848	38	0	-1	-1	2907.627703	2580365.65	2586180.906	2	0	q
66	32592	38	0	-1	-1	2907.627703	2574550.395	2580365.65	2	0	q
67	32336	38	0	-1	-1	2907.627703	2568735.139	2574550.395	2	0	q
68	32080	38	0	-1	-1	2907.627703	2562919.884	2568735.139	2	0	q
