step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	47904	59	32	-1	-1	485456.0422	4274592.976	4760049.018	1	152266.3863	h
1	47776	58	160	-1	-1	6546.922632	4266812.663	4273359.586	1	288971.8229	h
2	47552	56	192	-1	-1	143253.4663	3979073.124	4265580.056	2	150243.0147	h
3	47424	55	64	-1	-1	3291.27217	3974549.568	3977840.84	1	145719.4592	h
4	47392	54	32	-1	-1	143253.4663	3830063.499	3973316.966	1	1233.390482	h
5	47137	53	33	-1	-1	2907.627703	3823014.853	3828830.109	2	0	q
6	46881	53	33	-1	-1	2907.627703	3817199.598	3823014.853	2	0	q
7	46625	53	33	-1	-1	2907.627703	3811384.343	3817199.598	2	0	q
8	46369	53	33	-1	-1	2907.627703	3805569.087	3811384.343	2	0	q
9	46113	53	33	-1	-1	2907.627703	3799753.832	3805569.087	2	0	q
10	45857	53	33	-1	-1	2907.627703	3793938.576	3799753.832	2	0	q
11	45601	53	33	-1	-1	2907.627703	3788123.321	3793938.576	2	0	q
12	45345	53	33	-1	-1	2907.627703	3782308.066	3788123.321	2	0	q
13	45089	53	33	-1	-1	2907.627703	3776492.81	3782308.066	2	0	q
14	44833	53	33	-1	-1	2907.627703	3770677.555	3776492.81	2	0	q
15	44577	53	33	-1	-1	2907.627703	3764862.299	3770677.555	2	0	q
16	44321	53	33	-1	-1	2907.627703	3759047.044	3764862.299	2	0	q
17	44065	53	33	-1	-1	2907.627703	3753231.789	3759047.044	2	0	q
18	43809	53	33	-1	-1	2907.627703	3747416.533	3753231.789	2	0	q
19	43553	53	33	-1	-1	2907.627703	3741601.278	3747416.533	2	0	q
20	43297	53	33	-1	-1	2907.627703	3735786.022	3741601.278	2	1230.60545	h
21	42016	51	32	-1	-1	254.5413738	3734046.334	3734555.417	2	0	q
22	41760	51	32	-1	-1	254.5413738	3733537.251	3734046.334	2	0	q
23	41504	51	32	-1	-1	254.5413738	3733028.169	3733537.251	2	0	q
24	41248	51	32	-1	-1	254.5413738	3732519.086	3733028.169	2	0	q
25	43040	52	32	-1	-1	254.5413738	3732010.003	3732519.086	2	0	q
26	42784	52	32	-1	-1	254.5413738	3731500.92	3732010.003	2	0	q
27	42528	52	32	-1	-1	254.5413738	3730991.838	3731500.92	2	0	q
28	42272	52	32	-1	-1	254.5413738	3730482.755	3730991.838	2	0	q
29	39968	49	32	-1	-1	262.8959288	3729956.963	3730482.755	2	0	q
30	39712	49	32	-1	-1	262.8959288	3729431.171	3729956.963	2	0	q
31	39456	49	32	-1	-1	262.8959288	3728905.379	3729431.171	2	0	q
32	39200	49	32	-1	-1	262.8959288	3728379.587	3728905.379	2	0	q
33	38944	49	32	-1	-1	262.8959288	3727853.796	3728379.587	2	0	q
34	38688	49	32	-1	-1	262.8959288	3727328.004	3727853.796	2	0	q
35	38432	49	32	-1	-1	262.8959288	3726802.212	3727328.004	2	0	q
36	38176	49	32	-1	-1	262.8959288	3726276.42	3726802.212	2	0	q
37	37920	49	32	-1	-1	262.8959288	3725750.628	3726276.42	2	0	q
38	37664	49	32	-1	-1	262.8959288	3725224.836	3725750.628	2	0	q
39	37408	49	32	-1	-1	262.8959288	3724699.044	3725224.836	2	0	q
40	37152	49	32	-1	-1	262.8959288	3724173.253	3724699.044	2	0	q
41	36896	49	32	-1	-1	262.8959288	3723647.461	3724173.253	2	0	q
42	36640	49	32	-1	-1	262.8959288	3723121.669	3723647.461	2	0	q
43	36384	49	32	-1	-1	262.8959288	3722595.877	3723121.669	2	0	q
