step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	47904	59	0	-1	-1	485456.0422	4444124.823	4929580.866	1	1233.390482	h
1	47777	58	1	-1	-1	6546.922632	4436344.51	4442891.433	1	1232.606859	h
2	47680	57	0	-1	-1	143253.4663	4291858.437	4435111.903	1	0	q
3	47552	56	0	-1	-1	143253.4663	4148604.971	4291858.437	1	1232.285934	h
4	47425	55	1	-1	-1	3291.27217	4144081.413	4147372.685	1	1232.606859	h
5	47392	54	0	-1	-1	143253.4663	3999595.339	4142848.806	1	1233.390482	h
6	47073	53	255	-1	-1	2907.627703	3992546.694	3998361.949	2	0	q
7	46689	53	255	-1	-1	2907.627703	3986731.438	3992546.694	2	0	q
8	46305	53	255	-1	-1	2907.627703	3980916.183	3986731.438	2	0	q
9	45921	53	255	-1	-1	2907.627703	3975100.927	3980916.183	2	0	q
10	43935	53	255	-1	-1	2907.627703	3969285.672	3975100.927	2	0	q
11	43934	53	255	-1	-1	2907.627703	3963470.417	3969285.672	2	0	q
12	43902	53	255	-1	-1	2907.627703	3957655.161	3963470.417	2	0	q
13	43870	53	255	-1	-1	2907.627703	3951839.906	3957655.161	2	0	q
14	43807	53	255	-1	-1	2907.627703	3946024.65	3951839.906	2	0	q
15	43743	53	255	-1	-1	2907.627703	3940209.395	3946024.65	2	0	q
16	43679	53	255	-1	-1	2907.627703	3934394.139	3940209.395	2	0	q
17	43615	53	255	-1	-1	2907.627703	3928578.884	3934394.139	2	0	q
18	43551	53	255	-1	-1	2907.627703	3922763.629	3928578.884	2	0	q
19	43487	53	255	-1	-1	2907.627703	3916948.373	3922763.629	2	0	q
20	43423	53	255	-1	-1	2907.627703	3911133.118	3916948.373	2	0	q
21	43359	53	255	-1	-1	2907.627703	3905317.862	3911133.118	2	1485.146824	h
22	43265	52	224	-1	-1	254.5413738	3903832.716	3904087.257	1	0	q
23	43201	52	224	-1	-1	254.5413738	3903578.174	3903832.716	1	0	q
24	43137	52	224	-1	-1	254.5413738	3903323.633	3903578.174	1	0	q
25	43073	52	224	-1	-1	254.5413738	3903069.092	3903323.633	1	0	q
26	43009	52	224	-1	-1	254.5413738	3902814.55	3903069.092	1	0	q
