step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	4412	29	132	8	-1	30235.10336	295676.2337	325911.3371	1	1234.610389	h
1	4397	28	133	10	-1	419.8411039	294021.7822	294441.6233	1	0	q
2	4381	28	133	10	-1	419.8411039	293601.9411	294021.7822	1	0	q
3	4365	28	133	10	-1	419.8411039	293182.1	293601.9411	1	0	q
4	4349	28	133	10	-1	419.8411039	292762.2589	293182.1	1	0	q
5	4333	28	133	10	-1	419.8411039	292342.4178	292762.2589	1	0	q
6	4317	28	133	10	-1	419.8411039	291922.5767	292342.4178	1	0	q
7	4301	28	133	10	-1	419.8411039	291502.7356	291922.5767	1	0	q
8	4285	28	133	10	-1	419.8411039	291082.8945	291502.7356	1	1232.639371	h
9	4268	26	132	8	-1	18303.76967	271546.4855	289850.2551	1	21834.00933	h
10	4188	25	94	61	-1	1584.633492	268728.078	270312.7115	1	0	q
11	4184	25	94	61	-1	1584.633492	267143.4446	268728.078	1	0	q
12	4180	25	94	61	-1	1584.633492	265558.8111	267143.4446	1	0	q
13	4176	25	94	61	-1	1584.633492	263974.1776	265558.8111	1	0	q
14	4172	25	94	61	-1	1584.633492	262389.5441	263974.1776	1	0	q
15	4168	25	94	61	-1	1584.633492	260804.9106	262389.5441	1	0	q
16	4164	25	94	61	-1	1584.633492	259220.2771	260804.9106	1	0	q
17	4160	25	94	61	-1	1584.633492	257635.6436	259220.2771	1	0	q
18	4156	25	94	61	-1	1584.633492	256051.0101	257635.6436	1	0	q
19	4152	25	94	61	-1	1584.633492	254466.3766	256051.0101	1	0	q
20	4148	25	94	61	-1	1584.633492	252881.7431	254466.3766	1	0	q
21	4144	25	94	61	-1	1584.633492	251297.1096	252881.7431	1	0	q
22	4140	25	94	61	-1	1584.633492	248127.8427	251297.1096	2	1232.658805	h
23	4137	24	95	63	-1	18303.76967	228591.4142	246895.1838	1	1234.48139	h
24	4050	23	94	61	-1	1496.684749	225860.248	227356.9328	1	0	q
25	3960	23	94	61	-1	1496.684749	224363.5633	225860.248	1	0	q
26	3880	23	94	61	-1	1496.684749	222866.8785	224363.5633	1	0	q
27	3800	23	94	61	-1	1496.684749	221370.1938	222866.8785	1	0	q
28	3718	23	94	61	-1	1496.684749	219873.509	221370.1938	1	0	q
29	3680	23	94	61	-1	1496.684749	218376.8243	219873.509	1	0	q
30	3624	23	94	61	-1	1496.684749	216880.1395	218376.8243	1	8859.002222	h
31	3314	21	54	108	-1	233.9436664	215414.3836	215648.3273	1	0	q
32	3266	21	54	108	-1	233.9436664	215180.4399	215414.3836	1	0	q
33	3166	21	54	108	-1	233.9436664	214946.4963	215180.4399	1	6447.358813	h
