step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
38	47473	55	249	-1	-1	3291.27217	8071271.677	8074562.95	1	0	q
39	47465	55	249	-1	-1	3291.27217	8067980.405	8071271.677	1	0	q
40	47457	55	249	-1	-1	3291.27217	8064689.133	8067980.405	1	0	q
41	47449	55	249	-1	-1	3291.27217	8061397.861	8064689.133	1	0	q
42	47441	55	249	-1	-1	3291.27217	8058106.589	8061397.861	1	0	q
43	47433	55	249	-1	-1	3291.27217	8054815.317	8058106.589	1	0	q
44	47425	55	249	-1	-1	3291.27217	8051524.044	8054815.317	1	1232.673821	h
45	47416	54	248	-1	-1	143253.4663	7907037.904	8050291.371	1	0	q
46	47408	54	248	-1	-1	143253.4663	7763784.438	7907037.904	1	0	q
47	47400	54	248	-1	-1	143253.4663	7620530.972	7763784.438	1	0	q
48	47392	54	248	-1	-1	143253.4663	7477277.505	7620530.972	1	129169.0094	h
49	47200	53	208	-1	-1	2907.627703	7473136.487	7476044.115	1	0	q
50	47168	53	208	-1	-1	2907.627703	7470228.859	7473136.487	1	0	q
51	47144	53	208	-1	-1	2907.627703	7467321.232	7470228.859	1	0	q
52	47072	53	208	-1	-1	2907.627703	7464413.604	7467321.232	1	0	q
53	47056	53	208	-1	-1	2907.627703	7461505.976	7464413.604	1	0	q
54	46992	53	208	-1	-1	2907.627703	7458598.349	7461505.976	1	0	q
55	46984	53	208	-1	-1	2907.627703	7455690.721	7458598.349	1	0	q
56	46960	53	208	-1	-1	2907.627703	7452783.093	7455690.721	1	0	q
57	46912	53	208	-1	-1	2907.627703	7449875.465	7452783.093	1	0	q
58	46880	53	208	-1	-1	2907.627703	7446967.838	7449875.465	1	0	q
59	46832	53	208	-1	-1	2907.627703	7444060.21	7446967.838	1	0	q
60	46808	53	208	-1	-1	2907.627703	7441152.582	7444060.21	1	0	q
61	46752	53	208	-1	-1	2907.627703	7438244.955	7441152.582	1	0	q
62	46736	53	208	-1	-1	2907.627703	7435337.327	7438244.955	1	0	q
63	46696	53	208	-1	-1	2907.627703	7432429.699	7435337.327	1	0	q
64	46672	53	208	-1	-1	2907.627703	7429522.072	7432429.699	1	0	q
65	46624	53	208	-1	-1	2907.627703	7426614.444	7429522.072	1	0	q
66	46576	53	208	-1	-1	2907.627703	7423706.816	7426614.444	1	0	q
67	46528	53	208	-1	-1	2907.627703	7420799.188	7423706.816	1	0	q
68	46504	53	208	-1	-1	2907.627703	7417891.561	7420799.188	1	0	q
69	46480	53	208	-1	-1	2907.627703	7414983.933	7417891.561	1	0	q
70	46432	53	208	-1	-1	2907.627703	7412076.305	7414983.933	1	0	q
71	46384	53	208	-1	-1	2907.627703	7409168.678	7412076.305	1	0	q
72	46368	53	208	-1	-1	2907.627703	7406261.05	7409168.678	1	0	q
73	46312	53	208	-1	-1	2907.627703	7403353.422	7406261.05	1	0	q
74	46288	53	208	-1	-1	2907.627703	7400445.795	7403353.422	1	0	q
75	46240	53	208	-1	-1	2907.627703	7397538.167	7400445.795	1	0	q
76	46192	53	208	-1	-1	2907.627703	7394630.539	7397538.167	1	0	q
77	46144	53	208	-1	-1	2907.627703	7391722.911	7394630.539	1	0	q
78	46136	53	208	-1	-1	2907.627703	7388815.284	7391722.911	1	0	q
79	46112	53	208	-1	-1	2907.627703	7385907.656	7388815.284	1	0	q
80	46048	53	208	-1	-1	2907.627703	7383000.028	7385907.656	1	0	q
81	46000	53	208	-1	-1	2907.627703	7380092.401	7383000.028	1	0	q
82	45952	53	208	-1	-1	2907.627703	7377184.773	7380092.401	1	0	q
83	45928	53	208	-1	-1	2907.627703	7374277.145	7377184.773	1	0	q
84	45904	53	208	-1	-1	2907.627703	7371369.517	7374277.145	1	0	q
85	45856	53	208	-1	-1	2907.627703	7368461.89	7371369.517	1	0	q
86	45808	53	208	-1	-1	2907.627703	7365554.262	7368461.89	1	0	q
87	45760	53	208	-1	-1	2907.627703	7362646.634	7365554.262	1	0	q
88	45736	53	208	-1	-1	2907.627703	7359739.007	7362646.634	1	0	q
89	45712	53	208	-1	-1	2907.627703	7356831.379	7359739.007	1	0	q
90	45664	53	208	-1	-1	2907.627703	7353923.751	7356831.379	1	0	q
91	45616	53	208	-1	-1	2907.627703	7351016.124	7353923.751	1	0	q
92	45592	53	208	-1	-1	2907.627703	7348108.496	7351016.124	1	0	q
93	45576	53	208	-1	-1	2907.627703	7345200.868	7348108.496	1	0	q
94	45528	53	208	-1	-1	2907.627703	7342293.24	7345200.868	1	0	q
95	45496	53	208	-1	-1	2907.627703	7339385.613	7342293.24	1	0	q
96	45464	53	208	-1	-1	2907.627703	7336477.985	7339385.613	1	0	q
97	45432	53	208	-1	-1	2907.627703	7333570.357	7336477.985	1	0	q
98	45400	53	208	-1	-1	2907.627703	7330662.73	7333570.357	1	0	q
99	45368	53	208	-1	-1	2907.627703	7327755.102	7330662.73	1	0	q
100	45336	53	208	-1	-1	2907.627703	7324847.474	7327755.102	1	0	q
101	45320	53	208	-1	-1	2907.627703	7321939.847	7324847.474	1	0	q
102	45272	53	208	-1	-1	2907.627703	7319032.219	7321939.847	1	0	q
103	45240	53	208	-1	-1	2907.627703	7316124.591	7319032.219	1	0	q
104	45208	53	208	-1	-1	2907.627703	7313216.963	7316124.591	1	0	q
105	45176	53	208	-1	-1	2907.627703	7310309.336	7313216.963	1	0	q
106	45144	53	208	-1	-1	2907.627703	7307401.708	7310309.336	1	0	q
107	45112	53	208	-1	-1	2907.627703	7304494.08	7307401.708	1	0	q
108	45080	53	208	-1	-1	2907.627703	7301586.453	7304494.08	1	0	q
109	45064	53	208	-1	-1	2907.627703	7298678.825	7301586.453	1	0	q
110	45016	53	208	-1	-1	2907.627703	7295771.197	7298678.825	1	0	q
111	44984	53	208	-1	-1	2907.627703	7292863.57	7295771.197	1	0	q
112	44952	53	208	-1	-1	2907.627703	7289955.942	7292863.57	1	0	q
113	44920	53	208	-1	-1	2907.627703	7287048.314	7289955.942	1	0	q
114	44888	53	208	-1	-1	2907.627703	7284140.686	7287048.314	1	0	q
115	44856	53	208	-1	-1	2907.627703	7281233.059	7284140.686	1	0	q
116	44824	53	208	-1	-1	2907.627703	7278325.431	7281233.059	1	0	q
117	44808	53	208	-1	-1	2907.627703	7275417.803	7278325.431	1	0	q
118	44760	53	208	-1	-1	2907.627703	7272510.176	7275417.803	1	0	q
119	44728	53	208	-1	-1	2907.627703	7269602.548	7272510.176	1	0	q
120	44696	53	208	-1	-1	2907.627703	7266694.92	7269602.548	1	0	q
121	44664	53	208	-1	-1	2907.627703	7263787.292	7266694.92	1	0	q
122	44632	53	208	-1	-1	2907.627703	7260879.665	7263787.292	1	0	q
123	44600	53	208	-1	-1	2907.627703	7257972.037	7260879.665	1	0	q
124	44568	53	208	-1	-1	2907.627703	7255064.409	7257972.037	1	0	q
125	44552	53	208	-1	-1	2907.627703	7252156.782	7255064.409	1	0	q
126	44504	53	208	-1	-1	2907.627703	7249249.154	7252156.782	1	0	q
127	44472	53	208	-1	-1	2907.627703	7246341.526	7249249.154	1	0	q
128	44440	53	208	-1	-1	2907.627703	7243433.899	7246341.526	1	0	q
129	44408	53	208	-1	-1	2907.627703	7240526.271	7243433.899	1	0	q
130	44376	53	208	-1	-1	2907.627703	7237618.643	7240526.271	1	0	q
131	44344	53	208	-1	-1	2907.627703	7234711.015	7237618.643	1	0	q
132	44312	53	208	-1	-1	2907.627703	7231803.388	7234711.015	1	0	q
133	44296	53	208	-1	-1	2907.627703	7228895.76	7231803.388	1	0	q
134	44248	53	208	-1	-1	2907.627703	7225988.132	7228895.76	1	0	q
135	44216	53	208	-1	-1	2907.627703	7223080.505	7225988.132	1	0	q
136	44184	53	208	-1	-1	2907.627703	7220172.877	7223080.505	1	0	q
137	44152	53	208	-1	-1	2907.627703	7217265.249	7220172.877	1	0	q
138	44120	53	208	-1	-1	2907.627703	7214357.622	7217265.249	1	0	q
139	44088	53	208	-1	-1	2907.627703	7211449.994	7214357.622	1	0	q
140	44056	53	208	-1	-1	2907.627703	7208542.366	7211449.994	1	0	q
141	44040	53	208	-1	-1	2907.627703	7205634.738	7208542.366	1	2536.644163	h
142	42256	51	240	-1	-1	254.5413738	7204149.581	7204404.122	1	0	q
143	42232	51	240	-1	-1	254.5413738	7203895.039	7204149.581	1	0	q
144	42184	51	240	-1	-1	254.5413738	7203640.498	7203895.039	1	0	q
145	42136	51	240	-1	-1	254.5413738	7203385.957	7203640.498	1	0	q
146	42088	51	240	-1	-1	254.5413738	7203131.415	7203385.957	1	0	q
147	42048	51	240	-1	-1	254.5413738	7202876.874	7203131.415	1	0	q
148	42000	51	240	-1	-1	254.5413738	7202622.332	7202876.874	1	2374.320671	h
149	40976	50	128	-1	-1	262.8959288	7201138.26	7201401.156	1	0	q
150	40968	50	128	-1	-1	262.8959288	7200875.364	7201138.26	1	0	q
151	40960	50	128	-1	-1	262.8959288	7200612.468	7200875.364	1	0	q
152	40952	50	128	-1	-1	262.8959288	7200349.573	7200612.468	1	0	q
153	40944	50	128	-1	-1	262.8959288	7200086.677	7200349.573	1	0	q
154	40936	50	128	-1	-1	262.8959288	7199823.781	7200086.677	1	0	q
155	40928	50	128	-1	-1	262.8959288	7199560.885	7199823.781	1	0	q
156	40920	50	128	-1	-1	262.8959288	7199297.989	7199560.885	1	0	q
157	40912	50	128	-1	-1	262.8959288	7199035.093	7199297.989	1	0	q
158	40904	50	128	-1	-1	262.8959288	7198772.197	7199035.093	1	0	q
159	40896	50	128	-1	-1	262.8959288	7198509.301	7198772.197	1	0	q
160	40888	50	128	-1	-1	262.8959288	7198246.405	7198509.301	1	0	q
161	40880	50	128	-1	-1	262.8959288	7197983.509	7198246.405	1	0	q
162	40872	50	128	-1	-1	262.8959288	7197720.613	7197983.509	1	0	q
163	40864	50	128	-1	-1	262.8959288	7197457.717	7197720.613	1	0	q
164	40856	50	128	-1	-1	262.8959288	7197194.821	7197457.717	1	0	q
165	40848	50	128	-1	-1	262.8959288	7196931.925	7197194.821	1	0	q
166	40840	50	128	-1	-1	262.8959288	7196669.03	7196931.925	1	0	q
167	40832	50	128	-1	-1	262.8959288	7196406.134	7196669.03	1	0	q
168	40824	50	128	-1	-1	262.8959288	7196143.238	7196406.134	1	0	q
169	40816	50	128	-1	-1	262.8959288	7195880.342	7196143.238	1	0	q
170	40808	50	128	-1	-1	262.8959288	7195617.446	7195880.342	1	0	q
171	40800	50	128	-1	-1	262.8959288	7195354.55	7195617.446	1	0	q
172	40792	50	128	-1	-1	262.8959288	7195091.654	7195354.55	1	0	q
173	40784	50	128	-1	-1	262.8959288	7194828.758	7195091.654	1	0	q
174	40776	50	128	-1	-1	262.8959288	7194565.862	7194828.758	1	0	q
175	40768	50	128	-1	-1	262.8959288	7194302.966	7194565.862	1	0	q
176	40760	50	128	-1	-1	262.8959288	7194040.07	7194302.966	1	0	q
177	40752	50	128	-1	-1	262.8959288	7193777.174	7194040.07	1	0	q
178	40744	50	128	-1	-1	262.8959288	7193514.278	7193777.174	1	0	q
179	40736	50	128	-1	-1	262.8959288	7193251.382	7193514.278	1	0	q
180	40728	50	128	-1	-1	262.8959288	7192988.487	7193251.382	1	0	q
181	40720	50	128	-1	-1	262.8959288	7192725.591	7192988.487	1	0	q
182	40712	50	128	-1	-1	262.8959288	7192462.695	7192725.591	1	0	q
183	40704	50	128	-1	-1	262.8959288	7192199.799	7192462.695	1	0	q
184	40696	50	128	-1	-1	262.8959288	7191936.903	7192199.799	1	0	q
185	40688	50	128	-1	-1	262.8959288	7191674.007	7191936.903	1	0	q
186	40680	50	128	-1	-1	262.8959288	7191411.111	7191674.007	1	0	q
187	40672	50	128	-1	-1	262.8959288	7191148.215	7191411.111	1	0	q
188	40664	50	128	-1	-1	262.8959288	7190885.319	7191148.215	1	0	q
189	40656	50	128	-1	-1	262.8959288	7190622.423	7190885.319	1	0	q
190	40648	50	128	-1	-1	262.8959288	7190359.527	7190622.423	1	0	q
191	40640	50	128	-1	-1	262.8959288	7190096.631	7190359.527	1	0	q
192	40632	50	128	-1	-1	262.8959288	7189833.735	7190096.631	1	0	q
193	40624	50	128	-1	-1	262.8959288	7189570.839	7189833.735	1	0	q
194	40616	50	128	-1	-1	262.8959288	7189307.943	7189570.839	1	0	q
195	40608	50	128	-1	-1	262.8959288	7189045.048	7189307.943	1	0	q
196	40600	50	128	-1	-1	262.8959288	7188782.152	7189045.048	1	0	q
197	40592	50	128	-1	-1	262.8959288	7188519.256	7188782.152	1	0	q
198	40584	50	128	-1	-1	262.8959288	7188256.36	7188519.256	1	0	q
199	40576	50	128	-1	-1	262.8959288	7187993.464	7188256.36	1	0	q
200	40568	50	128	-1	-1	262.8959288	7187730.568	7187993.464	1	0	q
201	40560	50	128	-1	-1	262.8959288	7187467.672	7187730.568	1	0	q
202	40552	50	128	-1	-1	262.8959288	7187204.776	7187467.672	1	0	q
203	40544	50	128	-1	-1	262.8959288	7186941.88	7187204.776	1	0	q
204	40536	50	128	-1	-1	262.8959288	7186678.984	7186941.88	1	0	q
205	40528	50	128	-1	-1	262.8959288	7186416.088	7186678.984	1	0	q
206	40520	50	128	-1	-1	262.8959288	7186153.192	7186416.088	1	0	q
207	40512	50	128	-1	-1	262.8959288	7185890.296	7186153.192	1	0	q
208	40504	50	128	-1	-1	262.8959288	7185627.4	7185890.296	1	0	q
209	40496	50	128	-1	-1	262.8959288	7185364.505	7185627.4	1	0	q
210	40488	50	128	-1	-1	262.8959288	7185101.609	7185364.505	1	0	q
211	40480	50	128	-1	-1	262.8959288	7184838.713	7185101.609	1	0	q
212	40472	50	128	-1	-1	262.8959288	7184575.817	7184838.713	1	0	q
213	40464	50	128	-1	-1	262.8959288	7184312.921	7184575.817	1	0	q
214	40456	50	128	-1	-1	262.8959288	7184050.025	7184312.921	1	0	q
215	40448	50	128	-1	-1	262.8959288	7183787.129	7184050.025	1	0	q
216	40440	50	128	-1	-1	262.8959288	7183524.233	7183787.129	1	0	q
217	40432	50	128	-1	-1	262.8959288	7183261.337	7183524.233	1	0	q
218	40424	50	128	-1	-1	262.8959288	7182998.441	7183261.337	1	0	q
219	40416	50	128	-1	-1	262.8959288	7182735.545	7182998.441	1	0	q
220	40408	50	128	-1	-1	262.8959288	7182472.649	7182735.545	1	0	q
221	40400	50	128	-1	-1	262.8959288	7182209.753	7182472.649	1	0	q
222	40392	50	128	-1	-1	262.8959288	7181946.857	7182209.753	1	0	q
223	40384	50	128	-1	-1	262.8959288	7181683.962	7181946.857	1	0	q
224	40376	50	128	-1	-1	262.8959288	7181421.066	7181683.962	1	0	q
225	40368	50	128	-1	-1	262.8959288	7181158.17	7181421.066	1	0	q
226	40360	50	128	-1	-1	262.8959288	7180895.274	7181158.17	1	0	q
227	40352	50	128	-1	-1	262.8959288	7180632.378	7180895.274	1	0	q
228	40344	50	128	-1	-1	262.8959288	7180369.482	7180632.378	1	0	q
229	40336	50	128	-1	-1	262.8959288	7180106.586	7180369.482	1	0	q
230	40328	50	128	-1	-1	262.8959288	7179843.69	7180106.586	1	0	q
231	40320	50	128	-1	-1	262.8959288	7179580.794	7179843.69	1	0	q
232	40312	50	128	-1	-1	262.8959288	7179317.898	7179580.794	1	0	q
233	40304	50	128	-1	-1	262.8959288	7179055.002	7179317.898	1	0	q
234	40296	50	128	-1	-1	262.8959288	7178792.106	7179055.002	1	0	q
235	40288	50	128	-1	-1	262.8959288	7178529.21	7178792.106	1	0	q
236	40280	50	128	-1	-1	262.8959288	7178266.314	7178529.21	1	0	q
237	40272	50	128	-1	-1	262.8959288	7178003.419	7178266.314	1	0	q
238	40264	50	128	-1	-1	262.8959288	7177740.523	7178003.419	1	0	q
239	40256	50	128	-1	-1	262.8959288	7177477.627	7177740.523	1	0	q
240	40248	50	128	-1	-1	262.8959288	7177214.731	7177477.627	1	0	q
241	40240	50	128	-1	-1	262.8959288	7176951.835	7177214.731	1	0	q
242	40232	50	128	-1	-1	262.8959288	7176688.939	7176951.835	1	0	q
243	40224	50	128	-1	-1	262.8959288	7176426.043	7176688.939	1	0	q
244	36104	46	128	-1	-1	143253.4663	7033172.577	7176426.043	1	0	q
245	36112	47	128	-1	-1	143253.4663	6889919.11	7033172.577	1	1233.186044	h
246	36049	45	129	-1	-1	3291.27217	6885394.652	6888685.924	1	0	q
247	36017	45	129	-1	-1	3291.27217	6882103.38	6885394.652	1	0	q
248	35985	45	129	-1	-1	3291.27217	6878812.108	6882103.38	1	0	q
249	35953	45	129	-1	-1	3291.27217	6875520.836	6878812.108	1	1232.615963	h
250	35920	44	128	-1	-1	485456.0422	6388832.177	6874288.22	1	1233.408271	h
251	35889	43	129	-1	-1	6546.922632	6381051.846	6387598.769	1	0	q
252	35857	43	129	-1	-1	6546.922632	6374504.924	6381051.846	1	0	q
253	35825	43	129	-1	-1	6546.922632	6367958.001	6374504.924	1	0	q
254	35793	43	129	-1	-1	6546.922632	6361411.079	6367958.001	1	1232.620569	h
255	35760	42	128	-1	-1	143253.4663	6216924.992	6360178.458	1	0	q
256	35728	42	128	-1	-1	143253.4663	6073671.525	6216924.992	1	0	q
257	35696	42	128	-1	-1	143253.4663	5930418.059	6073671.525	1	0	q
258	35664	41	128	-1	-1	143253.4663	5787164.593	5930418.059	1	0	q
259	35632	41	128	-1	-1	143253.4663	5643911.126	5787164.593	1	0	q
260	35600	41	128	-1	-1	143253.4663	5500657.66	5643911.126	1	0	q
261	35568	41	128	-1	-1	143253.4663	5357404.194	5500657.66	1	1232.299043	h
262	35537	40	129	-1	-1	3291.27217	5352880.622	5356171.895	1	0	q
263	35505	40	129	-1	-1	3291.27217	5349589.35	5352880.622	1	0	q
264	35473	40	129	-1	-1	3291.27217	5346298.078	5349589.35	1	0	q
265	35441	40	129	-1	-1	3291.27217	5343006.806	5346298.078	1	1232.620569	h
266	35408	39	128	-1	-1	143253.4663	5198520.719	5341774.185	1	338518.2041	h
267	33712	38	112	-1	-1	2907.627703	5194379.701	5197287.329	1	0	q
268	33696	38	112	-1	-1	2907.627703	5191472.073	5194379.701	1	0	q
269	33680	38	112	-1	-1	2907.627703	5188564.445	5191472.073	1	0	q
270	33664	38	112	-1	-1	2907.627703	5185656.818	5188564.445	1	0	q
271	33648	38	112	-1	-1	2907.627703	5182749.19	5185656.818	1	0	q
272	33632	38	112	-1	-1	2907.627703	5179841.562	5182749.19	1	0	q
273	33616	38	112	-1	-1	2907.627703	5176933.935	5179841.562	1	0	q
274	33600	38	112	-1	-1	2907.627703	5174026.307	5176933.935	1	0	q
275	33584	38	112	-1	-1	2907.627703	5171118.679	5174026.307	1	0	q
276	33568	38	112	-1	-1	2907.627703	5168211.052	5171118.679	1	0	q
277	33552	38	112	-1	-1	2907.627703	5165303.424	5168211.052	1	0	q
278	33536	38	112	-1	-1	2907.627703	5162395.796	5165303.424	1	0	q
279	33520	38	112	-1	-1	2907.627703	5159488.168	5162395.796	1	0	q
280	33504	38	112	-1	-1	2907.627703	5156580.541	5159488.168	1	0	q
281	33488	38	112	-1	-1	2907.627703	5153672.913	5156580.541	1	0	q
282	33472	38	112	-1	-1	2907.627703	5150765.285	5153672.913	1	0	q
283	33456	38	112	-1	-1	2907.627703	5147857.658	5150765.285	1	0	q
284	33440	38	112	-1	-1	2907.627703	5144950.03	5147857.658	1	0	q
285	33424	38	112	-1	-1	2907.627703	5142042.402	5144950.03	1	0	q
286	33408	38	112	-1	-1	2907.627703	5139134.774	5142042.402	1	0	q
287	33392	38	112	-1	-1	2907.627703	5136227.147	5139134.774	1	0	q
288	33376	38	112	-1	-1	2907.627703	5133319.519	5136227.147	1	0	q
289	33360	38	112	-1	-1	2907.627703	5130411.891	5133319.519	1	0	q
290	33344	38	112	-1	-1	2907.627703	5127504.264	5130411.891	1	0	q
291	33328	38	112	-1	-1	2907.627703	5124596.636	5127504.264	1	0	q
292	33312	38	112	-1	-1	2907.627703	5121689.008	5124596.636	1	0	q
293	33296	38	112	-1	-1	2907.627703	5118781.381	5121689.008	1	0	q
294	33280	38	112	-1	-1	2907.627703	5115873.753	5118781.381	1	0	q
295	33264	38	112	-1	-1	2907.627703	5112966.125	5115873.753	1	0	q
296	33248	38	112	-1	-1	2907.627703	5110058.497	5112966.125	1	0	q
297	33232	38	112	-1	-1	2907.627703	5107150.87	5110058.497	1	0	q
298	33216	38	112	-1	-1	2907.627703	5104243.242	5107150.87	1	0	q
299	33200	38	112	-1	-1	2907.627703	5101335.614	5104243.242	1	0	q
300	33184	38	112	-1	-1	2907.627703	5098427.987	5101335.614	1	0	q
301	33168	38	112	-1	-1	2907.627703	5095520.359	5098427.987	1	0	q
302	33152	38	112	-1	-1	2907.627703	5092612.731	5095520.359	1	0	q
303	33136	38	112	-1	-1	2907.627703	5089705.104	5092612.731	1	0	q
304	33120	38	112	-1	-1	2907.627703	5086797.476	5089705.104	1	0	q
305	33104	38	112	-1	-1	2907.627703	5083889.848	5086797.476	1	0	q
306	33088	38	112	-1	-1	2907.627703	5080982.22	5083889.848	1	0	q
307	33072	38	112	-1	-1	2907.627703	5078074.593	5080982.22	1	0	q
308	33056	38	112	-1	-1	2907.627703	5075166.965	5078074.593	1	0	q
309	33040	38	112	-1	-1	2907.627703	5072259.337	5075166.965	1	0	q
310	33024	38	112	-1	-1	2907.627703	5069351.71	5072259.337	1	0	q
311	33008	38	112	-1	-1	2907.627703	5066444.082	5069351.71	1	0	q
312	32992	38	112	-1	-1	2907.627703	5063536.454	5066444.082	1	0	q
313	32976	38	112	-1	-1	2907.627703	5060628.827	5063536.454	1	0	q
314	32960	38	112	-1	-1	2907.627703	5057721.199	5060628.827	1	0	q
315	32944	38	112	-1	-1	2907.627703	5054813.571	5057721.199	1	0	q
316	32928	38	112	-1	-1	2907.627703	5051905.943	5054813.571	1	0	q
317	32912	38	112	-1	-1	2907.627703	5048998.316	5051905.943	1	0	q
318	32896	38	112	-1	-1	2907.627703	5046090.688	5048998.316	1	0	q
319	32880	38	112	-1	-1	2907.627703	5043183.06	5046090.688	1	0	q
320	32864	38	112	-1	-1	2907.627703	5040275.433	5043183.06	1	0	q
321	32848	38	112	-1	-1	2907.627703	5037367.805	5040275.433	1	0	q
322	32832	38	112	-1	-1	2907.627703	5034460.177	5037367.805	1	0	q
323	32816	38	112	-1	-1	2907.627703	5031552.549	5034460.177	1	0	q
324	32800	38	112	-1	-1	2907.627703	5028644.922	5031552.549	1	0	q
325	32784	38	112	-1	-1	2907.627703	5025737.294	5028644.922	1	0	q
326	32768	38	112	-1	-1	2907.627703	5022829.666	5025737.294	1	0	q
327	32752	38	112	-1	-1	2907.627703	5019922.039	5022829.666	1	0	q
328	32736	38	112	-1	-1	2907.627703	5017014.411	5019922.039	1	0	q
329	32720	38	112	-1	-1	2907.627703	5014106.783	5017014.411	1	0	q
330	32704	38	112	-1	-1	2907.627703	5011199.156	5014106.783	1	0	q
331	32688	38	112	-1	-1	2907.627703	5008291.528	5011199.156	1	0	q
332	32672	38	112	-1	-1	2907.627703	5005383.9	5008291.528	1	0	q
333	32656	38	112	-1	-1	2907.627703	5002476.272	5005383.9	1	0	q
334	32640	38	112	-1	-1	2907.627703	4999568.645	5002476.272	1	0	q
335	32624	38	112	-1	-1	2907.627703	4996661.017	4999568.645	1	0	q
336	32608	38	112	-1	-1	2907.627703	4993753.389	4996661.017	1	0	q
337	32592	38	112	-1	-1	2907.627703	4990845.762	4993753.389	1	0	q
338	32576	38	112	-1	-1	2907.627703	4987938.134	4990845.762	1	0	q
339	32560	38	112	-1	-1	2907.627703	4985030.506	4987938.134	1	0	q
340	32544	38	112	-1	-1	2907.627703	4982122.879	4985030.506	1	0	q
341	32528	38	112	-1	-1	2907.627703	4979215.251	4982122.879	1	0	q
342	32512	38	112	-1	-1	2907.627703	4976307.623	4979215.251	1	0	q
343	32496	38	112	-1	-1	2907.627703	4973399.995	4976307.623	1	0	q
344	32480	38	112	-1	-1	2907.627703	4970492.368	4973399.995	1	0	q
345	32464	38	112	-1	-1	2907.627703	4967584.74	4970492.368	1	0	q
346	32448	38	112	-1	-1	2907.627703	4964677.112	4967584.74	1	0	q
347	32432	38	112	-1	-1	2907.627703	4961769.485	4964677.112	1	0	q
348	32416	38	112	-1	-1	2907.627703	4958861.857	4961769.485	1	0	q
349	32400	38	112	-1	-1	2907.627703	4955954.229	4958861.857	1	0	q
350	32384	38	112	-1	-1	2907.627703	4953046.601	4955954.229	1	0	q
351	32368	38	112	-1	-1	2907.627703	4950138.974	4953046.601	1	0	q
352	32352	38	112	-1	-1	2907.627703	4947231.346	4950138.974	1	0	q
353	32336	38	112	-1	-1	2907.627703	4944323.718	4947231.346	1	0	q
354	32320	38	112	-1	-1	2907.627703	4941416.091	4944323.718	1	0	q
