slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794427511658496	1106917539650	1789794427511659520	1106917540851	1789794427511659520	1106917540851	1789794427511660544	1106917543894	1789794427511661568	1106917545773	1789794427511661568	1106917545895	0	0	0	0	94	8
1	0	32	16	16	1	1536	1789794427511663616	1106917551076	1789794427511664640	1106917553478	1789794427511664640	1106917554119	1789794427511674880	1106917579291	1789794427511675904	1106917581275	1789794427511675904	1106917581589	1106917554167	1106917579147	13118	32	0	0
2	2	0	0	0	1	0	1789794427511678976	1106917588038	1789794427511678976	1106917589308	1789794427511678976	1106917589308	1789794427511680000	1106917590628	1789794427511680000	1106917590658	1789794427511680000	1106917591239	0	0	0	0	0	0
3	2	0	0	0	1	0	1789794427511682048	1106917597133	1789794427511683072	1106917598607	1789794427511683072	1106917598607	1789794427511683072	1106917600231	1789794427511683072	1106917600266	1789794427511683072	1106917600384	0	0	0	0	0	0
4	3	0	0	0	1	0	1789794427511686144	1106917607155	1789794427511687168	1106917608850	1789794427511687168	1106917608850	1789794427511687168	1106917610038	1789794427511687168	1106917610072	1789794427511687168	1106917610193	0	0	0	0	0	0
5	5	0	0	0	1	0	1789794427511692288	1106917622422	1789794427511693312	1106917624452	1789794427511693312	1106917624452	1789794427511718912	1106917689602	1789794427511718912	1106917689632	1789794427511718912	1106917689748	0	0	0	0	53	2
6	0	32	16	16	1	1536	1789794427511724032	1106917701672	1789794427511725056	1106917704327	1789794427511725056	1106917704960	1789794427511734272	1106917729185	1789794427511736320	1106917733269	1789794427511736320	1106917733414	1106917705278	1106917729079	10192	32	0	0
7	1	0	0	0	1	0	1789794427511739392	1106917740113	1789794427511739392	1106917741551	1789794427511739392	1106917741551	1789794427511741440	1106917745209	1789794427511741440	1106917746760	1789794427511741440	1106917746880	0	0	0	0	92	8
8	0	32	16	16	1	1536	1789794427511743488	1106917752352	1789794427511744512	1106917754731	1789794427511745536	1106917755404	1789794427511754752	1106917778910	1789794427511755776	1106917781164	1789794427511755776	1106917781462	1106917755413	1106917778738	13392	32	0	0
9	4	0	0	0	1	0	1789794427511760896	1106917794938	1789794427511760896	1106917796117	1789794427511760896	1106917796117	1789794427511763968	1106917802629	1789794427511763968	1106917802659	1789794427511763968	1106917802780	0	0	0	0	0	0
10	0	32	16	16	1	1536	1789794427511766016	1106917807838	1789794427511767040	1106917810261	1789794427511767040	1106917810906	1789794427511783424	1106917851658	1789794427511784448	1106917855444	1789794427511785472	1106917855610	1106917810915	1106917851564	23817	64	0	0
11	1	0	0	0	1	0	1789794427511787520	1106917862759	1789794427511788544	1106917864124	1789794427511788544	1106917864124	1789794427511789568	1106917867242	1789794427511790592	1106917869127	1789794427511790592	1106917869252	0	0	0	0	100	8
12	0	32	16	16	1	1536	1789794427511792640	1106917874892	1789794427511793664	1106917877256	1789794427511793664	1106917877888	1789794427511801856	1106917897607	1789794427511802880	1106917899781	1789794427511802880	1106917900155	1106917877897	1106917897447	10645	32	0	0
13	2	0	0	0	1	0	1789794427511806976	1106917911093	1789794427511808000	1106917912532	1789794427511808000	1106917912532	1789794427511809024	1106917914627	1789794427511809024	1106917914669	1789794427511809024	1106917915123	0	0	0	0	0	0
14	2	0	0	0	1	0	1789794427511812096	1106917922987	1789794427511812096	1106917924592	1789794427511812096	1106917924592	1789794427511813120	1106917926694	1789794427511813120	1106917926724	1789794427511813120	1106917926842	0	0	0	0	0	0
15	3	0	0	0	1	0	1789794427511816192	1106917932967	1789794427511816192	1106917934627	1789794427511816192	1106917934627	1789794427511817216	1106917935730	1789794427511817216	1106917935768	1789794427511817216	1106917935886	0	0	0	0	0	0
16	5	0	0	0	1	0	1789794427511821312	1106917947686	1789794427511822336	1106917949899	1789794427511822336	1106917949899	1789794427511847936	1106918014129	1789794427511847936	1106918014169	1789794427511847936	1106918014286	0	0	0	0	53	2
17	0	32	16	16	1	1536	1789794427511854080	1106918028100	1789794427511855104	1106918030487	1789794427511855104	1106918031610	1789794427511866368	1106918059224	1789794427511867392	1106918061783	1789794427511867392	1106918062099	1106918031623	1106918059123	18585	32	0	0
18	1	0	0	0	1	0	1789794427511869440	1106918068776	1789794427511870464	1106918070373	1789794427511870464	1106918070373	1789794427511871488	1106918073641	1789794427511872512	1106918075559	1789794427511872512	1106918075683	0	0	0	0	94	8
19	0	32	16	16	1	1536	1789794427511874560	1106918081091	1789794427511875584	1106918083736	1789794427511876608	1106918084380	1789794427511885824	1106918107708	1789794427511886848	1106918110284	1789794427511886848	1106918110412	1106918084389	1106918107533	11744	32	0	0
20	4	0	0	0	1	0	1789794427511890944	1106918122193	1789794427511891968	1106918124094	1789794427511891968	1106918124094	1789794427511895040	1106918130817	1789794427511895040	1106918130848	1789794427511895040	1106918130965	0	0	0	0	0	0
21	0	32	16	16	1	1536	1789794427511897088	1106918136485	1789794427511898112	1106918139101	1789794427511898112	1106918139755	1789794427511916544	1106918184561	1789794427511917568	1106918188124	1789794427511917568	1106918188416	1106918139764	1106918184450	22739	64	0	0
22	1	0	0	0	1	0	1789794427511920640	1106918195307	1789794427511920640	1106918196632	1789794427511920640	1106918196632	1789794427511922688	1106918200342	1789794427511922688	1106918201762	1789794427511922688	1106918201882	0	0	0	0	107	8
23	0	32	16	16	1	1536	1789794427511924736	1106918207271	1789794427511925760	1106918209846	1789794427511926784	1106918210507	1789794427511934976	1106918230994	1789794427511936000	1106918233807	1789794427511936000	1106918233930	1106918210516	1106918230882	12354	32	0	0
24	2	0	0	0	1	0	1789794427511941120	1106918246057	1789794427511941120	1106918246933	1789794427511941120	1106918246933	1789794427511942144	1106918248986	1789794427511942144	1106918249019	1789794427511942144	1106918249154	0	0	0	0	0	0
25	2	0	0	0	1	0	1789794427511945216	1106918256208	1789794427511945216	1106918257655	1789794427511945216	1106918257655	1789794427511946240	1106918259606	1789794427511946240	1106918259636	1789794427511946240	1106918259752	0	0	0	0	0	0
26	3	0	0	0	1	0	1789794427511948288	1106918265489	1789794427511949312	1106918267291	1789794427511949312	1106918267291	1789794427511949312	1106918268385	1789794427511949312	1106918268432	1789794427511949312	1106918268553	0	0	0	0	0	0
27	5	0	0	0	1	0	1789794427511954432	1106918280591	1789794427511955456	1106918282567	1789794427511955456	1106918282567	1789794427511981056	1106918348540	1789794427511981056	1106918348570	1789794427511981056	1106918348688	0	0	0	0	62	2
28	0	32	16	16	1	1536	1789794427511986176	1106918359701	1789794427511987200	1106918362013	1789794427511987200	1106918362702	1789794427511998464	1106918390289	1789794427511999488	1106918393213	1789794427511999488	1106918393346	1106918363181	1106918390151	16513	32	0	0
29	1	0	0	0	1	0	1789794427512001536	1106918399433	1789794427512002560	1106918400852	1789794427512002560	1106918400852	1789794427512003584	1106918404010	1789794427512004608	1106918405788	1789794427512004608	1106918405928	0	0	0	0	90	8
30	0	32	16	16	1	1536	1789794427512006656	1106918411282	1789794427512007680	1106918413696	1789794427512007680	1106918414275	1789794427512016896	1106918437340	1789794427512017920	1106918440189	1789794427512017920	1106918440305	1106918414361	1106918437179	13181	32	0	0
31	4	0	0	0	1	0	1789794427512022016	1106918450951	1789794427512023040	1106918452113	1789794427512023040	1106918452113	1789794427512026112	1106918459423	1789794427512026112	1106918459454	1789794427512026112	1106918459570	0	0	0	0	0	0
32	0	32	16	16	1	1536	1789794427512028160	1106918465253	1789794427512029184	1106918467650	1789794427512029184	1106918468315	1789794427512045568	1106918509198	1789794427512046592	1106918512778	1789794427512046592	1106918512915	1106918468325	1106918509085	24571	64	0	0
33	1	0	0	0	1	0	1789794427512049664	1106918519364	1789794427512050688	1106918520807	1789794427512050688	1106918520807	1789794427512051712	1106918524828	1789794427512051712	1106918525807	1789794427512052736	1106918525942	0	0	0	0	95	8
34	0	32	16	16	1	1536	1789794427512053760	1106918530759	1789794427512054784	1106918533216	1789794427512055808	1106918533880	1789794427512062976	1106918553793	1789794427512065024	1106918556633	1789794427512065024	1106918556753	1106918533895	1106918553676	12135	32	0	0
35	2	0	0	0	1	0	1789794427512070144	1106918570430	1789794427512071168	1106918572098	1789794427512071168	1106918572098	1789794427512071168	1106918574015	1789794427512071168	1106918574053	1789794427512071168	1106918574170	0	0	0	0	0	0
36	2	0	0	0	1	0	1789794427512074240	1106918580738	1789794427512074240	1106918582133	1789794427512074240	1106918582133	1789794427512075264	1106918584059	1789794427512075264	1106918584090	1789794427512075264	1106918584208	0	0	0	0	0	0
37	3	0	0	0	1	0	1789794427512078336	1106918590773	1789794427512078336	1106918592195	1789794427512078336	1106918592195	1789794427512079360	1106918593487	1789794427512079360	1106918593521	1789794427512079360	1106918593642	0	0	0	0	0	0
38	5	0	0	0	1	0	1789794427512084480	1106918605986	1789794427512085504	1106918607981	1789794427512085504	1106918607981	1789794427512110080	1106918672049	1789794427512110080	1106918672081	1789794427512110080	1106918672201	0	0	0	0	53	2
39	0	32	16	16	1	1536	1789794427512117248	1106918687615	1789794427512117248	1106918689876	1789794427512118272	1106918690496	1789794427512130560	1106918723260	1789794427512132608	1106918727899	1789794427512132608	1106918728047	1106918691271	1106918723162	10715	32	0	0
40	1	0	0	0	1	0	1789794427512140800	1106918747735	1789794427512140800	1106918749317	1789794427512140800	1106918749317	1789794427512142848	1106918754643	1789794427512143872	1106918756668	1789794427512143872	1106918756784	0	0	0	0	94	8
41	0	32	16	16	1	1536	1789794427512146944	1106918764154	1789794427512147968	1106918765874	1789794427512147968	1106918767115	1789794427512158208	1106918791498	1789794427512159232	1106918794413	1789794427512159232	1106918794535	1106918767134	1106918791378	13914	32	0	0
42	4	0	0	0	1	0	1789794427512163328	1106918805412	1789794427512164352	1106918806796	1789794427512164352	1106918806796	1789794427512167424	1106918813603	1789794427512167424	1106918813638	1789794427512167424	1106918813755	0	0	0	0	0	0
43	0	32	16	16	1	1536	1789794427512169472	1106918819076	1789794427512170496	1106918821405	1789794427512170496	1106918822076	1789794427512185856	1106918861676	1789794427512187904	1106918865097	1789794427512187904	1106918865429	1106918822085	1106918861549	24182	64	0	0
44	1	0	0	0	1	0	1789794427511658496	1106917539674	1789794427511659520	1106917540872	1789794427511659520	1106917540872	1789794427511660544	1106917543963	1789794427511661568	1106917545776	1789794427511661568	1106917545897	0	0	0	0	94	8
45	0	32	16	16	1	1536	1789794427511663616	1106917551012	1789794427511664640	1106917553554	1789794427511664640	1106917554216	1789794427511674880	1106917579413	1789794427511675904	1106917581304	1789794427511675904	1106917581602	1106917554264	1106917579304	12994	32	0	0
46	2	0	0	0	1	0	1789794427511678976	1106917588175	1789794427511678976	1106917589389	1789794427511678976	1106917589389	1789794427511680000	1106917590761	1789794427511680000	1106917590791	1789794427511680000	1106917591240	0	0	0	0	0	0
47	2	0	0	0	1	0	1789794427511682048	1106917597079	1789794427511683072	1106917598621	1789794427511683072	1106917598621	1789794427511683072	1106917600305	1789794427511683072	1106917600340	1789794427511683072	1106917600458	0	0	0	0	0	0
48	3	0	0	0	1	0	1789794427511686144	1106917607276	1789794427511687168	1106917608678	1789794427511687168	1106917608678	1789794427511687168	1106917610052	1789794427511687168	1106917610085	1789794427511687168	1106917610202	0	0	0	0	0	0
49	5	0	0	0	1	0	1789794427511692288	1106917622529	1789794427511693312	1106917624517	1789794427511693312	1106917624517	1789794427511718912	1106917689583	1789794427511718912	1106917689613	1789794427511718912	1106917689730	0	0	0	0	53	2
