candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x32s2split32kappa1r1	wavefront	ok	202100	44517.8	202061	378369	128	1
32x16x32s2split32kappa1r1	rotate	ok	206056	44517.8	184411	401091	128	1
32x16x32s2split32kappa1r1	eft	ok	208165	44517.8	208165	390508	128	1
32x16x32s2split32kappa1r1	legacy_grid_stride	ok	211204	44517.8	211166	405900	128	1
32x16x32s2split32kappa1r1	chain	ok	213468	44517.8	187998	395384	128	1
32x16x32s2split32kappa1r1	balanced	ok	1.2828e+06	44517.8	251012	2.02369e+06	128	1
32x16x32s2split32kappa1r2	wavefront	ok	115282	46460.1	115205	252882	256	1
32x16x32s2split32kappa1r2	rotate	ok	119841	46460.1	93069.7	276207	256	1
32x16x32s2split32kappa1r2	eft	ok	119853	46460.1	119853	261395	256	1
32x16x32s2split32kappa1r2	chain	ok	124952	46460.1	97490.7	266868	256	1
32x16x32s2split32kappa1r2	legacy_grid_stride	ok	125079	46460.1	125002	288181	256	1
32x16x32s2split32kappa1r2	balanced	ok	898432	46460.1	162406	1.48249e+06	256	1
32x16x32s2split32kappa1r3	eft	ok	96203.5	48558.4	96203.5	219534	384	1
32x16x32s2split32kappa1r3	wavefront	ok	97985.9	48558.4	97870.6	226993	384	1
32x16x32s2split32kappa1r3	rotate	ok	98518	48558.4	64555.8	236873	384	1
32x16x32s2split32kappa1r3	chain	ok	104809	48558.4	66338.3	232965	384	1
32x16x32s2split32kappa1r3	legacy_grid_stride	ok	113441	48558.4	113326	270098	384	1
32x16x32s2split32kappa1r3	balanced	ok	779079	48558.4	148853	1.24161e+06	384	1
32x16x32s2split32kappa1r4	wavefront	ok	76406.8	51116.1	76252.9	197144	512	1
32x16x32s2split32kappa1r4	eft	ok	78221.3	51116.1	78221.3	194016	512	1
32x16x32s2split32kappa1r4	rotate	ok	82238	51116.1	49900	212083	512	1
32x16x32s2split32kappa1r4	chain	ok	86646.1	51116.1	52666.4	205246	512	1
32x16x32s2split32kappa1r4	legacy_grid_stride	ok	92707.9	51116.1	92554.1	236153	512	1
32x16x32s2split32kappa1r4	balanced	ok	683500	51116.1	127870	1.10203e+06	512	1
32x16x32s2split32kappa1r5	eft	ok	77842.3	53673.7	77842.3	190399	640	1
32x16x32s2split32kappa1r5	wavefront	ok	79656.8	53673.7	79464.5	200394	640	1
32x16x32s2split32kappa1r5	rotate	ok	80547.8	53673.7	42188.2	208277	640	1
32x16x32s2split32kappa1r5	chain	ok	86182.2	53673.7	41573.7	201548	640	1
32x16x32s2split32kappa1r5	legacy_grid_stride	ok	96804.1	53673.7	96611.8	240249	640	1
32x16x32s2split32kappa1r5	balanced	ok	715940	53673.7	131716	1.17163e+06	640	1
32x16x32s2split32kappa2r1	wavefront	ok	202100	44517.8	202061	378369	128	2
32x16x32s2split32kappa2r1	rotate	ok	206056	44517.8	184411	401091	128	2
32x16x32s2split32kappa2r1	eft	ok	208165	44517.8	208165	392805	128	2
32x16x32s2split32kappa2r1	legacy_grid_stride	ok	211204	44517.8	211166	413725	128	2
32x16x32s2split32kappa2r1	chain	ok	213468	44517.8	187998	399446	128	2
32x16x32s2split32kappa2r1	balanced	ok	1.2828e+06	44517.8	251012	2.02546e+06	128	2
32x16x32s2split32kappa2r2	wavefront	ok	115282	46460.1	115205	252882	256	2
32x16x32s2split32kappa2r2	rotate	ok	119841	46460.1	93069.7	276207	256	2
32x16x32s2split32kappa2r2	eft	ok	119853	46460.1	119853	263513	256	2
32x16x32s2split32kappa2r2	chain	ok	124952	46460.1	97490.7	268980	256	2
32x16x32s2split32kappa2r2	legacy_grid_stride	ok	125079	46460.1	125002	296006	256	2
32x16x32s2split32kappa2r2	balanced	ok	898432	46460.1	162406	1.45779e+06	256	2
32x16x32s2split32kappa2r3	eft	ok	96203.5	48558.4	96203.5	219879	384	2
32x16x32s2split32kappa2r3	wavefront	ok	97985.9	48558.4	97870.6	226993	384	2
32x16x32s2split32kappa2r3	rotate	ok	98518	48558.4	64555.8	236873	384	2
32x16x32s2split32kappa2r3	chain	ok	104809	48558.4	66338.3	233138	384	2
32x16x32s2split32kappa2r3	legacy_grid_stride	ok	113441	48558.4	113326	277923	384	2
32x16x32s2split32kappa2r3	balanced	ok	779079	48558.4	148853	1.24338e+06	384	2
32x16x32s2split32kappa2r4	wavefront	ok	76406.8	51116.1	76252.9	197144	512	2
32x16x32s2split32kappa2r4	eft	ok	78221.3	51116.1	78221.3	199693	512	2
32x16x32s2split32kappa2r4	rotate	ok	82238	51116.1	49900	212083	512	2
32x16x32s2split32kappa2r4	chain	ok	86646.1	51116.1	52666.4	211818	512	2
32x16x32s2split32kappa2r4	legacy_grid_stride	ok	92707.9	51116.1	92554.1	243978	512	2
32x16x32s2split32kappa2r4	balanced	ok	683500	51116.1	127870	1.10203e+06	512	2
32x16x32s2split32kappa2r5	eft	ok	77842.3	53673.7	77842.3	192972	640	2
32x16x32s2split32kappa2r5	wavefront	ok	79656.8	53673.7	79464.5	200394	640	2
32x16x32s2split32kappa2r5	rotate	ok	80547.8	53673.7	42188.2	208277	640	2
32x16x32s2split32kappa2r5	chain	ok	86182.2	53673.7	41573.7	207834	640	2
32x16x32s2split32kappa2r5	legacy_grid_stride	ok	96804.1	53673.7	96611.8	248074	640	2
32x16x32s2split32kappa2r5	balanced	ok	715940	53673.7	131716	1.1434e+06	640	2
32x16x32s2split32kappa4r1	wavefront	ok	202100	44517.8	202061	378369	128	4
32x16x32s2split32kappa4r1	rotate	ok	206056	44517.8	184411	401091	128	4
32x16x32s2split32kappa4r1	eft	ok	208165	44517.8	208165	392805	128	4
32x16x32s2split32kappa4r1	legacy_grid_stride	ok	211204	44517.8	211166	413725	128	4
32x16x32s2split32kappa4r1	chain	ok	213468	44517.8	187998	399446	128	4
32x16x32s2split32kappa4r1	balanced	ok	1.2828e+06	44517.8	251012	1.99017e+06	128	4
32x16x32s2split32kappa4r2	wavefront	ok	115282	46460.1	115205	252882	256	4
32x16x32s2split32kappa4r2	rotate	ok	119841	46460.1	93069.7	276207	256	4
32x16x32s2split32kappa4r2	eft	ok	119853	46460.1	119853	263513	256	4
32x16x32s2split32kappa4r2	chain	ok	124952	46460.1	97490.7	268980	256	4
32x16x32s2split32kappa4r2	legacy_grid_stride	ok	125079	46460.1	125002	296006	256	4
32x16x32s2split32kappa4r2	balanced	ok	898432	46460.1	162406	1.42603e+06	256	4
32x16x32s2split32kappa4r3	eft	ok	96203.5	48558.4	96203.5	219879	384	4
32x16x32s2split32kappa4r3	wavefront	ok	97985.9	48558.4	97870.6	226993	384	4
32x16x32s2split32kappa4r3	rotate	ok	98518	48558.4	64555.8	236873	384	4
32x16x32s2split32kappa4r3	chain	ok	104809	48558.4	66338.3	233138	384	4
32x16x32s2split32kappa4r3	legacy_grid_stride	ok	113441	48558.4	113326	277923	384	4
32x16x32s2split32kappa4r3	balanced	ok	779079	48558.4	148853	1.24161e+06	384	4
32x16x32s2split32kappa4r4	wavefront	ok	76406.8	51116.1	76252.9	197144	512	4
32x16x32s2split32kappa4r4	eft	ok	78221.3	51116.1	78221.3	199693	512	4
32x16x32s2split32kappa4r4	rotate	ok	82238	51116.1	49900	212083	512	4
32x16x32s2split32kappa4r4	chain	ok	86646.1	51116.1	52666.4	211818	512	4
32x16x32s2split32kappa4r4	legacy_grid_stride	ok	92707.9	51116.1	92554.1	243978	512	4
32x16x32s2split32kappa4r4	balanced	ok	683500	51116.1	127870	1.10203e+06	512	4
32x16x32s2split32kappa4r5	eft	ok	77842.3	53673.7	77842.3	192972	640	4
32x16x32s2split32kappa4r5	wavefront	ok	79656.8	53673.7	79464.5	200394	640	4
32x16x32s2split32kappa4r5	rotate	ok	80547.8	53673.7	42188.2	208277	640	4
32x16x32s2split32kappa4r5	chain	ok	86182.2	53673.7	41573.7	207834	640	4
32x16x32s2split32kappa4r5	legacy_grid_stride	ok	96804.1	53673.7	96611.8	248074	640	4
32x16x32s2split32kappa4r5	balanced	ok	715940	53673.7	131716	1.12929e+06	640	4
32x16x32s2split16kappa1r1	wavefront	ok	184666	44932.3	184627	352342	128	1
32x16x32s2split16kappa1r1	rotate	ok	188622	44932.3	167079	375064	128	1
32x16x32s2split16kappa1r1	eft	ok	190526	44932.3	190526	364276	128	1
32x16x32s2split16kappa1r1	legacy_grid_stride	ok	193770	44932.3	193732	379873	128	1
32x16x32s2split16kappa1r1	chain	ok	196242	44932.3	170949	372359	128	1
32x16x32s2split16kappa1r1	balanced	ok	1.15671e+06	44932.3	245137	1.79156e+06	128	1
32x16x32s2split16kappa1r2	wavefront	ok	106257	46669.5	106180	239561	256	1
32x16x32s2split16kappa1r2	rotate	ok	110816	46669.5	84455.3	262886	256	1
32x16x32s2split16kappa1r2	eft	ok	112944	46669.5	112944	252322	256	1
32x16x32s2split16kappa1r2	legacy_grid_stride	ok	116054	46669.5	115977	274859	256	1
32x16x32s2split16kappa1r2	chain	ok	120152	46669.5	86882.4	264347	256	1
32x16x32s2split16kappa1r2	balanced	ok	769966	46669.5	155956	1.30722e+06	256	1
32x16x32s2split16kappa1r3	eft	ok	91939.6	48601.6	91939.6	213122	384	1
32x16x32s2split16kappa1r3	wavefront	ok	93722	48601.6	93606.6	220581	384	1
