worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
29	0	3	29	2	1	3190	4
29	1	1	93	0	1	3194	0
29	2	2	13	1	1	3194	4
29	3	12	29	13	1	3198	1
29	4	13	29	14	1	3199	4
29	5	15	29	16	1	3203	4
29	6	15	157	16	1	3207	0
29	7	17	29	18	1	3207	0
29	8	17	157	18	1	3207	0
29	9	16	29	17	1	3207	4
29	10	20	29	22	2	3211	4
29	11	21	29	24	1	3215	4
29	12	25	29	28	1	3219	4
29	13	23	93	26	1	3223	0
29	14	24	13	27	1	3223	4
29	15	34	29	39	2	3227	1
29	16	35	29	41	1	3228	4
29	17	37	29	43	1	3232	4
29	18	37	157	43	1	3236	0
29	19	39	29	45	1	3236	0
29	20	39	157	45	1	3236	0
29	21	38	29	44	1	3236	4
29	22	42	29	49	2	3240	4
29	23	43	29	51	1	3244	4
30	0	3	30	2	1	3248	4
30	1	1	94	0	1	3252	0
30	2	2	14	1	1	3252	4
30	3	12	30	13	1	3256	1
30	4	13	30	14	1	3257	4
30	5	15	30	16	1	3261	4
30	6	15	158	16	1	3265	0
30	7	17	30	18	1	3265	0
30	8	17	158	18	1	3265	0
30	9	16	30	17	1	3265	4
30	10	20	30	22	2	3269	4
30	11	21	30	24	1	3273	4
30	12	25	30	28	1	3277	4
30	13	23	94	26	1	3281	0
30	14	24	14	27	1	3281	4
30	15	34	30	39	2	3285	1
30	16	35	30	41	1	3286	4
30	17	37	30	43	1	3290	4
30	18	37	158	43	1	3294	0
30	19	39	30	45	1	3294	0
30	20	39	158	45	1	3294	0
30	21	38	30	44	1	3294	4
30	22	42	30	49	2	3298	4
30	23	43	30	51	1	3302	4
31	0	3	31	2	1	3306	4
31	1	1	95	0	1	3310	0
31	2	2	15	1	1	3310	4
31	3	12	31	13	1	3314	1
31	4	13	31	14	1	3315	4
31	5	15	31	16	1	3319	4
31	6	15	159	16	1	3323	0
31	7	17	31	18	1	3323	0
31	8	17	159	18	1	3323	0
31	9	16	31	17	1	3323	4
31	10	20	31	22	2	3327	4
31	11	21	31	24	1	3331	4
31	12	25	31	28	1	3335	4
31	13	23	95	26	1	3339	0
31	14	24	15	27	1	3339	4
31	15	34	31	39	2	3343	1
31	16	35	31	41	1	3344	4
31	17	37	31	43	1	3348	4
31	18	37	159	43	1	3352	0
31	19	39	31	45	1	3352	0
31	20	39	159	45	1	3352	0
31	21	38	31	44	1	3352	4
31	22	42	31	49	2	3356	4
31	23	43	31	51	1	3360	4
32	0	3	32	2	1	3364	4
32	1	1	96	0	1	3368	0
32	2	2	16	1	1	3368	4
32	3	12	32	13	1	3372	1
32	4	15	32	16	1	3373	4
32	5	15	160	16	1	3377	0
32	6	17	32	18	1	3377	0
32	7	17	160	18	1	3377	0
32	8	16	32	17	1	3377	4
32	9	20	32	22	2	3381	4
32	10	25	32	28	1	3385	4
32	11	23	96	26	1	3389	0
32	12	24	16	27	1	3389	4
32	13	34	32	39	2	3393	1
32	14	37	32	43	1	3394	4
32	15	37	160	43	1	3398	0
32	16	39	32	45	1	3398	0
32	17	39	160	45	1	3398	0
32	18	38	32	44	1	3398	4
32	19	42	32	49	2	3402	4
33	0	3	33	2	1	3406	4
33	1	1	97	0	1	3410	0
33	2	2	17	1	1	3410	4
33	3	12	33	13	1	3414	1
33	4	15	33	16	1	3415	4
33	5	15	161	16	1	3419	0
33	6	17	33	18	1	3419	0
33	7	17	161	18	1	3419	0
33	8	16	33	17	1	3419	4
33	9	20	33	22	2	3423	4
33	10	25	33	28	1	3427	4
33	11	23	97	26	1	3431	0
33	12	24	17	27	1	3431	4
33	13	34	33	39	2	3435	1
33	14	37	33	43	1	3436	4
33	15	37	161	43	1	3440	0
33	16	39	33	45	1	3440	0
33	17	39	161	45	1	3440	0
33	18	38	33	44	1	3440	4
33	19	42	33	49	2	3444	4
34	0	3	34	2	1	3448	4
34	1	1	98	0	1	3452	0
34	2	2	18	1	1	3452	4
34	3	12	34	13	1	3456	1
34	4	15	34	16	1	3457	4
34	5	15	162	16	1	3461	0
34	6	17	34	18	1	3461	0
34	7	17	162	18	1	3461	0
34	8	16	34	17	1	3461	4
34	9	20	34	22	2	3465	4
34	10	25	34	28	1	3469	4
34	11	23	98	26	1	3473	0
34	12	24	18	27	1	3473	4
34	13	34	34	39	2	3477	1
34	14	37	34	43	1	3478	4
34	15	37	162	43	1	3482	0
34	16	39	34	45	1	3482	0
34	17	39	162	45	1	3482	0
34	18	38	34	44	1	3482	4
34	19	42	34	49	2	3486	4
35	0	3	35	2	1	3490	4
35	1	1	99	0	1	3494	0
35	2	2	19	1	1	3494	4
35	3	12	35	13	1	3498	1
35	4	15	35	16	1	3499	4
35	5	15	163	16	1	3503	0
35	6	17	35	18	1	3503	0
35	7	17	163	18	1	3503	0
35	8	16	35	17	1	3503	4
35	9	20	35	22	2	3507	4
35	10	25	35	28	1	3511	4
35	11	23	99	26	1	3515	0
35	12	24	19	27	1	3515	4
35	13	34	35	39	2	3519	1
35	14	37	35	43	1	3520	4
35	15	37	163	43	1	3524	0
35	16	39	35	45	1	3524	0
35	17	39	163	45	1	3524	0
35	18	38	35	44	1	3524	4
35	19	42	35	49	2	3528	4
36	0	3	36	2	1	3532	4
36	1	1	100	0	1	3536	0
36	2	2	20	1	1	3536	4
36	3	12	36	13	1	3540	1
36	4	15	36	16	1	3541	4
36	5	15	164	16	1	3545	0
36	6	17	36	18	1	3545	0
36	7	17	164	18	1	3545	0
36	8	16	36	17	1	3545	4
36	9	20	36	22	2	3549	4
36	10	25	36	28	1	3553	4
36	11	23	100	26	1	3557	0
36	12	24	20	27	1	3557	4
36	13	34	36	39	2	3561	1
36	14	37	36	43	1	3562	4
36	15	37	164	43	1	3566	0
36	16	39	36	45	1	3566	0
36	17	39	164	45	1	3566	0
36	18	38	36	44	1	3566	4
36	19	42	36	49	2	3570	4
37	0	3	37	2	1	3574	4
37	1	1	101	0	1	3578	0
37	2	2	21	1	1	3578	4
37	3	12	37	13	1	3582	1
37	4	15	37	16	1	3583	4
37	5	15	165	16	1	3587	0
37	6	17	37	18	1	3587	0
37	7	17	165	18	1	3587	0
37	8	16	37	17	1	3587	4
37	9	20	37	22	2	3591	4
37	10	25	37	28	1	3595	4
37	11	23	101	26	1	3599	0
37	12	24	21	27	1	3599	4
37	13	34	37	39	2	3603	1
37	14	37	37	43	1	3604	4
37	15	37	165	43	1	3608	0
37	16	39	37	45	1	3608	0
37	17	39	165	45	1	3608	0
37	18	38	37	44	1	3608	4
37	19	42	37	49	2	3612	4
38	0	3	38	2	1	3616	4
38	1	1	102	0	1	3620	0
38	2	2	22	1	1	3620	4
38	3	12	38	13	1	3624	1
38	4	15	38	16	1	3625	4
38	5	15	166	16	1	3629	0
38	6	17	38	18	1	3629	0
38	7	17	166	18	1	3629	0
38	8	16	38	17	1	3629	4
38	9	20	38	22	2	3633	4
38	10	25	38	28	1	3637	4
38	11	23	102	26	1	3641	0
38	12	24	22	27	1	3641	4
38	13	34	38	39	2	3645	1
38	14	37	38	43	1	3646	4
38	15	37	166	43	1	3650	0
38	16	39	38	45	1	3650	0
38	17	39	166	45	1	3650	0
38	18	38	38	44	1	3650	4
38	19	42	38	49	2	3654	4
39	0	3	39	2	1	3658	4
39	1	1	103	0	1	3662	0
39	2	2	23	1	1	3662	4
39	3	12	39	13	1	3666	1
39	4	15	39	16	1	3667	4
39	5	15	167	16	1	3671	0
39	6	17	39	18	1	3671	0
39	7	17	167	18	1	3671	0
39	8	16	39	17	1	3671	4
39	9	20	39	22	2	3675	4
39	10	25	39	28	1	3679	4
39	11	23	103	26	1	3683	0
39	12	24	23	27	1	3683	4
39	13	34	39	39	2	3687	1
39	14	37	39	43	1	3688	4
39	15	37	167	43	1	3692	0
39	16	39	39	45	1	3692	0
39	17	39	167	45	1	3692	0
39	18	38	39	44	1	3692	4
39	19	42	39	49	2	3696	4
40	0	3	40	2	1	3700	4
40	1	1	104	0	1	3704	0
40	2	2	24	1	1	3704	4
40	3	12	40	13	1	3708	1
40	4	15	40	16	1	3709	4
40	5	15	168	16	1	3713	0
40	6	17	40	18	1	3713	0
40	7	17	168	18	1	3713	0
40	8	16	40	17	1	3713	4
40	9	20	40	22	2	3717	4
40	10	25	40	28	1	3721	4
40	11	23	104	26	1	3725	0
40	12	24	24	27	1	3725	4
40	13	34	40	39	2	3729	1
40	14	37	40	43	1	3730	4
40	15	37	168	43	1	3734	0
40	16	39	40	45	1	3734	0
40	17	39	168	45	1	3734	0
40	18	38	40	44	1	3734	4
40	19	42	40	49	2	3738	4
41	0	3	41	2	1	3742	4
41	1	1	105	0	1	3746	0
41	2	2	25	1	1	3746	4
41	3	12	41	13	1	3750	1
41	4	15	41	16	1	3751	4
41	5	15	169	16	1	3755	0
41	6	17	41	18	1	3755	0
41	7	17	169	18	1	3755	0
41	8	16	41	17	1	3755	4
41	9	20	41	22	2	3759	4
41	10	25	41	28	1	3763	4
41	11	23	105	26	1	3767	0
41	12	24	25	27	1	3767	4
41	13	34	41	39	2	3771	1
41	14	37	41	43	1	3772	4
41	15	37	169	43	1	3776	0
41	16	39	41	45	1	3776	0
41	17	39	169	45	1	3776	0
41	18	38	41	44	1	3776	4
41	19	42	41	49	2	3780	4
42	0	3	42	2	1	3784	4
42	1	1	106	0	1	3788	0
42	2	2	26	1	1	3788	3
42	3	12	42	13	1	3791	1
42	4	15	42	16	1	3792	4
42	5	15	170	16	1	3796	0
42	6	17	42	18	1	3796	0
42	7	17	170	18	1	3796	0
42	8	16	42	17	1	3796	3
42	9	20	42	22	2	3799	4
42	10	25	42	28	1	3803	4
42	11	23	106	26	1	3807	0
42	12	24	26	27	1	3807	3
42	13	34	42	39	2	3810	1
42	14	37	42	43	1	3811	4
42	15	37	170	43	1	3815	0
42	16	39	42	45	1	3815	0
42	17	39	170	45	1	3815	0
42	18	38	42	44	1	3815	3
42	19	42	42	49	2	3818	4
43	0	3	43	2	1	3822	4
43	1	1	107	0	1	3826	0
43	2	2	27	1	1	3826	4
43	3	12	43	13	1	3830	1
43	4	15	43	16	1	3831	4
43	5	15	171	16	1	3835	0
43	6	17	43	18	1	3835	0
43	7	17	171	18	1	3835	0
43	8	16	43	17	1	3835	4
43	9	20	43	22	2	3839	4
43	10	25	43	28	1	3843	4
43	11	23	107	26	1	3847	0
43	12	24	27	27	1	3847	4
43	13	34	43	39	2	3851	1
43	14	37	43	43	1	3852	4
43	15	37	171	43	1	3856	0
43	16	39	43	45	1	3856	0
43	17	39	171	45	1	3856	0
43	18	38	43	44	1	3856	4
43	19	42	43	49	2	3860	4
44	0	3	44	2	1	3864	4
44	1	1	108	0	1	3868	0
44	2	2	28	1	1	3868	4
44	3	12	44	13	1	3872	1
44	4	15	44	16	1	3873	4
44	5	15	172	16	1	3877	0
44	6	17	44	18	1	3877	0
44	7	17	172	18	1	3877	0
44	8	16	44	17	1	3877	4
44	9	20	44	22	2	3881	4
44	10	25	44	28	1	3885	4
44	11	23	108	26	1	3889	0
44	12	24	28	27	1	3889	4
44	13	34	44	39	2	3893	1
44	14	37	44	43	1	3894	4
44	15	37	172	43	1	3898	0
44	16	39	44	45	1	3898	0
44	17	39	172	45	1	3898	0
44	18	38	44	44	1	3898	4
44	19	42	44	49	2	3902	4
45	0	3	45	2	1	3906	4
45	1	1	109	0	1	3910	0
45	2	2	29	1	1	3910	4
45	3	12	45	13	1	3914	1
45	4	15	45	16	1	3915	4
45	5	15	173	16	1	3919	0
45	6	17	45	18	1	3919	0
45	7	17	173	18	1	3919	0
45	8	16	45	17	1	3919	4
45	9	20	45	22	2	3923	4
45	10	25	45	28	1	3927	4
45	11	23	109	26	1	3931	0
45	12	24	29	27	1	3931	4
45	13	34	45	39	2	3935	1
45	14	37	45	43	1	3936	4
45	15	37	173	43	1	3940	0
45	16	39	45	45	1	3940	0
45	17	39	173	45	1	3940	0
45	18	38	45	44	1	3940	4
45	19	42	45	49	2	3944	4
46	0	3	46	2	1	3948	4
46	1	1	110	0	1	3952	0
46	2	2	30	1	1	3952	4
46	3	12	46	13	1	3956	1
46	4	15	46	16	1	3957	4
46	5	15	174	16	1	3961	0
46	6	17	46	18	1	3961	0
46	7	17	174	18	1	3961	0
46	8	16	46	17	1	3961	4
46	9	20	46	22	2	3965	4
46	10	25	46	28	1	3969	4
46	11	23	110	26	1	3973	0
46	12	24	30	27	1	3973	4
46	13	34	46	39	2	3977	1
46	14	37	46	43	1	3978	4
46	15	37	174	43	1	3982	0
46	16	39	46	45	1	3982	0
46	17	39	174	45	1	3982	0
46	18	38	46	44	1	3982	4
46	19	42	46	49	2	3986	4
47	0	3	47	2	1	3990	4
47	1	1	111	0	1	3994	0
47	2	2	31	1	1	3994	4
47	3	12	47	13	1	3998	1
47	4	15	47	16	1	3999	4
47	5	15	175	16	1	4003	0
47	6	17	47	18	1	4003	0
47	7	17	175	18	1	4003	0
47	8	16	47	17	1	4003	4
47	9	20	47	22	2	4007	4
47	10	25	47	28	1	4011	4
47	11	23	111	26	1	4015	0
47	12	24	31	27	1	4015	4
47	13	34	47	39	2	4019	1
47	14	37	47	43	1	4020	4
47	15	37	175	43	1	4024	0
47	16	39	47	45	1	4024	0
47	17	39	175	45	1	4024	0
47	18	38	47	44	1	4024	4
47	19	42	47	49	2	4028	4
48	0	3	48	2	1	4032	4
48	1	1	112	0	1	4036	0
48	2	6	0	5	1	4036	4
48	3	10	4	9	1	4040	1
48	4	12	48	13	1	4041	1
48	5	15	48	16	1	4042	4
48	6	15	176	16	1	4046	0
48	7	17	48	18	1	4046	0
48	8	17	176	18	1	4046	0
48	9	16	48	17	1	4046	4
48	10	20	48	22	2	4050	4
48	11	25	48	28	1	4054	4
48	12	23	112	26	1	4058	0
48	13	28	0	31	1	4058	4
48	14	32	4	35	1	4062	1
48	15	34	48	39	2	4063	1
48	16	37	48	43	1	4064	4
48	17	37	176	43	1	4068	0
48	18	39	48	45	1	4068	0
48	19	39	176	45	1	4068	0
48	20	38	48	44	1	4068	4
48	21	42	48	49	2	4072	4
49	0	3	49	2	1	4076	4
49	1	1	113	0	1	4080	0
49	2	6	1	5	1	4080	4
49	3	10	5	9	1	4084	1
49	4	12	49	13	1	4085	1
49	5	15	49	16	1	4086	4
49	6	15	177	16	1	4090	0
49	7	17	49	18	1	4090	0
49	8	17	177	18	1	4090	0
49	9	16	49	17	1	4090	4
49	10	20	49	22	2	4094	4
49	11	25	49	28	1	4098	4
49	12	23	113	26	1	4102	0
49	13	28	1	31	1	4102	4
49	14	32	5	35	1	4106	1
49	15	34	49	39	2	4107	1
49	16	37	49	43	1	4108	4
49	17	37	177	43	1	4112	0
49	18	39	49	45	1	4112	0
49	19	39	177	45	1	4112	0
49	20	38	49	44	1	4112	4
49	21	42	49	49	2	4116	4
50	0	3	50	2	1	4120	4
50	1	1	114	0	1	4124	0
50	2	6	2	5	1	4124	4
50	3	10	6	9	1	4128	1
50	4	12	50	13	1	4129	1
50	5	15	50	16	1	4130	4
50	6	15	178	16	1	4134	0
50	7	17	50	18	1	4134	0
50	8	17	178	18	1	4134	0
50	9	16	50	17	1	4134	4
50	10	20	50	22	2	4138	4
50	11	25	50	28	1	4142	4
50	12	23	114	26	1	4146	0
50	13	28	2	31	1	4146	4
50	14	32	6	35	1	4150	1
50	15	34	50	39	2	4151	1
50	16	37	50	43	1	4152	4
50	17	37	178	43	1	4156	0
50	18	39	50	45	1	4156	0
50	19	39	178	45	1	4156	0
50	20	38	50	44	1	4156	4
50	21	42	50	49	2	4160	4
51	0	3	51	2	1	4164	4
51	1	1	115	0	1	4168	0
51	2	6	3	5	1	4168	4
51	3	10	7	9	1	4172	1
51	4	12	51	13	1	4173	1
51	5	15	51	16	1	4174	4
51	6	15	179	16	1	4178	0
51	7	17	51	18	1	4178	0
51	8	17	179	18	1	4178	0
51	9	16	51	17	1	4178	4
51	10	20	51	22	2	4182	4
51	11	25	51	28	1	4186	4
51	12	23	115	26	1	4190	0
51	13	28	3	31	1	4190	4
51	14	32	7	35	1	4194	1
51	15	34	51	39	2	4195	1
51	16	37	51	43	1	4196	4
51	17	37	179	43	1	4200	0
51	18	39	51	45	1	4200	0
51	19	39	179	45	1	4200	0
51	20	38	51	44	1	4200	4
51	21	42	51	49	2	4204	4
52	0	3	52	2	1	4208	4
52	1	1	116	0	1	4212	0
52	2	6	4	5	1	4212	4
52	3	12	52	13	1	4216	1
52	4	15	52	16	1	4217	4
52	5	15	180	16	1	4221	0
52	6	17	52	18	1	4221	0
52	7	17	180	18	1	4221	0
52	8	16	52	17	1	4221	4
52	9	20	52	22	2	4225	4
52	10	25	52	28	1	4229	4
52	11	23	116	26	1	4233	0
52	12	28	4	31	1	4233	4
52	13	34	52	39	2	4237	1
52	14	37	52	43	1	4238	4
52	15	37	180	43	1	4242	0
52	16	39	52	45	1	4242	0
52	17	39	180	45	1	4242	0
52	18	38	52	44	1	4242	4
52	19	42	52	49	2	4246	4
53	0	3	53	2	1	4250	4
53	1	1	117	0	1	4254	0
53	2	6	5	5	1	4254	4
53	3	12	53	13	1	4258	1
53	4	15	53	16	1	4259	4
53	5	15	181	16	1	4263	0
53	6	17	53	18	1	4263	0
53	7	17	181	18	1	4263	0
53	8	16	53	17	1	4263	4
53	9	20	53	22	2	4267	4
53	10	25	53	28	1	4271	4
53	11	23	117	26	1	4275	0
53	12	28	5	31	1	4275	4
53	13	34	53	39	2	4279	1
53	14	37	53	43	1	4280	4
53	15	37	181	43	1	4284	0
53	16	39	53	45	1	4284	0
53	17	39	181	45	1	4284	0
53	18	38	53	44	1	4284	4
53	19	42	53	49	2	4288	4
54	0	3	54	2	1	4292	4
54	1	1	118	0	1	4296	0
54	2	6	6	5	1	4296	4
54	3	12	54	13	1	4300	1
54	4	15	54	16	1	4301	4
54	5	15	182	16	1	4305	0
54	6	17	54	18	1	4305	0
54	7	17	182	18	1	4305	0
54	8	16	54	17	1	4305	4
54	9	20	54	22	2	4309	4
54	10	25	54	28	1	4313	4
54	11	23	118	26	1	4317	0
54	12	28	6	31	1	4317	4
54	13	34	54	39	2	4321	1
54	14	37	54	43	1	4322	4
54	15	37	182	43	1	4326	0
54	16	39	54	45	1	4326	0
54	17	39	182	45	1	4326	0
54	18	38	54	44	1	4326	4
54	19	42	54	49	2	4330	4
55	0	3	55	2	1	4334	4
55	1	1	119	0	1	4338	0
55	2	6	7	5	1	4338	4
55	3	12	55	13	1	4342	1
55	4	15	55	16	1	4343	4
55	5	15	183	16	1	4347	0
55	6	17	55	18	1	4347	0
55	7	17	183	18	1	4347	0
55	8	16	55	17	1	4347	4
55	9	20	55	22	2	4351	4
55	10	25	55	28	1	4355	4
55	11	23	119	26	1	4359	0
55	12	28	7	31	1	4359	4
55	13	34	55	39	2	4363	1
55	14	37	55	43	1	4364	4
55	15	37	183	43	1	4368	0
55	16	39	55	45	1	4368	0
55	17	39	183	45	1	4368	0
55	18	38	55	44	1	4368	4
55	19	42	55	49	2	4372	4
56	0	3	56	2	1	4376	4
56	1	1	120	0	1	4380	0
56	2	6	8	5	1	4380	4
56	3	12	56	13	1	4384	1
56	4	15	56	16	1	4385	4
56	5	15	184	16	1	4389	0
56	6	17	56	18	1	4389	0
56	7	17	184	18	1	4389	0
56	8	16	56	17	1	4389	4
56	9	20	56	22	2	4393	4
56	10	25	56	28	1	4397	4
56	11	23	120	26	1	4401	0
56	12	28	8	31	1	4401	4
56	13	34	56	39	2	4405	1
56	14	37	56	43	1	4406	4
56	15	37	184	43	1	4410	0
56	16	39	56	45	1	4410	0
56	17	39	184	45	1	4410	0
56	18	38	56	44	1	4410	4
56	19	42	56	49	2	4414	4
57	0	3	57	2	1	4418	4
57	1	1	121	0	1	4422	0
57	2	6	9	5	1	4422	4
57	3	12	57	13	1	4426	1
57	4	15	57	16	1	4427	4
57	5	15	185	16	1	4431	0
57	6	17	57	18	1	4431	0
57	7	17	185	18	1	4431	0
57	8	16	57	17	1	4431	4
57	9	20	57	22	2	4435	4
57	10	25	57	28	1	4439	4
57	11	23	121	26	1	4443	0
57	12	28	9	31	1	4443	4
57	13	34	57	39	2	4447	1
57	14	37	57	43	1	4448	4
57	15	37	185	43	1	4452	0
57	16	39	57	45	1	4452	0
57	17	39	185	45	1	4452	0
57	18	38	57	44	1	4452	4
57	19	42	57	49	2	4456	4
58	0	3	58	2	1	4460	4
58	1	1	122	0	1	4464	0
58	2	6	10	5	1	4464	4
58	3	12	58	13	1	4468	1
58	4	15	58	16	1	4469	4
58	5	15	186	16	1	4473	0
58	6	17	58	18	1	4473	0
58	7	17	186	18	1	4473	0
58	8	16	58	17	1	4473	4
58	9	20	58	22	2	4477	4
58	10	25	58	28	1	4481	4
58	11	23	122	26	1	4485	0
58	12	28	10	31	1	4485	4
58	13	34	58	39	2	4489	1
58	14	37	58	43	1	4490	4
58	15	37	186	43	1	4494	0
58	16	39	58	45	1	4494	0
58	17	39	186	45	1	4494	0
58	18	38	58	44	1	4494	4
58	19	42	58	49	2	4498	4
59	0	3	59	2	1	4502	4
59	1	1	123	0	1	4506	0
59	2	6	11	5	1	4506	4
59	3	12	59	13	1	4510	1
59	4	15	59	16	1	4511	4
59	5	15	187	16	1	4515	0
59	6	17	59	18	1	4515	0
59	7	17	187	18	1	4515	0
59	8	16	59	17	1	4515	4
59	9	20	59	22	2	4519	4
59	10	25	59	28	1	4523	4
59	11	23	123	26	1	4527	0
59	12	28	11	31	1	4527	4
59	13	34	59	39	2	4531	1
59	14	37	59	43	1	4532	4
59	15	37	187	43	1	4536	0
59	16	39	59	45	1	4536	0
59	17	39	187	45	1	4536	0
59	18	38	59	44	1	4536	4
59	19	42	59	49	2	4540	4
60	0	3	60	2	1	4544	4
60	1	1	124	0	1	4548	0
60	2	6	12	5	1	4548	4
60	3	12	60	13	1	4552	1
60	4	15	60	16	1	4553	4
60	5	15	188	16	1	4557	0
60	6	17	60	18	1	4557	0
60	7	17	188	18	1	4557	0
60	8	16	60	17	1	4557	4
60	9	20	60	22	2	4561	4
60	10	25	60	28	1	4565	4
60	11	23	124	26	1	4569	0
60	12	28	12	31	1	4569	4
60	13	34	60	39	2	4573	1
60	14	37	60	43	1	4574	4
60	15	37	188	43	1	4578	0
60	16	39	60	45	1	4578	0
60	17	39	188	45	1	4578	0
60	18	38	60	44	1	4578	4
60	19	42	60	49	2	4582	4
61	0	3	61	2	1	4586	4
61	1	1	125	0	1	4590	0
61	2	6	13	5	1	4590	4
61	3	12	61	13	1	4594	1
61	4	15	61	16	1	4595	4
61	5	15	189	16	1	4599	0
61	6	17	61	18	1	4599	0
61	7	17	189	18	1	4599	0
61	8	16	61	17	1	4599	4
61	9	20	61	22	2	4603	4
61	10	25	61	28	1	4607	4
61	11	23	125	26	1	4611	0
61	12	28	13	31	1	4611	4
61	13	34	61	39	2	4615	1
61	14	37	61	43	1	4616	4
61	15	37	189	43	1	4620	0
61	16	39	61	45	1	4620	0
61	17	39	189	45	1	4620	0
61	18	38	61	44	1	4620	4
61	19	42	61	49	2	4624	4
62	0	3	62	2	1	4628	4
62	1	1	126	0	1	4632	0
62	2	6	14	5	1	4632	4
62	3	12	62	13	1	4636	1
62	4	15	62	16	1	4637	4
62	5	15	190	16	1	4641	0
62	6	17	62	18	1	4641	0
62	7	17	190	18	1	4641	0
62	8	16	62	17	1	4641	4
62	9	20	62	22	2	4645	4
62	10	25	62	28	1	4649	4
62	11	23	126	26	1	4653	0
62	12	28	14	31	1	4653	4
62	13	34	62	39	2	4657	1
62	14	37	62	43	1	4658	4
62	15	37	190	43	1	4662	0
62	16	39	62	45	1	4662	0
62	17	39	190	45	1	4662	0
62	18	38	62	44	1	4662	4
62	19	42	62	49	2	4666	4
63	0	3	63	2	1	4670	4
63	1	1	127	0	1	4674	0
63	2	6	15	5	1	4674	4
63	3	12	63	13	1	4678	1
63	4	15	63	16	1	4679	4
63	5	15	191	16	1	4683	0
63	6	17	63	18	1	4683	0
63	7	17	191	18	1	4683	0
63	8	16	63	17	1	4683	4
63	9	20	63	22	2	4687	4
63	10	25	63	28	1	4691	4
63	11	23	127	26	1	4695	0
63	12	28	15	31	1	4695	4
63	13	34	63	39	2	4699	1
63	14	37	63	43	1	4700	4
63	15	37	191	43	1	4704	0
63	16	39	63	45	1	4704	0
63	17	39	191	45	1	4704	0
63	18	38	63	44	1	4704	4
63	19	42	63	49	2	4708	4
64	0	1	0	0	1	4712	4
64	1	5	0	4	1	4716	0
64	2	12	64	13	1	4716	1
64	3	15	64	16	1	4717	4
64	4	15	192	16	1	4721	0
64	5	17	64	18	1	4721	0
64	6	17	192	18	1	4721	0
64	7	18	0	19	1	4721	4
64	8	20	64	22	2	4725	4
64	9	23	0	26	1	4729	4
64	10	27	0	30	1	4733	0
64	11	34	64	39	2	4733	1
64	12	37	64	43	1	4734	4
64	13	37	192	43	1	4738	0
64	14	39	64	45	1	4738	0
64	15	39	192	45	1	4738	0
64	16	40	0	46	1	4738	4
64	17	42	64	49	2	4742	4
65	0	1	1	0	1	4746	4
65	1	5	1	4	1	4750	0
65	2	12	65	13	1	4750	1
65	3	15	65	16	1	4751	4
65	4	15	193	16	1	4755	0
65	5	17	65	18	1	4755	0
65	6	17	193	18	1	4755	0
65	7	18	1	19	1	4755	4
65	8	20	65	22	2	4759	4
65	9	23	1	26	1	4763	4
65	10	27	1	30	1	4767	0
65	11	34	65	39	2	4767	1
65	12	37	65	43	1	4768	4
65	13	37	193	43	1	4772	0
65	14	39	65	45	1	4772	0
65	15	39	193	45	1	4772	0
65	16	40	1	46	1	4772	4
65	17	42	65	49	2	4776	4
66	0	1	2	0	1	4780	4
66	1	5	2	4	1	4784	0
66	2	12	66	13	1	4784	1
66	3	15	66	16	1	4785	4
66	4	15	194	16	1	4789	0
66	5	17	66	18	1	4789	0
66	6	17	194	18	1	4789	0
66	7	18	2	19	1	4789	4
66	8	20	66	22	2	4793	4
66	9	23	2	26	1	4797	4
66	10	27	2	30	1	4801	0
66	11	34	66	39	2	4801	1
66	12	37	66	43	1	4802	4
66	13	37	194	43	1	4806	0
66	14	39	66	45	1	4806	0
66	15	39	194	45	1	4806	0
66	16	40	2	46	1	4806	4
66	17	42	66	49	2	4810	4
67	0	1	3	0	1	4814	4
67	1	5	3	4	1	4818	0
67	2	12	67	13	1	4818	1
67	3	15	67	16	1	4819	4
67	4	15	195	16	1	4823	0
67	5	17	67	18	1	4823	0
67	6	17	195	18	1	4823	0
67	7	18	3	19	1	4823	4
67	8	20	67	22	2	4827	4
67	9	23	3	26	1	4831	4
67	10	27	3	30	1	4835	0
67	11	34	67	39	2	4835	1
67	12	37	67	43	1	4836	4
67	13	37	195	43	1	4840	0
67	14	39	67	45	1	4840	0
67	15	39	195	45	1	4840	0
67	16	40	3	46	1	4840	4
67	17	42	67	49	2	4844	4
68	0	1	4	0	1	4848	4
68	1	5	4	4	1	4852	0
68	2	12	68	13	1	4852	1
68	3	15	68	16	1	4853	4
68	4	15	196	16	1	4857	0
68	5	17	68	18	1	4857	0
68	6	17	196	18	1	4857	0
68	7	18	4	19	1	4857	4
68	8	20	68	22	2	4861	4
68	9	23	4	26	1	4865	4
68	10	27	4	30	1	4869	0
68	11	34	68	39	2	4869	1
68	12	37	68	43	1	4870	4
68	13	37	196	43	1	4874	0
68	14	39	68	45	1	4874	0
68	15	39	196	45	1	4874	0
68	16	40	4	46	1	4874	4
68	17	42	68	49	2	4878	4
69	0	1	5	0	1	4882	4
69	1	5	5	4	1	4886	0
69	2	12	69	13	1	4886	1
69	3	15	69	16	1	4887	4
69	4	15	197	16	1	4891	0
69	5	17	69	18	1	4891	0
69	6	17	197	18	1	4891	0
69	7	18	5	19	1	4891	4
69	8	20	69	22	2	4895	4
69	9	23	5	26	1	4899	4
69	10	27	5	30	1	4903	0
