wait_index	producer	group
246	35	18
247	35	19
248	35	20
249	35	21
250	35	22
251	35	23
252	35	24
253	35	25
254	35	26
255	35	27
256	35	28
257	35	29
258	35	30
259	35	31
260	36	1
261	36	2
262	36	3
263	37	1
264	37	2
265	37	3
266	38	1
267	38	2
268	38	3
269	38	4
270	38	5
271	38	6
272	38	7
273	38	8
274	38	9
275	38	10
276	38	11
277	38	12
278	38	13
279	38	14
280	38	15
281	38	16
282	38	17
283	38	18
284	38	19
285	38	20
286	38	21
287	38	22
288	38	23
289	38	24
290	38	25
291	38	26
292	38	27
293	38	28
294	38	29
295	38	30
296	38	31
297	38	32
298	38	33
299	38	34
300	38	35
301	38	36
302	38	37
303	38	38
304	38	39
305	38	40
306	38	41
307	38	42
308	38	43
309	38	44
310	38	45
311	38	46
312	38	47
313	38	48
314	38	49
315	38	50
316	38	51
317	38	52
318	38	53
319	38	54
320	38	55
321	38	56
322	38	57
323	38	58
324	38	59
325	38	60
326	38	61
327	38	62
328	38	63
329	40	0
330	40	1
331	40	2
332	40	3
333	40	4
334	40	5
335	40	6
336	40	7
337	40	8
338	40	9
339	40	10
340	40	11
341	40	12
342	40	13
343	40	14
344	40	15
345	40	16
346	40	17
347	40	18
348	40	19
349	40	20
350	40	21
351	40	22
352	40	23
353	40	24
354	40	25
355	40	26
356	40	27
357	40	28
358	40	29
359	40	30
360	40	31
361	40	32
362	40	33
363	40	34
364	40	35
365	40	36
366	40	37
367	40	38
368	40	39
369	40	40
370	40	41
371	40	42
372	40	43
373	40	44
374	40	45
375	40	46
376	40	47
377	40	48
378	40	49
379	40	50
380	40	51
381	40	52
382	40	53
383	40	54
384	40	55
385	40	56
386	40	57
387	40	58
388	40	59
389	40	60
390	40	61
391	40	62
392	40	63
393	41	1
394	41	2
395	41	3
396	42	1
397	42	2
398	42	3
399	0	0
400	0	2
401	0	3
402	3	4
403	3	5
404	3	6
405	3	7
406	4	4294967295
407	7	13
408	9	4294967295
409	10	4294967295
410	11	4294967295
411	12	4
412	12	5
413	12	6
414	12	7
415	13	0
416	13	2
417	13	3
418	13	4
419	13	5
420	13	6
421	13	7
422	13	8
423	13	9
424	13	10
425	13	11
426	13	12
427	13	13
428	13	14
429	13	15
430	13	16
431	13	17
432	13	18
433	13	19
434	13	20
435	13	21
436	13	22
437	13	23
438	13	24
439	13	25
440	13	26
441	13	27
442	13	28
443	13	29
444	13	30
445	13	31
446	14	0
447	14	2
448	14	3
449	15	4
450	15	5
451	15	6
452	15	7
453	16	0
454	16	2
455	16	3
456	16	4
457	16	5
458	16	6
459	16	7
460	16	8
461	16	9
462	16	10
463	16	11
464	16	12
465	16	13
466	16	14
467	16	15
468	16	16
469	16	17
470	16	18
471	16	19
472	16	20
473	16	21
474	16	22
475	16	23
476	16	24
477	16	25
478	16	26
479	16	27
480	16	28
481	16	29
482	16	30
483	16	31
484	16	32
485	16	33
486	16	34
487	16	35
488	16	36
489	16	37
490	16	38
491	16	39
492	16	40
493	16	41
494	16	42
495	16	43
496	16	44
497	16	45
498	16	46
499	16	47
500	16	48
501	16	49
502	16	50
503	16	51
504	16	52
505	16	53
506	16	54
507	16	55
508	16	56
509	16	57
510	16	58
511	16	59
512	16	60
513	16	61
514	16	62
515	16	63
516	18	0
517	18	1
518	18	2
519	18	3
520	18	4
521	18	5
522	18	6
523	18	7
524	18	8
525	18	9
526	18	10
527	18	11
528	18	12
529	18	13
530	18	14
531	18	15
532	18	16
533	18	17
534	18	18
535	18	19
536	18	20
537	18	21
538	18	22
539	18	23
540	18	24
541	18	25
542	18	26
543	18	27
544	18	28
545	18	29
546	18	30
547	18	31
548	18	32
549	18	33
550	18	34
551	18	35
552	18	36
553	18	37
554	18	38
555	18	39
556	18	40
557	18	41
558	18	42
559	18	43
560	18	44
561	18	45
562	18	46
563	18	47
564	18	48
565	18	49
566	18	50
567	18	51
568	18	52
569	18	53
570	18	54
571	18	55
572	18	56
573	18	57
574	18	58
575	18	59
576	18	60
577	18	61
578	18	62
579	18	63
580	19	0
581	19	2
582	19	3
583	20	4
584	20	5
585	20	6
586	20	7
587	21	0
588	21	2
589	21	3
590	21	4
591	21	5
592	21	6
593	21	7
594	21	8
595	21	9
596	21	10
597	21	11
598	21	12
599	21	13
600	21	14
601	21	15
602	21	16
603	21	17
604	21	18
605	21	19
606	21	20
607	21	21
608	21	22
609	21	23
610	21	24
611	21	25
612	21	26
613	21	27
614	21	28
615	21	29
616	21	30
617	21	31
618	22	0
619	22	2
620	22	3
621	25	4
622	25	5
623	25	6
624	25	7
625	26	4294967295
626	29	13
627	31	4294967295
628	32	4294967295
629	33	4294967295
630	34	4
631	34	5
632	34	6
633	34	7
634	35	0
635	35	2
636	35	3
637	35	4
638	35	5
639	35	6
640	35	7
641	35	8
642	35	9
643	35	10
644	35	11
645	35	12
646	35	13
647	35	14
648	35	15
649	35	16
650	35	17
651	35	18
652	35	19
653	35	20
654	35	21
655	35	22
656	35	23
657	35	24
658	35	25
659	35	26
660	35	27
661	35	28
662	35	29
663	35	30
664	35	31
665	36	0
666	36	2
667	36	3
668	37	4
669	37	5
670	37	6
671	37	7
672	38	0
673	38	2
674	38	3
675	38	4
676	38	5
677	38	6
678	38	7
679	38	8
680	38	9
681	38	10
682	38	11
683	38	12
684	38	13
685	38	14
686	38	15
687	38	16
688	38	17
689	38	18
690	38	19
691	38	20
692	38	21
693	38	22
694	38	23
695	38	24
696	38	25
697	38	26
698	38	27
699	38	28
700	38	29
701	38	30
702	38	31
703	38	32
704	38	33
705	38	34
706	38	35
707	38	36
708	38	37
709	38	38
710	38	39
711	38	40
712	38	41
713	38	42
714	38	43
715	38	44
716	38	45
717	38	46
718	38	47
719	38	48
720	38	49
721	38	50
722	38	51
723	38	52
724	38	53
725	38	54
726	38	55
727	38	56
728	38	57
729	38	58
730	38	59
731	38	60
732	38	61
733	38	62
734	38	63
735	40	0
736	40	1
737	40	2
738	40	3
739	40	4
740	40	5
741	40	6
742	40	7
743	40	8
744	40	9
745	40	10
746	40	11
747	40	12
748	40	13
749	40	14
750	40	15
751	40	16
752	40	17
753	40	18
754	40	19
755	40	20
756	40	21
757	40	22
758	40	23
759	40	24
760	40	25
761	40	26
762	40	27
763	40	28
764	40	29
765	40	30
766	40	31
767	40	32
768	40	33
769	40	34
770	40	35
771	40	36
772	40	37
773	40	38
774	40	39
775	40	40
776	40	41
777	40	42
778	40	43
779	40	44
780	40	45
781	40	46
782	40	47
783	40	48
784	40	49
785	40	50
786	40	51
787	40	52
788	40	53
789	40	54
790	40	55
791	40	56
792	40	57
793	40	58
794	40	59
795	40	60
796	40	61
797	40	62
798	40	63
799	41	0
800	41	2
801	41	3
802	42	4
803	42	5
804	42	6
805	42	7
806	0	0
807	0	1
808	0	3
809	3	8
810	3	9
811	3	10
812	3	11
813	4	4294967295
814	7	14
815	9	4294967295
816	10	4294967295
817	11	4294967295
818	12	8
819	12	9
820	12	10
821	12	11
822	13	0
823	13	1
824	13	3
825	13	4
826	13	5
827	13	6
828	13	7
829	13	8
830	13	9
831	13	10
832	13	11
833	13	12
834	13	13
835	13	14
836	13	15
837	13	16
838	13	17
839	13	18
840	13	19
841	13	20
842	13	21
843	13	22
844	13	23
845	13	24
846	13	25
847	13	26
848	13	27
849	13	28
850	13	29
851	13	30
852	13	31
853	14	0
854	14	1
855	14	3
856	15	8
857	15	9
858	15	10
859	15	11
860	16	0
861	16	1
862	16	3
863	16	4
864	16	5
865	16	6
866	16	7
867	16	8
868	16	9
869	16	10
870	16	11
871	16	12
872	16	13
873	16	14
874	16	15
875	16	16
876	16	17
877	16	18
878	16	19
879	16	20
880	16	21
881	16	22
882	16	23
883	16	24
884	16	25
885	16	26
886	16	27
887	16	28
888	16	29
889	16	30
890	16	31
891	16	32
892	16	33
893	16	34
894	16	35
895	16	36
896	16	37
897	16	38
898	16	39
899	16	40
900	16	41
901	16	42
902	16	43
903	16	44
904	16	45
905	16	46
906	16	47
907	16	48
908	16	49
909	16	50
910	16	51
911	16	52
912	16	53
913	16	54
914	16	55
915	16	56
916	16	57
917	16	58
918	16	59
919	16	60
920	16	61
921	16	62
922	16	63
923	18	0
924	18	1
925	18	2
926	18	3
927	18	4
928	18	5
929	18	6
930	18	7
931	18	8
932	18	9
933	18	10
934	18	11
935	18	12
936	18	13
937	18	14
938	18	15
939	18	16
940	18	17
941	18	18
942	18	19
943	18	20
944	18	21
945	18	22
946	18	23
947	18	24
948	18	25
949	18	26
950	18	27
951	18	28
952	18	29
953	18	30
954	18	31
955	18	32
956	18	33
957	18	34
958	18	35
959	18	36
960	18	37
961	18	38
962	18	39
963	18	40
964	18	41
965	18	42
966	18	43
967	18	44
968	18	45
969	18	46
970	18	47
971	18	48
972	18	49
973	18	50
974	18	51
975	18	52
976	18	53
977	18	54
978	18	55
979	18	56
980	18	57
981	18	58
982	18	59
983	18	60
984	18	61
985	18	62
986	18	63
987	19	0
988	19	1
989	19	3
990	20	8
991	20	9
992	20	10
993	20	11
994	21	0
995	21	1
996	21	3
997	21	4
998	21	5
999	21	6
1000	21	7
1001	21	8
1002	21	9
1003	21	10
1004	21	11
1005	21	12
1006	21	13
1007	21	14
1008	21	15
1009	21	16
1010	21	17
1011	21	18
1012	21	19
1013	21	20
1014	21	21
1015	21	22
1016	21	23
1017	21	24
1018	21	25
1019	21	26
1020	21	27
1021	21	28
1022	21	29
1023	21	30
1024	21	31
1025	22	0
1026	22	1
1027	22	3
1028	25	8
1029	25	9
1030	25	10
1031	25	11
1032	26	4294967295
1033	29	14
1034	31	4294967295
1035	32	4294967295
1036	33	4294967295
1037	34	8
1038	34	9
1039	34	10
1040	34	11
1041	35	0
1042	35	1
1043	35	3
1044	35	4
1045	35	5
1046	35	6
1047	35	7
1048	35	8
1049	35	9
1050	35	10
1051	35	11
1052	35	12
1053	35	13
1054	35	14
1055	35	15
1056	35	16
1057	35	17
1058	35	18
1059	35	19
1060	35	20
1061	35	21
1062	35	22
1063	35	23
1064	35	24
1065	35	25
1066	35	26
1067	35	27
1068	35	28
1069	35	29
1070	35	30
1071	35	31
1072	36	0
1073	36	1
1074	36	3
1075	37	8
1076	37	9
1077	37	10
1078	37	11
1079	38	0
1080	38	1
1081	38	3
1082	38	4
1083	38	5
1084	38	6
1085	38	7
1086	38	8
1087	38	9
1088	38	10
1089	38	11
1090	38	12
1091	38	13
1092	38	14
1093	38	15
1094	38	16
1095	38	17
1096	38	18
1097	38	19
1098	38	20
1099	38	21
1100	38	22
1101	38	23
1102	38	24
1103	38	25
1104	38	26
1105	38	27
1106	38	28
1107	38	29
1108	38	30
1109	38	31
1110	38	32
1111	38	33
1112	38	34
1113	38	35
1114	38	36
1115	38	37
1116	38	38
1117	38	39
1118	38	40
1119	38	41
1120	38	42
1121	38	43
1122	38	44
1123	38	45
1124	38	46
1125	38	47
1126	38	48
1127	38	49
1128	38	50
1129	38	51
1130	38	52
1131	38	53
1132	38	54
1133	38	55
1134	38	56
1135	38	57
1136	38	58
1137	38	59
1138	38	60
1139	38	61
1140	38	62
1141	38	63
1142	40	0
1143	40	1
1144	40	2
1145	40	3
1146	40	4
1147	40	5
1148	40	6
1149	40	7
1150	40	8
1151	40	9
1152	40	10
1153	40	11
1154	40	12
1155	40	13
1156	40	14
1157	40	15
1158	40	16
1159	40	17
1160	40	18
1161	40	19
1162	40	20
1163	40	21
1164	40	22
1165	40	23
1166	40	24
1167	40	25
1168	40	26
1169	40	27
1170	40	28
1171	40	29
1172	40	30
1173	40	31
1174	40	32
1175	40	33
1176	40	34
1177	40	35
1178	40	36
1179	40	37
1180	40	38
1181	40	39
1182	40	40
1183	40	41
1184	40	42
1185	40	43
1186	40	44
1187	40	45
1188	40	46
1189	40	47
1190	40	48
1191	40	49
1192	40	50
1193	40	51
1194	40	52
1195	40	53
1196	40	54
1197	40	55
1198	40	56
1199	40	57
1200	40	58
1201	40	59
1202	40	60
1203	40	61
1204	40	62
1205	40	63
1206	41	0
1207	41	1
1208	41	3
1209	42	8
1210	42	9
1211	42	10
1212	42	11
1213	0	0
1214	0	1
1215	0	2
1216	3	12
1217	3	13
1218	3	14
1219	3	15
1220	4	4294967295
1221	7	15
1222	9	4294967295
1223	10	4294967295
1224	11	4294967295
1225	12	12
1226	12	13
1227	12	14
1228	12	15
1229	13	0
1230	13	1
1231	13	2
1232	13	4
1233	13	5
1234	13	6
1235	13	7
1236	13	8
1237	13	9
1238	13	10
1239	13	11
1240	13	12
1241	13	13
1242	13	14
1243	13	15
1244	13	16
1245	13	17
1246	13	18
1247	13	19
1248	13	20
1249	13	21
1250	13	22
1251	13	23
1252	13	24
1253	13	25
1254	13	26
1255	13	27
1256	13	28
1257	13	29
1258	13	30
1259	13	31
1260	14	0
1261	14	1
1262	14	2
1263	15	12
1264	15	13
1265	15	14
1266	15	15
1267	16	0
1268	16	1
1269	16	2
1270	16	4
1271	16	5
1272	16	6
1273	16	7
1274	16	8
1275	16	9
1276	16	10
1277	16	11
1278	16	12
1279	16	13
1280	16	14
1281	16	15
1282	16	16
1283	16	17
1284	16	18
1285	16	19
1286	16	20
1287	16	21
1288	16	22
1289	16	23
1290	16	24
1291	16	25
1292	16	26
1293	16	27
1294	16	28
1295	16	29
1296	16	30
1297	16	31
1298	16	32
1299	16	33
1300	16	34
1301	16	35
1302	16	36
1303	16	37
1304	16	38
1305	16	39
1306	16	40
1307	16	41
1308	16	42
1309	16	43
1310	16	44
1311	16	45
1312	16	46
1313	16	47
1314	16	48
1315	16	49
1316	16	50
1317	16	51
1318	16	52
1319	16	53
1320	16	54
1321	16	55
1322	16	56
1323	16	57
1324	16	58
1325	16	59
1326	16	60
1327	16	61
1328	16	62
1329	16	63
1330	18	0
1331	18	1
1332	18	2
1333	18	3
1334	18	4
1335	18	5
1336	18	6
1337	18	7
1338	18	8
1339	18	9
1340	18	10
1341	18	11
1342	18	12
1343	18	13
1344	18	14
1345	18	15
1346	18	16
1347	18	17
1348	18	18
1349	18	19
1350	18	20
1351	18	21
1352	18	22
1353	18	23
1354	18	24
1355	18	25
1356	18	26
1357	18	27
1358	18	28
1359	18	29
1360	18	30
1361	18	31
1362	18	32
1363	18	33
1364	18	34
1365	18	35
1366	18	36
1367	18	37
1368	18	38
1369	18	39
1370	18	40
1371	18	41
1372	18	42
1373	18	43
1374	18	44
1375	18	45
1376	18	46
1377	18	47
1378	18	48
1379	18	49
1380	18	50
1381	18	51
1382	18	52
1383	18	53
1384	18	54
1385	18	55
1386	18	56
1387	18	57
1388	18	58
1389	18	59
1390	18	60
1391	18	61
1392	18	62
1393	18	63
1394	19	0
1395	19	1
1396	19	2
1397	20	12
1398	20	13
1399	20	14
1400	20	15
1401	21	0
1402	21	1
1403	21	2
1404	21	4
1405	21	5
1406	21	6
1407	21	7
1408	21	8
1409	21	9
1410	21	10
1411	21	11
1412	21	12
1413	21	13
1414	21	14
1415	21	15
1416	21	16
1417	21	17
1418	21	18
1419	21	19
1420	21	20
1421	21	21
1422	21	22
1423	21	23
1424	21	24
1425	21	25
1426	21	26
1427	21	27
1428	21	28
1429	21	29
1430	21	30
1431	21	31
1432	22	0
1433	22	1
1434	22	2
1435	25	12
1436	25	13
1437	25	14
1438	25	15
1439	26	4294967295
1440	29	15
1441	31	4294967295
1442	32	4294967295
1443	33	4294967295
1444	34	12
1445	34	13
1446	34	14
1447	34	15
1448	35	0
1449	35	1
1450	35	2
1451	35	4
1452	35	5
1453	35	6
1454	35	7
1455	35	8
1456	35	9
1457	35	10
1458	35	11
1459	35	12
1460	35	13
1461	35	14
1462	35	15
1463	35	16
1464	35	17
1465	35	18
1466	35	19
1467	35	20
1468	35	21
1469	35	22
1470	35	23
1471	35	24
1472	35	25
1473	35	26
1474	35	27
1475	35	28
1476	35	29
1477	35	30
1478	35	31
1479	36	0
1480	36	1
1481	36	2
1482	37	12
1483	37	13
1484	37	14
1485	37	15
1486	38	0
1487	38	1
1488	38	2
1489	38	4
1490	38	5
1491	38	6
1492	38	7
1493	38	8
1494	38	9
1495	38	10
1496	38	11
1497	38	12
1498	38	13
1499	38	14
1500	38	15
1501	38	16
1502	38	17
1503	38	18
1504	38	19
1505	38	20
1506	38	21
1507	38	22
1508	38	23
1509	38	24
1510	38	25
1511	38	26
1512	38	27
1513	38	28
1514	38	29
1515	38	30
1516	38	31
1517	38	32
1518	38	33
1519	38	34
1520	38	35
1521	38	36
1522	38	37
1523	38	38
1524	38	39
1525	38	40
1526	38	41
1527	38	42
1528	38	43
1529	38	44
1530	38	45
1531	38	46
1532	38	47
1533	38	48
1534	38	49
1535	38	50
1536	38	51
1537	38	52
1538	38	53
1539	38	54
1540	38	55
1541	38	56
1542	38	57
1543	38	58
1544	38	59
1545	38	60
1546	38	61
1547	38	62
1548	38	63
1549	40	0
1550	40	1
1551	40	2
1552	40	3
1553	40	4
1554	40	5
1555	40	6
1556	40	7
1557	40	8
1558	40	9
1559	40	10
1560	40	11
1561	40	12
1562	40	13
1563	40	14
1564	40	15
1565	40	16
1566	40	17
1567	40	18
1568	40	19
1569	40	20
1570	40	21
1571	40	22
1572	40	23
1573	40	24
1574	40	25
1575	40	26
1576	40	27
1577	40	28
1578	40	29
1579	40	30
1580	40	31
1581	40	32
1582	40	33
1583	40	34
1584	40	35
1585	40	36
1586	40	37
1587	40	38
1588	40	39
1589	40	40
1590	40	41
1591	40	42
1592	40	43
1593	40	44
1594	40	45
1595	40	46
1596	40	47
1597	40	48
1598	40	49
1599	40	50
1600	40	51
1601	40	52
1602	40	53
1603	40	54
1604	40	55
1605	40	56
1606	40	57
1607	40	58
1608	40	59
1609	40	60
1610	40	61
1611	40	62
1612	40	63
1613	41	0
1614	41	1
1615	41	2
1616	42	12
1617	42	13
1618	42	14
1619	42	15
1620	0	0
1621	0	1
1622	0	2
1623	0	3
1624	3	16
1625	3	17
1626	3	18
1627	3	19
1628	4	4294967295
1629	7	8
1630	9	4294967295
1631	10	4294967295
1632	11	4294967295
1633	12	16
1634	12	17
1635	12	18
1636	12	19
1637	14	0
1638	14	1
1639	14	2
1640	14	3
1641	15	16
1642	15	17
1643	15	18
1644	15	19
1645	19	0
1646	19	1
1647	19	2
1648	19	3
1649	20	16
1650	20	17
1651	20	18
1652	20	19
1653	22	0
1654	22	1
1655	22	2
1656	22	3
1657	25	16
1658	25	17
1659	25	18
1660	25	19
1661	26	4294967295
1662	29	8
1663	31	4294967295
1664	32	4294967295
1665	33	4294967295
1666	34	16
1667	34	17
1668	34	18
1669	34	19
1670	36	0
1671	36	1
1672	36	2
1673	36	3
1674	37	16
1675	37	17
1676	37	18
1677	37	19
1678	41	0
1679	41	1
1680	41	2
1681	41	3
1682	42	16
1683	42	17
1684	42	18
1685	42	19
1686	0	0
1687	0	1
1688	0	2
1689	0	3
1690	3	20
1691	3	21
1692	3	22
1693	3	23
1694	4	4294967295
1695	7	9
1696	9	4294967295
1697	10	4294967295
1698	11	4294967295
1699	12	20
1700	12	21
1701	12	22
1702	12	23
1703	14	0
1704	14	1
1705	14	2
1706	14	3
1707	15	20
1708	15	21
1709	15	22
1710	15	23
1711	19	0
1712	19	1
1713	19	2
1714	19	3
1715	20	20
1716	20	21
1717	20	22
1718	20	23
1719	22	0
1720	22	1
1721	22	2
1722	22	3
1723	25	20
1724	25	21
1725	25	22
1726	25	23
1727	26	4294967295
1728	29	9
1729	31	4294967295
1730	32	4294967295
1731	33	4294967295
1732	34	20
1733	34	21
1734	34	22
1735	34	23
1736	36	0
1737	36	1
1738	36	2
1739	36	3
1740	37	20
1741	37	21
1742	37	22
1743	37	23
1744	41	0
1745	41	1
1746	41	2
1747	41	3
1748	42	20
1749	42	21
1750	42	22
1751	42	23
1752	0	0
1753	0	1
1754	0	2
1755	0	3
1756	3	24
1757	3	25
1758	3	26
1759	3	27
1760	4	4294967295
1761	7	10
1762	9	4294967295
1763	10	4294967295
1764	11	4294967295
1765	12	24
1766	12	25
1767	12	26
1768	12	27
1769	14	0
1770	14	1
1771	14	2
1772	14	3
1773	15	24
1774	15	25
1775	15	26
1776	15	27
1777	19	0
1778	19	1
1779	19	2
1780	19	3
1781	20	24
1782	20	25
1783	20	26
1784	20	27
1785	22	0
1786	22	1
1787	22	2
1788	22	3
1789	25	24
1790	25	25
1791	25	26
1792	25	27
1793	26	4294967295
1794	29	10
1795	31	4294967295
1796	32	4294967295
1797	33	4294967295
1798	34	24
1799	34	25
1800	34	26
1801	34	27
1802	36	0
1803	36	1
1804	36	2
1805	36	3
1806	37	24
1807	37	25
1808	37	26
1809	37	27
1810	41	0
1811	41	1
1812	41	2
1813	41	3
1814	42	24
1815	42	25
1816	42	26
1817	42	27
1818	0	0
1819	0	1
1820	0	2
1821	0	3
1822	3	28
1823	3	29
1824	3	30
1825	3	31
1826	4	4294967295
1827	7	11
1828	9	4294967295
1829	10	4294967295
1830	11	4294967295
1831	12	28
1832	12	29
1833	12	30
1834	12	31
1835	14	0
1836	14	1
1837	14	2
1838	14	3
1839	15	28
1840	15	29
1841	15	30
1842	15	31
1843	19	0
1844	19	1
1845	19	2
1846	19	3
1847	20	28
1848	20	29
1849	20	30
1850	20	31
1851	22	0
1852	22	1
1853	22	2
1854	22	3
1855	25	28
1856	25	29
1857	25	30
1858	25	31
1859	26	4294967295
1860	29	11
1861	31	4294967295
1862	32	4294967295
1863	33	4294967295
1864	34	28
1865	34	29
1866	34	30
1867	34	31
1868	36	0
1869	36	1
1870	36	2
1871	36	3
1872	37	28
1873	37	29
1874	37	30
1875	37	31
1876	41	0
1877	41	1
1878	41	2
1879	41	3
1880	42	28
1881	42	29
1882	42	30
1883	42	31
1884	0	0
1885	0	1
1886	0	2
1887	0	3
1888	3	32
1889	3	33
1890	3	34
1891	3	35
1892	2	4294967295
1893	7	4
1894	9	4294967295
1895	10	4294967295
1896	11	4294967295
1897	12	32
1898	12	33
1899	12	34
1900	12	35
1901	14	0
1902	14	1
1903	14	2
1904	14	3
1905	15	32
1906	15	33
1907	15	34
1908	15	35
1909	19	0
1910	19	1
1911	19	2
1912	19	3
1913	20	32
1914	20	33
1915	20	34
1916	20	35
1917	22	0
1918	22	1
1919	22	2
1920	22	3
1921	25	32
1922	25	33
1923	25	34
1924	25	35
1925	24	4294967295
1926	29	4
1927	31	4294967295
1928	32	4294967295
1929	33	4294967295
1930	34	32
1931	34	33
1932	34	34
1933	34	35
1934	36	0
1935	36	1
1936	36	2
1937	36	3
1938	37	32
1939	37	33
1940	37	34
1941	37	35
1942	41	0
1943	41	1
1944	41	2
1945	41	3
1946	42	32
1947	42	33
1948	42	34
1949	42	35
1950	0	0
1951	0	1
1952	0	2
1953	0	3
1954	3	36
1955	3	37
1956	3	38
1957	3	39
1958	2	4294967295
1959	7	5
1960	9	4294967295
1961	10	4294967295
1962	11	4294967295
1963	12	36
1964	12	37
1965	12	38
1966	12	39
1967	14	0
1968	14	1
1969	14	2
1970	14	3
1971	15	36
1972	15	37
1973	15	38
1974	15	39
1975	19	0
1976	19	1
1977	19	2
1978	19	3
1979	20	36
1980	20	37
1981	20	38
1982	20	39
1983	22	0
1984	22	1
1985	22	2
1986	22	3
1987	25	36
1988	25	37
1989	25	38
1990	25	39
1991	24	4294967295
1992	29	5
1993	31	4294967295
1994	32	4294967295
1995	33	4294967295
1996	34	36
1997	34	37
1998	34	38
1999	34	39
2000	36	0
2001	36	1
2002	36	2
2003	36	3
2004	37	36
2005	37	37
2006	37	38
2007	37	39
2008	41	0
2009	41	1
2010	41	2
2011	41	3
2012	42	36
2013	42	37
2014	42	38
2015	42	39
2016	0	0
2017	0	1
2018	0	2
2019	0	3
2020	3	40
2021	3	41
2022	3	42
2023	3	43
2024	2	4294967295
2025	7	6
2026	9	4294967295
2027	10	4294967295
2028	11	4294967295
2029	12	40
2030	12	41
2031	12	42
2032	12	43
2033	14	0
2034	14	1
2035	14	2
2036	14	3
2037	15	40
2038	15	41
2039	15	42
2040	15	43
2041	19	0
2042	19	1
2043	19	2
2044	19	3
2045	20	40
2046	20	41
2047	20	42
2048	20	43
2049	22	0
2050	22	1
2051	22	2
2052	22	3
2053	25	40
2054	25	41
2055	25	42
2056	25	43
2057	24	4294967295
2058	29	6
2059	31	4294967295
2060	32	4294967295
2061	33	4294967295
2062	34	40
2063	34	41
2064	34	42
2065	34	43
2066	36	0
2067	36	1
2068	36	2
2069	36	3
2070	37	40
2071	37	41
2072	37	42
2073	37	43
2074	41	0
2075	41	1
2076	41	2
2077	41	3
2078	42	40
2079	42	41
2080	42	42
2081	42	43
2082	0	0
2083	0	1
2084	0	2
2085	0	3
2086	3	44
2087	3	45
2088	3	46
2089	3	47
2090	2	4294967295
2091	7	7
2092	9	4294967295
2093	10	4294967295
2094	11	4294967295
2095	12	44
2096	12	45
2097	12	46
2098	12	47
2099	14	0
