stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
0	serving.s0	embedding	1	0	2078.4128302822332	0	440.32091100000002	563.96351628223329	1074.1284029999999
1	serving.s1	rmsnorm	1	2078.4128302822332	5067.643026640133	0	843.63354040000002	1071.4682529578999	1074.1284029999999
2	serving.s2	gemm	96	6303.0548276401332	25621.155005645338	169379.348256	267662.725248	1314379.2168964997	103116.326688
3	serving.s3	fused_attention	136	26856.566806645336	44928.892908517344	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
4	serving.s4	attention_merge	8	46164.304709517346	51968.314001884544	14114.945688	12691.235336	11032.866090937576	8593.0272239999995
5	serving.s5	gemm	64	53203.725802884546	68380.750164611381	112919.565504	197821.02374400001	591844.75211051758	68744.217791999996
6	serving.s6	rmsnorm	1	69616.161965611376	74369.760372969264	1764.368211	843.63354040000002	1071.4682529579004	1074.1284029999999
7	serving.s7	swiglu_gemm	128	75605.172173969258	155483.52616840386	225839.131008	584876.60185600002	9276225.1428396273	137488.43558399999
8	serving.s8	gemm	64	156718.93796940387	199638.68508631125	112919.565504	197821.02374400001	2367379.0084420722	68744.217791999996
9	serving.s9	rmsnorm	1	200874.09688731126	205627.69529466916	1764.368211	843.63354040000002	1071.4682529578859	1074.1284029999999
10	serving.s10	gemm	96	206863.10709566917	226181.20727367437	169379.348256	267662.725248	1314379.2168964986	103116.326688
11	serving.s11	fused_attention	136	227416.61907467438	245488.94517654637	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
12	serving.s12	attention_merge	8	246724.35697754638	252528.36626991359	14114.945688	12691.235336	11032.866090937518	8593.0272239999995
13	serving.s13	gemm	64	253763.7780709136	268940.80243264046	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
14	serving.s14	rmsnorm	1	270176.21423364046	274929.8126409984	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
15	serving.s15	swiglu_gemm	128	276165.22444199841	356043.57843643299	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
16	serving.s16	gemm	64	357278.990237433	400198.73735434032	112919.565504	197821.02374400001	2367379.0084420703	68744.217791999996
17	serving.s17	rmsnorm	1	401434.14915534033	406187.74756269826	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
18	serving.s18	gemm	96	407423.15936369827	426741.25954170345	169379.348256	267662.725248	1314379.2168964986	103116.326688
19	serving.s19	fused_attention	136	427976.67134270346	446048.99744457548	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
20	serving.s20	attention_merge	8	447284.40924557549	453088.41853794269	14114.945688	12691.235336	11032.866090937518	8593.0272239999995
21	serving.s21	gemm	64	454323.8303389427	469500.85470066953	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
22	serving.s22	rmsnorm	1	470736.26650166954	475489.86490902747	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
23	serving.s23	swiglu_gemm	128	476725.27671002748	556603.63070446195	225839.131008	584876.60185600002	9276225.142839618	137488.43558399999
24	serving.s24	gemm	64	557839.04250546196	600758.78962236934	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
25	serving.s25	rmsnorm	1	601994.20142336935	606747.79983072716	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
26	serving.s26	gemm	96	607983.21163172717	627301.31180973235	169379.348256	267662.725248	1314379.2168965042	103116.326688
27	serving.s27	fused_attention	136	628536.72361073236	646609.04971260426	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
28	serving.s28	attention_merge	8	647844.46151360427	653648.47080597142	14114.945688	12691.235336	11032.866090937518	8593.0272239999995
29	serving.s29	gemm	64	654883.88260697143	670060.90696869825	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
30	serving.s30	rmsnorm	1	671296.31876969826	676049.91717705608	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
31	serving.s31	swiglu_gemm	128	677285.32897805609	757163.68297249055	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
32	serving.s32	gemm	64	758399.09477349056	801318.84189039795	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
33	serving.s33	rmsnorm	1	802554.25369139796	807307.85209875577	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
34	serving.s34	gemm	96	808543.26389975578	827861.36407776095	169379.348256	267662.725248	1314379.2168965042	103116.326688
35	serving.s35	fused_attention	136	829096.77587876096	847169.10198063287	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
36	serving.s36	attention_merge	8	848404.51378163288	854208.52307400003	14114.945688	12691.235336	11032.866090937518	8593.0272239999995
37	serving.s37	gemm	64	855443.93487500004	870620.95923672686	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
38	serving.s38	rmsnorm	1	871856.37103772687	876609.96944508469	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
39	serving.s39	swiglu_gemm	128	877845.3812460847	957723.73524051916	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
40	serving.s40	gemm	64	958959.14704151917	1001878.8941584266	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
41	serving.s41	rmsnorm	1	1003114.3059594266	1007867.9043667844	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999
42	serving.s42	gemm	96	1009103.3161677844	1028421.4163457896	169379.348256	267662.725248	1314379.2168965042	103116.326688
43	serving.s43	fused_attention	136	1029656.8281467896	1047729.1542486615	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
44	serving.s44	attention_merge	8	1048964.5660496615	1054768.5753420289	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
45	serving.s45	gemm	64	1056003.9871430288	1071181.0115047556	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
46	serving.s46	rmsnorm	1	1072416.4233057555	1077170.0217131134	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
47	serving.s47	swiglu_gemm	128	1078405.4335141133	1158283.7875085478	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
48	serving.s48	gemm	64	1159519.1993095477	1202438.9464264552	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
49	serving.s49	rmsnorm	1	1203674.3582274551	1208427.956634813	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
50	serving.s50	gemm	96	1209663.3684358129	1228981.4686138183	169379.348256	267662.725248	1314379.2168965042	103116.326688
51	serving.s51	fused_attention	136	1230216.8804148182	1248289.2065166903	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
52	serving.s52	attention_merge	8	1249524.6183176902	1255328.6276100576	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
53	serving.s53	gemm	64	1256564.0394110575	1271741.0637727843	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
54	serving.s54	rmsnorm	1	1272976.4755737842	1277730.0739811421	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
55	serving.s55	swiglu_gemm	128	1278965.485782142	1358843.8397765765	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
56	serving.s56	gemm	64	1360079.2515775764	1402998.9986944839	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
57	serving.s57	rmsnorm	1	1404234.4104954838	1408988.0089028417	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
58	serving.s58	gemm	96	1410223.4207038416	1429541.520881847	169379.348256	267662.725248	1314379.2168965042	103116.326688
59	serving.s59	fused_attention	136	1430776.9326828469	1448849.258784719	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
60	serving.s60	attention_merge	8	1450084.6705857189	1455888.6798780863	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
61	serving.s61	gemm	64	1457124.0916790862	1472301.116040813	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
62	serving.s62	rmsnorm	1	1473536.5278418129	1478290.1262491709	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
63	serving.s63	swiglu_gemm	128	1479525.5380501708	1559403.8920446052	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
64	serving.s64	gemm	64	1560639.3038456051	1603559.0509625126	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
65	serving.s65	rmsnorm	1	1604794.4627635125	1609548.0611708704	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
66	serving.s66	gemm	96	1610783.4729718703	1630101.5731498757	169379.348256	267662.725248	1314379.2168965042	103116.326688
67	serving.s67	fused_attention	136	1631336.9849508756	1649409.3110527478	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
68	serving.s68	attention_merge	8	1650644.7228537477	1656448.732146115	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
69	serving.s69	gemm	64	1657684.1439471149	1672861.1683088418	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
70	serving.s70	rmsnorm	1	1674096.5801098417	1678850.1785171996	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
71	serving.s71	swiglu_gemm	128	1680085.5903181995	1759963.9443126339	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
72	serving.s72	gemm	64	1761199.3561136338	1804119.1032305413	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
73	serving.s73	rmsnorm	1	1805354.5150315412	1810108.1134388992	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
74	serving.s74	gemm	96	1811343.5252398991	1830661.6254179045	169379.348256	267662.725248	1314379.2168965042	103116.326688
75	serving.s75	fused_attention	136	1831897.0372189044	1849969.3633207765	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
76	serving.s76	attention_merge	8	1851204.7751217764	1857008.7844141438	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
77	serving.s77	gemm	64	1858244.1962151437	1873421.2205768705	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
78	serving.s78	rmsnorm	1	1874656.6323778704	1879410.2307852283	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
79	serving.s79	swiglu_gemm	128	1880645.6425862282	1960523.9965806627	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
80	serving.s80	gemm	64	1961759.4083816626	2004679.1554985701	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
81	serving.s81	rmsnorm	1	2005914.56729957	2010668.1657069279	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
82	serving.s82	gemm	96	2011903.5775079278	2031221.6776859332	169379.348256	267662.725248	1314379.2168965042	103116.326688
83	serving.s83	fused_attention	136	2032457.0894869331	2050529.4155888052	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
84	serving.s84	attention_merge	8	2051764.8273898051	2057568.8366821725	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
85	serving.s85	gemm	64	2058804.2484831724	2073981.2728448992	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
86	serving.s86	rmsnorm	1	2075216.6846458991	2079970.283053257	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
87	serving.s87	swiglu_gemm	128	2081205.6948542569	2161084.0488486914	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
88	serving.s88	gemm	64	2162319.4606496915	2205239.207766599	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
89	serving.s89	rmsnorm	1	2206474.6195675991	2211228.2179749571	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
90	serving.s90	gemm	96	2212463.6297759572	2231781.7299539628	169379.348256	267662.725248	1314379.2168965042	103116.326688
91	serving.s91	fused_attention	136	2233017.141754963	2251089.4678568351	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
92	serving.s92	attention_merge	8	2252324.8796578352	2258128.8889502026	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
93	serving.s93	gemm	64	2259364.3007512027	2274541.3251129296	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
94	serving.s94	rmsnorm	1	2275776.7369139297	2280530.3353212876	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
95	serving.s95	swiglu_gemm	128	2281765.7471222878	2361644.1011167224	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
96	serving.s96	gemm	64	2362879.5129177226	2405799.2600346301	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
97	serving.s97	rmsnorm	1	2407034.6718356302	2411788.2702429881	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
98	serving.s98	gemm	96	2413023.6820439883	2432341.7822219939	169379.348256	267662.725248	1314379.2168965042	103116.326688
99	serving.s99	fused_attention	136	2433577.194022994	2451649.5201248662	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
100	serving.s100	attention_merge	8	2452884.9319258663	2458688.9412182337	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
101	serving.s101	gemm	64	2459924.3530192338	2475101.3773809606	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
102	serving.s102	rmsnorm	1	2476336.7891819607	2481090.3875893187	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
103	serving.s103	swiglu_gemm	128	2482325.7993903188	2562204.1533847535	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
104	serving.s104	gemm	64	2563439.5651857536	2606359.3123026611	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
105	serving.s105	rmsnorm	1	2607594.7241036613	2612348.3225110192	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
106	serving.s106	gemm	96	2613583.7343120193	2632901.834490025	169379.348256	267662.725248	1314379.2168965042	103116.326688
107	serving.s107	fused_attention	136	2634137.2462910251	2652209.5723928972	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
108	serving.s108	attention_merge	8	2653444.9841938973	2659248.9934862647	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
109	serving.s109	gemm	64	2660484.4052872648	2675661.4296489917	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
110	serving.s110	rmsnorm	1	2676896.8414499918	2681650.4398573497	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
111	serving.s111	swiglu_gemm	128	2682885.8516583499	2762764.2056527846	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
112	serving.s112	gemm	64	2763999.6174537847	2806919.3645706922	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
113	serving.s113	rmsnorm	1	2808154.7763716923	2812908.3747790502	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
114	serving.s114	gemm	96	2814143.7865800504	2833461.886758056	169379.348256	267662.725248	1314379.2168965042	103116.326688
115	serving.s115	fused_attention	136	2834697.2985590561	2852769.6246609283	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
116	serving.s116	attention_merge	8	2854005.0364619284	2859809.0457542958	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
117	serving.s117	gemm	64	2861044.4575552959	2876221.4819170227	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
118	serving.s118	rmsnorm	1	2877456.8937180229	2882210.4921253808	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
119	serving.s119	swiglu_gemm	128	2883445.9039263809	2963324.2579208156	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
120	serving.s120	gemm	64	2964559.6697218157	3007479.4168387232	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
121	serving.s121	rmsnorm	1	3008714.8286397234	3013468.4270470813	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
122	serving.s122	gemm	96	3014703.8388480814	3034021.9390260871	169379.348256	267662.725248	1314379.2168965042	103116.326688
123	serving.s123	fused_attention	136	3035257.3508270872	3053329.6769289593	239954.07669599939	600168.45007359947	536476.79115878418	146081.46280799989
124	serving.s124	attention_merge	8	3054565.0887299594	3060369.0980223268	14114.945688	12691.235336	11032.866090938449	8593.0272239999995
125	serving.s125	gemm	64	3061604.509823327	3076781.5341850538	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
126	serving.s126	rmsnorm	1	3078016.9459860539	3082770.5443934118	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
127	serving.s127	swiglu_gemm	128	3084005.956194412	3163884.3101888467	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
128	serving.s128	gemm	64	3165119.7219898468	3208039.4691067543	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
129	serving.s129	rmsnorm	1	3209274.8809077544	3214028.4793151123	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999
130	serving.s130	argmax_gemm	501	3215263.8911161125	3837858.951697506	225839.131008	4684956.3658109996	72640851.69409588	538138.32990300003
131	serving.s131	argmax_reduce	1	3839094.3634985061	3841751.3012307417	1764.368211	635.64913530000001	256.9203859353438	0
