wait_index	producer	group	event_index
0	29	0	234
1	29	1	235
2	29	2	236
3	29	3	237
4	29	0	234
5	29	1	235
6	29	2	236
7	29	3	237
8	29	0	234
9	29	1	235
10	29	2	236
11	29	3	237
12	29	0	234
13	29	1	235
14	29	2	236
15	29	3	237
16	0	0	60
17	0	1	61
18	0	2	62
19	0	3	63
20	30	0	238
21	30	1	239
22	30	2	240
23	30	3	241
24	0	0	60
25	0	1	61
26	0	2	62
27	0	3	63
28	30	0	238
29	30	1	239
30	30	2	240
31	30	3	241
32	0	0	60
33	0	1	61
34	0	2	62
35	0	3	63
36	30	0	238
37	30	1	239
38	30	2	240
39	30	3	241
40	0	0	60
41	0	1	61
42	0	2	62
43	0	3	63
44	30	0	238
45	30	1	239
46	30	2	240
47	30	3	241
48	0	0	60
49	0	1	61
50	0	2	62
51	0	3	63
52	30	0	238
53	30	1	239
54	30	2	240
55	30	3	241
56	0	0	60
57	0	1	61
58	0	2	62
59	0	3	63
60	30	0	238
61	30	1	239
62	30	2	240
63	30	3	241
64	0	0	60
65	0	1	61
66	0	2	62
67	0	3	63
68	30	0	238
69	30	1	239
70	30	2	240
71	30	3	241
72	0	0	60
73	0	1	61
74	0	2	62
75	0	3	63
76	30	0	238
77	30	1	239
78	30	2	240
79	30	3	241
80	0	0	60
81	0	1	61
82	0	2	62
83	0	3	63
84	30	0	238
85	30	1	239
86	30	2	240
87	30	3	241
88	0	0	60
89	0	1	61
90	0	2	62
91	0	3	63
92	30	0	238
93	30	1	239
94	30	2	240
95	30	3	241
96	0	0	60
97	0	1	61
98	0	2	62
99	0	3	63
100	30	0	238
101	30	1	239
102	30	2	240
103	30	3	241
104	0	0	60
105	0	1	61
106	0	2	62
107	0	3	63
108	30	0	238
109	30	1	239
110	30	2	240
111	30	3	241
112	2	4294967295	65
113	32	4294967295	243
114	2	4294967295	65
115	32	4294967295	243
116	2	4294967295	65
117	32	4294967295	243
118	2	4294967295	65
119	32	4294967295	243
120	2	4294967295	65
121	32	4294967295	243
122	2	4294967295	65
123	32	4294967295	243
124	2	4294967295	65
125	32	4294967295	243
126	2	4294967295	65
127	32	4294967295	243
128	2	4294967295	65
129	32	4294967295	243
130	2	4294967295	65
131	32	4294967295	243
132	2	4294967295	65
133	32	4294967295	243
134	2	4294967295	65
135	32	4294967295	243
136	2	4294967295	65
137	32	4294967295	243
138	2	4294967295	65
139	32	4294967295	243
140	2	4294967295	65
141	32	4294967295	243
142	2	4294967295	65
143	32	4294967295	243
144	1	4294967295	64
145	31	4294967295	242
146	1	4294967295	64
147	31	4294967295	242
148	1	4294967295	64
149	31	4294967295	242
150	1	4294967295	64
151	31	4294967295	242
152	1	4294967295	64
153	31	4294967295	242
154	1	4294967295	64
155	31	4294967295	242
156	1	4294967295	64
157	31	4294967295	242
158	1	4294967295	64
159	31	4294967295	242
160	1	4294967295	64
161	31	4294967295	242
162	1	4294967295	64
163	31	4294967295	242
164	1	4294967295	64
165	31	4294967295	242
166	1	4294967295	64
167	31	4294967295	242
168	1	4294967295	64
169	31	4294967295	242
170	1	4294967295	64
171	31	4294967295	242
172	1	4294967295	64
173	31	4294967295	242
174	1	4294967295	64
175	31	4294967295	242
176	3	4294967295	66
177	33	4294967295	244
178	3	4294967295	66
179	33	4294967295	244
180	3	4294967295	66
181	33	4294967295	244
182	3	4294967295	66
183	33	4294967295	244
184	3	4294967295	66
185	33	4294967295	244
186	3	4294967295	66
187	33	4294967295	244
188	3	4294967295	66
189	33	4294967295	244
190	3	4294967295	66
191	33	4294967295	244
192	3	4294967295	66
193	33	4294967295	244
194	3	4294967295	66
195	33	4294967295	244
196	3	4294967295	66
197	33	4294967295	244
198	3	4294967295	66
199	33	4294967295	244
200	3	4294967295	66
201	33	4294967295	244
202	3	4294967295	66
203	33	4294967295	244
204	3	4294967295	66
205	33	4294967295	244
206	3	4294967295	66
207	33	4294967295	244
208	5	0	83
209	35	0	261
210	5	1	84
211	35	1	262
212	5	2	85
213	35	2	263
214	5	3	86
215	35	3	264
216	5	4	87
217	35	4	265
218	5	5	88
219	35	5	266
220	5	6	89
221	35	6	267
222	5	7	90
223	35	7	268
224	5	8	91
225	35	8	269
226	5	9	92
227	35	9	270
228	5	10	93
229	35	10	271
230	5	11	94
231	35	11	272
232	5	12	95
233	35	12	273
234	5	13	96
235	35	13	274
236	5	14	97
237	35	14	275
238	5	15	98
239	35	15	276
240	4	0	67
241	6	4294967295	99
242	7	4294967295	100
243	34	0	245
244	36	4294967295	277
245	37	4294967295	278
246	4	1	68
247	6	4294967295	99
248	7	4294967295	100
249	34	1	246
250	36	4294967295	277
251	37	4294967295	278
252	4	2	69
253	6	4294967295	99
254	7	4294967295	100
255	34	2	247
256	36	4294967295	277
257	37	4294967295	278
258	4	3	70
259	6	4294967295	99
260	7	4294967295	100
261	34	3	248
262	36	4294967295	277
263	37	4294967295	278
264	4	4	71
265	6	4294967295	99
266	7	4294967295	100
267	34	4	249
268	36	4294967295	277
269	37	4294967295	278
270	4	5	72
271	6	4294967295	99
272	7	4294967295	100
273	34	5	250
274	36	4294967295	277
275	37	4294967295	278
276	4	6	73
277	6	4294967295	99
278	7	4294967295	100
279	34	6	251
280	36	4294967295	277
281	37	4294967295	278
282	4	7	74
283	6	4294967295	99
284	7	4294967295	100
285	34	7	252
286	36	4294967295	277
287	37	4294967295	278
288	4	8	75
289	6	4294967295	99
290	7	4294967295	100
291	34	8	253
292	36	4294967295	277
293	37	4294967295	278
294	4	9	76
295	6	4294967295	99
296	7	4294967295	100
297	34	9	254
298	36	4294967295	277
299	37	4294967295	278
300	4	10	77
301	6	4294967295	99
302	7	4294967295	100
303	34	10	255
304	36	4294967295	277
305	37	4294967295	278
306	4	11	78
307	6	4294967295	99
308	7	4294967295	100
309	34	11	256
310	36	4294967295	277
311	37	4294967295	278
312	4	12	79
313	6	4294967295	99
314	7	4294967295	100
315	34	12	257
316	36	4294967295	277
317	37	4294967295	278
318	4	13	80
319	6	4294967295	99
320	7	4294967295	100
321	34	13	258
322	36	4294967295	277
323	37	4294967295	278
324	4	14	81
325	6	4294967295	99
326	7	4294967295	100
327	34	14	259
328	36	4294967295	277
329	37	4294967295	278
330	4	15	82
331	6	4294967295	99
332	7	4294967295	100
333	34	15	260
334	36	4294967295	277
335	37	4294967295	278
336	8	0	101
337	8	1	102
338	8	2	103
339	8	3	104
340	8	4	105
341	8	5	106
342	8	6	107
343	8	7	108
344	8	8	109
345	8	9	110
346	8	10	111
347	8	11	112
348	8	12	113
349	8	13	114
350	8	14	115
351	8	15	116
352	29	0	234
353	38	0	279
354	38	1	280
355	38	2	281
356	38	3	282
357	38	4	283
358	38	5	284
359	38	6	285
360	38	7	286
