step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
28	7509	36	129	2	-1	233.9436664	244162.914	244630.8013	2	0	q
29	7381	36	129	2	-1	233.9436664	243695.0267	244162.914	2	265.4518086	h
30	6869	35	1	2	-1	237.1487946	242006.6821	242480.9797	2	0	q
31	6613	35	1	2	-1	237.1487946	241532.3845	242006.6821	2	1231.806577	h
32	6092	32	0	0	-1	18303.76967	221996.8082	240300.5779	1	1233.929013	h
33	5961	30	1	2	-1	1584.633492	219178.2457	220762.8792	1	1232.606859	h
34	5956	29	0	0	-1	30235.10336	187710.5355	217945.6389	1	1234.48139	h
35	5829	28	1	2	-1	419.8411039	186056.213	186476.0541	1	1232.606859	h
36	5812	26	0	0	-1	18303.76967	166519.8365	184823.6062	1	1233.77393	h
37	5685	25	1	2	-1	1584.633492	163701.4291	165286.0626	1	1232.606859	h
38	5680	24	0	0	-1	18303.76967	144165.0525	162468.8222	1	1234.48139	h
39	5297	23	1	2	-1	1496.684749	139937.2017	142930.5712	2	0	q
40	5169	23	1	2	-1	1496.684749	136943.8322	139937.2017	2	1231.806577	h
41	5042	22	2	4	-1	233.9436664	135478.0819	135712.0256	1	0	q
42	4530	21	2	4	-1	233.9436664	135244.1382	135478.0819	1	0	q
43	4274	21	2	4	-1	233.9436664	135010.1946	135244.1382	1	0	q
44	4146	21	2	4	-1	233.9436664	134776.2509	135010.1946	1	0	q
45	3506	19	2	4	-1	237.1487946	134314.7738	134776.2509	1.94593895	0	q
46	3378	19	2	4	-1	237.1487946	133840.4762	134314.7738	2	0	q
47	3122	19	2	4	-1	237.1487946	133366.1787	133840.4762	2	0	q
48	4018	20	2	4	-1	237.1487946	132891.8811	133366.1787	2	0	q
49	3762	20	2	4	-1	237.1487946	132417.5835	132891.8811	2	0	q
50	3634	20	2	4	-1	237.1487946	131943.2859	132417.5835	2	1231.80771	h
51	3112	17	0	0	-1	18303.76967	112407.7085	130711.4782	1	1233.929013	h
52	2981	15	1	2	-1	1584.633492	109589.146	111173.7795	1	1232.606859	h
53	2976	14	0	0	-1	30235.10336	78121.43578	108356.5391	1	1234.48139	h
54	2849	13	1	2	-1	419.8411039	76467.11329	76886.95439	1	1232.606859	h
55	2832	11	0	0	-1	18303.76967	56930.73676	75234.50643	1	1233.77393	h
56	2705	10	1	2	-1	1584.633492	54112.32934	55696.96283	1	1232.606859	h
57	2700	9	0	0	-1	18303.76967	34575.95281	52879.72248	1	1234.48139	h
58	2444	8	128	0	-1	1496.684749	30348.10192	33341.47142	2	0	q
59	2316	8	128	0	-1	1496.684749	27354.73242	30348.10192	2	2180.401756	h
60	2060	7	0	0	-1	233.9436664	25888.98218	26122.92585	1	0	q
61	1548	6	0	0	-1	233.9436664	25655.03851	25888.98218	1	0	q
62	1292	6	0	0	-1	233.9436664	25421.09485	25655.03851	1	0	q
63	1164	6	0	0	-1	233.9436664	25187.15118	25421.09485	1	0	q
64	524	4	0	0	-1	237.1487946	24725.6741	25187.15118	1.94593895	0	q
65	396	4	0	0	-1	237.1487946	24251.37651	24725.6741	2	0	q
66	140	4	0	0	-1	237.1487946	23777.07893	24251.37651	2	0	q
67	1036	5	0	0	-1	237.1487946	23302.78134	23777.07893	2	0	q
68	780	5	0	0	-1	237.1487946	22828.48375	23302.78134	2	0	q
69	652	5	0	0	-1	237.1487946	22354.18616	22828.48375	2	1231.80771	h
70	133	2	1	2	-1	18303.76967	2818.608777	21122.37845	1	1233.975285	h
71	0	0	0	0	-1	1584.633492	0	1584.633492	1	0	-
