step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	47904	59	0	-1	0	485456.0422	4919253.82	5404709.863	1	1233.408271	h
1	47777	58	1	-1	1	6546.922632	4911473.489	4918020.412	1	1232.606859	h
2	47552	56	0	-1	0	143253.4663	4623733.95	4910240.883	2	1232.283347	h
3	47425	55	1	-1	1	3291.27217	4619210.394	4622501.667	1	1233.367914	h
4	47392	54	0	-1	0	143253.4663	4474724.321	4617977.787	1	2977.831726	h
5	43297	53	1	-1	1	2907.627703	4470583.285	4473490.913	1	266277.4188	h
6	36129	49	238	-1	-1	262.8959288	4468838.124	4469363.916	2	0	q
7	43545	53	238	-1	-1	2907.627703	4463022.868	4468838.124	2	0	s
8	36377	49	238	-1	-1	262.8959288	4462497.076	4463022.868	2	0	q
9	43769	53	238	-1	-1	2907.627703	4456681.821	4462497.076	2	0	s
10	36601	49	238	-1	-1	262.8959288	4456156.029	4456681.821	2	0	q
11	43993	53	238	-1	-1	2907.627703	4450340.774	4456156.029	2	0	s
12	36825	49	238	-1	-1	262.8959288	4449814.982	4450340.774	2	0	q
13	44217	53	238	-1	-1	2907.627703	4443999.727	4449814.982	2	0	s
14	37049	49	238	-1	-1	262.8959288	4443473.935	4443999.727	2	0	q
15	44441	53	238	-1	-1	2907.627703	4437658.679	4443473.935	2	0	s
16	37273	49	238	-1	-1	262.8959288	4437132.887	4437658.679	2	0	q
17	44649	53	238	-1	-1	2907.627703	4431317.632	4437132.887	2	0	s
18	37481	49	238	-1	-1	262.8959288	4430791.84	4431317.632	2	0	q
19	45485	53	238	-1	-1	2907.627703	4424976.585	4430791.84	2	0	s
20	38317	49	238	-1	-1	262.8959288	4424450.793	4424976.585	2	0	q
21	45549	53	238	-1	-1	2907.627703	4418635.537	4424450.793	2	0	s
22	38381	49	238	-1	-1	262.8959288	4418109.746	4418635.537	2	0	q
23	45645	53	238	-1	-1	2907.627703	4412294.49	4418109.746	2	0	s
24	38477	49	238	-1	-1	262.8959288	4411768.698	4412294.49	2	0	q
25	45773	53	238	-1	-1	2907.627703	4405953.443	4411768.698	2	0	s
26	38605	49	238	-1	-1	262.8959288	4405427.651	4405953.443	2	0	q
27	45901	53	238	-1	-1	2907.627703	4399612.396	4405427.651	2	0	s
28	38733	49	238	-1	-1	262.8959288	4399086.604	4399612.396	2	0	q
29	46057	53	238	-1	-1	2907.627703	4393271.348	4399086.604	2	0	s
30	38889	49	238	-1	-1	262.8959288	4392745.557	4393271.348	2	0	q
31	46241	53	238	-1	-1	2907.627703	4386930.301	4392745.557	2	0	s
32	39073	49	238	-1	-1	262.8959288	4386404.509	4386930.301	2	0	q
33	46429	53	238	-1	-1	2907.627703	4380589.254	4386404.509	2	0	s
34	39261	49	238	-1	-1	262.8959288	4380063.462	4380589.254	2	0	q
35	46621	53	238	-1	-1	2907.627703	4374248.207	4380063.462	2	0	s
36	39453	49	238	-1	-1	262.8959288	4373722.415	4374248.207	2	0	q
37	46813	53	238	-1	-1	2907.627703	4367907.159	4373722.415	2	0	s
38	39645	49	238	-1	-1	262.8959288	4367381.367	4367907.159	2	0	q
39	47005	53	238	-1	-1	2907.627703	4361566.112	4367381.367	2	0	s
40	39837	49	238	-1	-1	262.8959288	4361040.32	4361566.112	2	0	q
41	47205	53	238	-1	-1	2907.627703	4355225.065	4361040.32	2	0	s
42	40037	49	238	-1	-1	262.8959288	4354699.273	4355225.065	2	144484.0722	h
43	36104	46	71	-1	-1	143253.4663	4209952.305	4353468.667	1.00183518	0	q
44	41464	51	71	-1	-1	254.5413738	4209443.222	4209952.305	2	0	s
45	40440	50	71	-1	-1	262.8959288	4208917.43	4209443.222	2	0	q
46	41688	51	71	-1	-1	254.5413738	4208408.347	4208917.43	2	0	s
47	40664	50	71	-1	-1	262.8959288	4207882.556	4208408.347	2	0	q
48	41912	51	71	-1	-1	254.5413738	4207373.473	4207882.556	2	0	s
49	40888	50	71	-1	-1	262.8959288	4206847.681	4207373.473	2	0	q
50	42136	51	71	-1	-1	254.5413738	4206338.598	4206847.681	2	0	s
51	41112	50	71	-1	-1	262.8959288	4205812.806	4206338.598	2	0	q
52	42360	52	71	-1	-1	254.5413738	4205303.724	4205812.806	2	0	q
53	42584	52	71	-1	-1	254.5413738	4204794.641	4205303.724	2	0	q
54	42808	52	71	-1	-1	254.5413738	4204285.558	4204794.641	2	0	q
55	43032	52	71	-1	-1	254.5413738	4203776.475	4204285.558	2	0	q
56	43256	52	71	-1	-1	254.5413738	4203267.393	4203776.475	2	145714.4339	h
57	36120	48	47	-1	-1	143253.4663	4058786.121	4202039.587	1	1233.161953	h
58	35952	45	0	-1	0	3291.27217	4054261.687	4057552.959	1	1232.606859	h
59	35921	44	1	-1	1	485456.0422	3567573.037	4053029.08	1	1233.408271	h
60	35792	43	0	-1	0	6546.922632	3559792.707	3566339.629	1	1232.606859	h
61	35569	41	1	-1	1	143253.4663	3272053.167	3558560.1	2	1232.283347	h
62	35440	40	0	-1	0	3291.27217	3267529.612	3270820.884	1	1232.606859	h
63	35409	39	1	-1	1	143253.4663	3123043.538	3266297.005	1	1233.965601	h
64	31314	38	2	-1	2	2907.627703	3118902.502	3121810.13	1	266017.1863	h
