step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	2792	59	252	-1	-1	485456.7466	47274748.92	47760205.66	1	0	q
1	2788	59	252	-1	-1	485456.7466	46789292.17	47274748.92	1	0	q
2	2784	59	252	-1	-1	485456.7466	46303835.42	46789292.17	1	0	q
3	2780	59	252	-1	-1	485456.7466	45818378.68	46303835.42	1	0	q
4	2776	59	252	-1	-1	485456.7466	45332921.93	45818378.68	1	0	q
5	2772	59	252	-1	-1	485456.7466	44847465.18	45332921.93	1	0	q
6	2768	59	252	-1	-1	485456.7466	44362008.44	44847465.18	1	1233.528307	h
7	2765	58	253	-1	-1	6546.930886	44354227.98	44360774.91	1	7163917.861	h
8	2740	57	192	-1	-1	143253.6676	44209739.83	44352993.5	1	0	q
9	2736	57	192	-1	-1	143253.6676	44066486.16	44209739.83	1	0	q
10	2732	57	192	-1	-1	143253.6676	43923232.49	44066486.16	1	0	q
11	2728	57	192	-1	-1	143253.6676	43779978.82	43923232.49	1	0	q
12	2724	57	192	-1	-1	143253.6676	43636725.16	43779978.82	1	0	q
13	2720	57	192	-1	-1	143253.6676	43493471.49	43636725.16	1	0	q
14	2716	57	192	-1	-1	143253.6676	43350217.82	43493471.49	1	0	q
15	2712	57	192	-1	-1	143253.6676	43206964.15	43350217.82	1	0	q
16	2708	57	192	-1	-1	143253.6676	43063710.49	43206964.15	1	0	q
17	2704	57	192	-1	-1	143253.6676	42920456.82	43063710.49	1	0	q
18	2700	57	192	-1	-1	143253.6676	42777203.15	42920456.82	1	0	q
19	2696	57	192	-1	-1	143253.6676	42633949.48	42777203.15	1	0	q
20	2692	57	192	-1	-1	143253.6676	42490695.82	42633949.48	1	0	q
21	2688	57	192	-1	-1	143253.6676	42347442.15	42490695.82	1	0	q
22	2684	57	192	-1	-1	143253.6676	42204188.48	42347442.15	1	0	q
23	2680	57	192	-1	-1	143253.6676	42060934.81	42204188.48	1	0	q
24	2676	57	192	-1	-1	143253.6676	41917681.15	42060934.81	1	0	q
25	2672	57	192	-1	-1	143253.6676	41774427.48	41917681.15	1	0	q
26	2668	57	192	-1	-1	143253.6676	41631173.81	41774427.48	1	0	q
27	2664	57	192	-1	-1	143253.6676	41487920.14	41631173.81	1	0	q
28	2660	57	192	-1	-1	143253.6676	41344666.48	41487920.14	1	0	q
29	2656	57	192	-1	-1	143253.6676	41201412.81	41344666.48	1	0	q
30	2652	57	192	-1	-1	143253.6676	41058159.14	41201412.81	1	0	q
31	2648	56	192	-1	-1	143253.6676	40914905.47	41058159.14	1	0	q
32	2644	56	192	-1	-1	143253.6676	40771651.81	40914905.47	1	0	q
33	2640	56	192	-1	-1	143253.6676	40628398.14	40771651.81	1	0	q
34	2636	56	192	-1	-1	143253.6676	40485144.47	40628398.14	1	0	q
35	2632	56	192	-1	-1	143253.6676	40341890.8	40485144.47	1	0	q
36	2628	56	192	-1	-1	143253.6676	40198637.14	40341890.8	1	0	q
37	2624	56	192	-1	-1	143253.6676	40055383.47	40198637.14	1	0	q
38	2620	56	192	-1	-1	143253.6676	39912129.8	40055383.47	1	0	q
39	2616	56	192	-1	-1	143253.6676	39768876.13	39912129.8	1	0	q
40	2612	56	192	-1	-1	143253.6676	39625622.46	39768876.13	1	0	q
41	2608	56	192	-1	-1	143253.6676	39482368.8	39625622.46	1	0	q
42	2604	56	192	-1	-1	143253.6676	39339115.13	39482368.8	1	0	q
43	2600	56	192	-1	-1	143253.6676	39195861.46	39339115.13	1	0	q
44	2596	56	192	-1	-1	143253.6676	39052607.79	39195861.46	1	0	q
45	2592	56	192	-1	-1	143253.6676	38909354.13	39052607.79	1	0	q
46	2588	56	192	-1	-1	143253.6676	38766100.46	38909354.13	1	0	q
47	2584	56	192	-1	-1	143253.6676	38622846.79	38766100.46	1	0	q
48	2580	56	192	-1	-1	143253.6676	38479593.12	38622846.79	1	0	q
49	2576	56	192	-1	-1	143253.6676	38336339.46	38479593.12	1	0	q
50	2572	56	192	-1	-1	143253.6676	38193085.79	38336339.46	1	0	q
51	2568	56	192	-1	-1	143253.6676	38049832.12	38193085.79	1	0	q
52	2564	56	192	-1	-1	143253.6676	37906578.45	38049832.12	1	0	q
53	2560	56	192	-1	-1	143253.6676	37763324.79	37906578.45	1	0	q
54	2556	56	192	-1	-1	143253.6676	37620071.12	37763324.79	1	0	q
55	2552	56	192	-1	-1	143253.6676	37476817.45	37620071.12	1	0	q
56	2548	56	192	-1	-1	143253.6676	37333563.78	37476817.45	1	0	q
57	2544	56	192	-1	-1	143253.6676	37190310.12	37333563.78	1	0	q
58	2540	56	192	-1	-1	143253.6676	37047056.45	37190310.12	1	1232.429369	h
59	2537	55	193	-1	-1	3291.274528	37042532.74	37045824.02	1	1234.48139	h
60	2528	54	192	-1	-1	143253.6676	36898044.6	37041298.26	1	0	q
61	2520	54	192	-1	-1	143253.6676	36754790.93	36898044.6	1	0	q
62	2512	54	192	-1	-1	143253.6676	36611537.26	36754790.93	1	0	q
63	2504	54	192	-1	-1	143253.6676	36468283.59	36611537.26	1	1233.465179	h
64	2497	53	193	-1	-1	835.6983641	36466214.43	36467050.13	1	0	q
65	2437	53	193	-1	-1	835.6983641	36465378.73	36466214.43	1	0	q
66	2377	53	193	-1	-1	835.6983641	36464543.03	36465378.73	1	10518.66899	h
67	2344	52	180	-1	-1	254.5414229	36463055.89	36463310.43	1	0	q
68	2276	49	180	-1	-1	262.8959903	36462792.99	36463055.89	1	0	q
69	2272	49	180	-1	-1	262.8959903	36462530.1	36462792.99	1	0	q
70	2268	49	180	-1	-1	262.8959903	36462267.2	36462530.1	1	0	q
71	2264	49	180	-1	-1	262.8959903	36462004.3	36462267.2	1	0	q
72	2260	49	180	-1	-1	262.8959903	36461741.41	36462004.3	1	0	q
73	2256	49	180	-1	-1	262.8959903	36461478.51	36461741.41	1	0	q
74	2252	49	180	-1	-1	262.8959903	36461215.62	36461478.51	1	0	q
75	2248	49	180	-1	-1	262.8959903	36460952.72	36461215.62	1	0	q
76	2244	49	180	-1	-1	262.8959903	36460689.82	36460952.72	1	0	q
77	2240	49	180	-1	-1	262.8959903	36460426.93	36460689.82	1	0	q
78	2236	49	180	-1	-1	262.8959903	36460164.03	36460426.93	1	0	q
79	2232	49	180	-1	-1	262.8959903	36459901.14	36460164.03	1	0	q
80	2228	49	180	-1	-1	262.8959903	36459638.24	36459901.14	1	0	q
81	2224	49	180	-1	-1	262.8959903	36459375.34	36459638.24	1	0	q
82	2220	49	180	-1	-1	262.8959903	36459112.45	36459375.34	1	0	q
83	2216	49	180	-1	-1	262.8959903	36458849.55	36459112.45	1	0	q
84	2212	49	180	-1	-1	262.8959903	36458586.66	36458849.55	1	0	q
85	2208	49	180	-1	-1	262.8959903	36458323.76	36458586.66	1	0	q
86	2204	49	180	-1	-1	262.8959903	36458060.86	36458323.76	1	0	q
87	2200	49	180	-1	-1	262.8959903	36457797.97	36458060.86	1	0	q
88	2196	49	180	-1	-1	262.8959903	36457535.07	36457797.97	1	0	q
89	2192	49	180	-1	-1	262.8959903	36457272.18	36457535.07	1	0	q
90	2188	49	180	-1	-1	262.8959903	36457009.28	36457272.18	1	0	q
91	2184	49	180	-1	-1	262.8959903	36456746.38	36457009.28	1	0	q
92	2180	49	180	-1	-1	262.8959903	36456483.49	36456746.38	1	0	q
93	2176	49	180	-1	-1	262.8959903	36456220.59	36456483.49	1	0	q
94	2172	49	180	-1	-1	262.8959903	36455957.7	36456220.59	1	0	q
95	2168	49	180	-1	-1	262.8959903	36455694.8	36455957.7	1	0	q
96	2164	49	180	-1	-1	262.8959903	36455431.9	36455694.8	1	0	q
97	2160	49	180	-1	-1	262.8959903	36455169.01	36455431.9	1	0	q
98	2156	49	180	-1	-1	262.8959903	36454906.11	36455169.01	1	0	q
99	2152	49	180	-1	-1	262.8959903	36454643.22	36454906.11	1	0	q
100	2308	50	180	-1	-1	262.8959903	36454380.32	36454643.22	1	0	q
101	2304	50	180	-1	-1	262.8959903	36454117.42	36454380.32	1	0	q
102	2300	50	180	-1	-1	262.8959903	36453854.53	36454117.42	1	0	q
103	2296	50	180	-1	-1	262.8959903	36453591.63	36453854.53	1	0	q
104	2292	50	180	-1	-1	262.8959903	36453328.74	36453591.63	1	0	q
105	2288	50	180	-1	-1	262.8959903	36453065.84	36453328.74	1	0	q
106	2284	50	180	-1	-1	262.8959903	36452802.95	36453065.84	1	0	q
107	2280	50	180	-1	-1	262.8959903	36452540.05	36452802.95	1	0	q
108	2148	48	180	-1	-1	143253.6676	36309286.38	36452540.05	1	0	q
109	2144	48	180	-1	-1	143253.6676	36166032.71	36309286.38	1	0	q
110	2132	46	180	-1	-1	143253.6676	36022779.05	36166032.71	1	0	q
111	2128	46	180	-1	-1	143253.6676	35879525.38	36022779.05	1	0	q
112	2124	46	180	-1	-1	143253.6676	35736271.71	35879525.38	1	0	q
113	2120	46	180	-1	-1	143253.6676	35593018.04	35736271.71	1	0	q
