step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
0	11916	59	132	8	-1	30235.10336	1214197.002	1244432.106	1	2074.163598	h
1	11804	58	252	121	-1	419.8411039	1212542.68	1212962.521	1	0	q
2	11800	58	252	121	-1	419.8411039	1212122.839	1212542.68	1	0	q
3	11796	58	252	121	-1	419.8411039	1211702.997	1212122.839	1	0	q
4	11792	58	252	121	-1	419.8411039	1211283.156	1211702.997	1	0	q
5	11788	58	252	121	-1	419.8411039	1210863.315	1211283.156	1	1232.625213	h
6	11785	57	253	123	-1	18303.76967	1191326.92	1209630.69	1	0	q
7	11781	57	253	123	-1	18303.76967	1173023.151	1191326.92	1	0	q
8	11777	56	253	123	-1	18303.76967	1154719.381	1173023.151	1	0	q
9	11773	56	253	123	-1	18303.76967	1136415.611	1154719.381	1	1233.929013	h
10	11768	55	252	121	-1	1584.633492	1133597.049	1135181.682	1	0	q
11	11764	55	252	121	-1	1584.633492	1132012.415	1133597.049	1	0	q
12	11760	55	252	121	-1	1584.633492	1130427.782	1132012.415	1	0	q
13	11756	55	252	121	-1	1584.633492	1128843.148	1130427.782	1	0	q
14	11752	55	252	121	-1	1584.633492	1127258.515	1128843.148	1	0	q
15	11748	55	252	121	-1	1584.633492	1125673.881	1127258.515	1	0	q
16	11744	55	252	121	-1	1584.633492	1124089.248	1125673.881	1	0	q
17	11740	55	252	121	-1	1584.633492	1122504.614	1124089.248	1	0	q
18	11736	55	252	121	-1	1584.633492	1120919.981	1122504.614	1	0	q
19	11732	55	252	121	-1	1584.633492	1119335.347	1120919.981	1	0	q
20	11728	55	252	121	-1	1584.633492	1117750.714	1119335.347	1	0	q
21	11724	55	252	121	-1	1584.633492	1116166.08	1117750.714	1	0	q
22	11720	55	252	121	-1	1584.633492	1114581.447	1116166.08	1	0	q
23	11716	55	252	121	-1	1584.633492	1112996.813	1114581.447	1	0	q
24	11712	55	252	121	-1	1584.633492	1111412.18	1112996.813	1	0	q
25	11708	55	252	121	-1	1584.633492	1109827.546	1111412.18	1	0	q
26	11704	55	252	121	-1	1584.633492	1108242.913	1109827.546	1	0	q
27	11700	55	252	121	-1	1584.633492	1106658.279	1108242.913	1	0	q
28	11696	55	252	121	-1	1584.633492	1105073.646	1106658.279	1	0	q
29	11692	55	252	121	-1	1584.633492	1103489.013	1105073.646	1	0	q
30	11688	55	252	121	-1	1584.633492	1101904.379	1103489.013	1	0	q
31	11684	55	252	121	-1	1584.633492	1100319.746	1101904.379	1	0	q
32	11680	55	252	121	-1	1584.633492	1098735.112	1100319.746	1	0	q
33	11676	55	252	121	-1	1584.633492	1097150.479	1098735.112	1	0	q
34	11672	55	252	121	-1	1584.633492	1095565.845	1097150.479	1	0	q
35	11668	55	252	121	-1	1584.633492	1093981.212	1095565.845	1	0	q
36	11664	55	252	121	-1	1584.633492	1092396.578	1093981.212	1	0	q
37	11660	55	252	121	-1	1584.633492	1090811.945	1092396.578	1	0	q
38	11656	55	252	121	-1	1584.633492	1089227.311	1090811.945	1	0	q
39	11652	55	252	121	-1	1584.633492	1087642.678	1089227.311	1	0	q
40	11648	55	252	121	-1	1584.633492	1086058.044	1087642.678	1	0	q
41	11644	55	252	121	-1	1584.633492	1084473.411	1086058.044	1	1232.761247	h
42	11641	54	253	123	-1	18303.76967	1064936.88	1083240.649	1	61101.87133	h
43	11608	53	64	1	-1	1496.684749	1062205.714	1063702.398	1	0	q
44	11596	53	64	1	-1	1496.684749	1060709.029	1062205.714	1	0	q
45	11584	53	64	1	-1	1496.684749	1059212.344	1060709.029	1	0	q
46	11572	53	64	1	-1	1496.684749	1057715.659	1059212.344	1	0	q
47	11560	53	64	1	-1	1496.684749	1056218.975	1057715.659	1	0	q
48	11548	53	64	1	-1	1496.684749	1054722.29	1056218.975	1	0	q
49	11536	53	64	1	-1	1496.684749	1053225.605	1054722.29	1	0	q
50	11524	53	64	1	-1	1496.684749	1051728.92	1053225.605	1	0	q
