step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
53	35953	45	1	-1	-1	3291.27217	4426798.68	4430089.952	1	1232.606859	h
54	35920	44	0	-1	-1	485456.0422	3940110.031	4425566.073	1	1233.390482	h
55	35793	43	1	-1	-1	6546.922632	3932329.718	3938876.64	1	1232.606859	h
56	35680	42	0	-1	-1	143253.4663	3787843.644	3931097.111	1	0	q
57	35568	41	0	-1	-1	143253.4663	3644590.178	3787843.644	1	1232.285934	h
58	35441	40	1	-1	-1	3291.27217	3640066.62	3643357.892	1	1232.606859	h
59	35408	39	0	-1	-1	143253.4663	3495580.547	3638834.013	1	1233.390482	h
60	35153	38	1	-1	-1	2907.627703	3488531.901	3494347.156	2	0	q
61	34897	38	1	-1	-1	2907.627703	3482716.645	3488531.901	2	0	q
62	34641	38	1	-1	-1	2907.627703	3476901.39	3482716.645	2	0	q
63	34385	38	1	-1	-1	2907.627703	3471086.135	3476901.39	2	0	q
64	34129	38	1	-1	-1	2907.627703	3465270.879	3471086.135	2	0	q
65	33873	38	1	-1	-1	2907.627703	3459455.624	3465270.879	2	0	q
66	33617	38	1	-1	-1	2907.627703	3453640.368	3459455.624	2	0	q
67	33361	38	1	-1	-1	2907.627703	3447825.113	3453640.368	2	0	q
68	33105	38	1	-1	-1	2907.627703	3442009.858	3447825.113	2	0	q
69	32849	38	1	-1	-1	2907.627703	3436194.602	3442009.858	2	0	q
70	32593	38	1	-1	-1	2907.627703	3430379.347	3436194.602	2	0	q
71	32337	38	1	-1	-1	2907.627703	3424564.091	3430379.347	2	0	q
72	32081	38	1	-1	-1	2907.627703	3418748.836	3424564.091	2	0	q
73	31825	38	1	-1	-1	2907.627703	3412933.581	3418748.836	2	0	q
74	31569	38	1	-1	-1	2907.627703	3407118.325	3412933.581	2	0	q
75	31313	38	1	-1	-1	2907.627703	3401303.07	3407118.325	2	1230.60545	h
76	30032	36	0	-1	-1	254.5413738	3399817.923	3400072.464	1	0	q
77	29776	36	0	-1	-1	254.5413738	3399563.382	3399817.923	1	0	q
78	29520	36	0	-1	-1	254.5413738	3399308.84	3399563.382	1	0	q
79	29264	36	0	-1	-1	254.5413738	3399054.299	3399308.84	1	0	q
80	31056	37	0	-1	-1	254.5413738	3398799.757	3399054.299	1	0	q
81	30800	37	0	-1	-1	254.5413738	3398545.216	3398799.757	1	0	q
82	30544	37	0	-1	-1	254.5413738	3398290.675	3398545.216	1	0	q
83	30288	37	0	-1	-1	254.5413738	3398036.133	3398290.675	1	0	q
84	27984	34	0	-1	-1	262.8959288	3397773.237	3398036.133	1	0	q
85	27728	34	0	-1	-1	262.8959288	3397510.341	3397773.237	1	0	q
86	27472	34	0	-1	-1	262.8959288	3397247.445	3397510.341	1	0	q
87	27216	34	0	-1	-1	262.8959288	3396984.55	3397247.445	1	0	q
88	26960	34	0	-1	-1	262.8959288	3396721.654	3396984.55	1	0	q
89	26704	34	0	-1	-1	262.8959288	3396458.758	3396721.654	1	0	q
90	26448	34	0	-1	-1	262.8959288	3396195.862	3396458.758	1	0	q
91	26192	34	0	-1	-1	262.8959288	3395826.36	3396195.862	1.405506432	0	q
92	25936	34	0	-1	-1	262.8959288	3395300.568	3395826.36	2	0	q
93	25680	34	0	-1	-1	262.8959288	3394774.776	3395300.568	2	0	q
94	25424	34	0	-1	-1	262.8959288	3394248.984	3394774.776	2	0	q
95	25168	34	0	-1	-1	262.8959288	3393723.192	3394248.984	2	0	q
96	24912	34	0	-1	-1	262.8959288	3393197.401	3393723.192	2	0	q
97	24656	34	0	-1	-1	262.8959288	3392671.609	3393197.401	2	0	q
98	24400	34	0	-1	-1	262.8959288	3392145.817	3392671.609	2	0	q
99	24144	34	0	-1	-1	262.8959288	3391793.467	3392145.817	1.340262014	0	q
100	29008	35	0	-1	-1	262.8959288	3391530.571	3391793.467	1	0	q
101	28752	35	0	-1	-1	262.8959288	3391267.676	3391530.571	1	0	q
102	28496	35	0	-1	-1	262.8959288	3391004.78	3391267.676	1	0	q
103	28240	35	0	-1	-1	262.8959288	3390741.884	3391004.78	1	0	q
104	24136	33	0	-1	-1	143253.4663	3243282.083	3390741.884	1.029362884	0	q
105	24096	31	0	-1	-1	143253.4663	3098977.032	3243282.083	1.007340721	0	q
106	24128	32	0	-1	-1	143253.4663	2955723.566	3098977.032	1	1233.161953	h
107	23969	30	1	-1	-1	3291.27217	2951199.132	2954490.404	1	1232.606859	h
108	23936	29	0	-1	-1	485456.0422	2464510.483	2949966.525	1	1233.390482	h
109	23809	28	1	-1	-1	6546.922632	2456730.17	2463277.092	1	1232.606859	h
110	23696	27	0	-1	-1	143253.4663	2312244.097	2455497.563	1	0	q
111	23584	26	0	-1	-1	143253.4663	2168990.63	2312244.097	1	1232.285934	h
112	23457	25	1	-1	-1	3291.27217	2164467.072	2167758.344	1	1232.606859	h
113	23424	24	0	-1	-1	143253.4663	2019980.999	2163234.465	1	1233.390482	h
114	23169	23	1	-1	-1	2907.627703	2012932.353	2018747.608	2	0	q
115	22913	23	1	-1	-1	2907.627703	2007117.098	2012932.353	2	0	q
116	22657	23	1	-1	-1	2907.627703	2001301.842	2007117.098	2	0	q
117	22401	23	1	-1	-1	2907.627703	1995486.587	2001301.842	2	0	q
118	22145	23	1	-1	-1	2907.627703	1989671.331	1995486.587	2	0	q
119	21889	23	1	-1	-1	2907.627703	1983856.076	1989671.331	2	0	q
120	21633	23	1	-1	-1	2907.627703	1978040.821	1983856.076	2	0	q
121	21377	23	1	-1	-1	2907.627703	1972225.565	1978040.821	2	0	q
122	21121	23	1	-1	-1	2907.627703	1966410.31	1972225.565	2	0	q
123	20865	23	1	-1	-1	2907.627703	1960595.054	1966410.31	2	0	q
124	20609	23	1	-1	-1	2907.627703	1954779.799	1960595.054	2	0	q
125	20353	23	1	-1	-1	2907.627703	1948964.544	1954779.799	2	0	q
126	20097	23	1	-1	-1	2907.627703	1943149.288	1948964.544	2	0	q
127	19841	23	1	-1	-1	2907.627703	1937334.033	1943149.288	2	0	q
128	19585	23	1	-1	-1	2907.627703	1931518.777	1937334.033	2	0	q
129	19329	23	1	-1	-1	2907.627703	1925703.522	1931518.777	2	1230.60545	h
130	18048	21	0	-1	-1	254.5413738	1924218.375	1924472.917	1	0	q
131	17792	21	0	-1	-1	254.5413738	1923963.834	1924218.375	1	0	q
132	17536	21	0	-1	-1	254.5413738	1923709.292	1923963.834	1	0	q
133	17280	21	0	-1	-1	254.5413738	1923454.751	1923709.292	1	0	q
134	19072	22	0	-1	-1	254.5413738	1923200.21	1923454.751	1	0	q
135	18816	22	0	-1	-1	254.5413738	1922945.668	1923200.21	1	0	q
136	18560	22	0	-1	-1	254.5413738	1922691.127	1922945.668	1	0	q
137	18304	22	0	-1	-1	254.5413738	1922436.586	1922691.127	1	0	q
138	16000	19	0	-1	-1	262.8959288	1922173.69	1922436.586	1	0	q
139	15744	19	0	-1	-1	262.8959288	1921910.794	1922173.69	1	0	q
140	15488	19	0	-1	-1	262.8959288	1921647.898	1921910.794	1	0	q
141	15232	19	0	-1	-1	262.8959288	1921385.002	1921647.898	1	0	q
142	14976	19	0	-1	-1	262.8959288	1921122.106	1921385.002	1	0	q
143	14720	19	0	-1	-1	262.8959288	1920859.21	1921122.106	1	0	q
144	14464	19	0	-1	-1	262.8959288	1920596.314	1920859.21	1	0	q
145	14208	19	0	-1	-1	262.8959288	1920226.812	1920596.314	1.405506432	0	q
146	13952	19	0	-1	-1	262.8959288	1919701.02	1920226.812	2	0	q
147	13696	19	0	-1	-1	262.8959288	1919175.228	1919701.02	2	0	q
148	13440	19	0	-1	-1	262.8959288	1918649.437	1919175.228	2	0	q
149	13184	19	0	-1	-1	262.8959288	1918123.645	1918649.437	2	0	q
150	12928	19	0	-1	-1	262.8959288	1917597.853	1918123.645	2	0	q
151	12672	19	0	-1	-1	262.8959288	1917072.061	1917597.853	2	0	q
152	12416	19	0	-1	-1	262.8959288	1916546.269	1917072.061	2	0	q
153	12160	19	0	-1	-1	262.8959288	1916193.92	1916546.269	1.340262014	0	q
154	17024	20	0	-1	-1	262.8959288	1915931.024	1916193.92	1	0	q
155	16768	20	0	-1	-1	262.8959288	1915668.128	1915931.024	1	0	q
156	16512	20	0	-1	-1	262.8959288	1915405.232	1915668.128	1	0	q
157	16256	20	0	-1	-1	262.8959288	1915142.336	1915405.232	1	0	q
158	12152	18	0	-1	-1	143253.4663	1767682.535	1915142.336	1.029362884	0	q
159	12112	16	0	-1	-1	143253.4663	1623377.485	1767682.535	1.007340721	0	q
160	12144	17	0	-1	-1	143253.4663	1480124.018	1623377.485	1	1233.161953	h
161	11985	15	1	-1	-1	3291.27217	1475599.584	1478890.856	1	1232.606859	h
162	11952	14	0	-1	-1	485456.0422	988910.9352	1474366.977	1	1233.390482	h
163	11825	13	1	-1	-1	6546.922632	981130.6221	987677.5447	1	1232.606859	h
164	11712	12	0	-1	-1	143253.4663	836644.5489	979898.0152	1	0	q
165	11600	11	0	-1	-1	143253.4663	693391.0825	836644.5489	1	1232.285934	h
166	11473	10	1	-1	-1	3291.27217	688867.5244	692158.7966	1	1232.606859	h
167	11440	9	0	-1	-1	143253.4663	544381.4512	687634.9176	1	1233.390482	h
168	11185	8	1	-1	-1	2907.627703	537332.8053	543148.0607	2	0	q
169	10929	8	1	-1	-1	2907.627703	531517.5499	537332.8053	2	0	q
170	10673	8	1	-1	-1	2907.627703	525702.2945	531517.5499	2	0	q
171	10417	8	1	-1	-1	2907.627703	519887.0391	525702.2945	2	0	q
172	10161	8	1	-1	-1	2907.627703	514071.7837	519887.0391	2	0	q
173	9905	8	1	-1	-1	2907.627703	508256.5283	514071.7837	2	0	q
174	9649	8	1	-1	-1	2907.627703	502441.2729	508256.5283	2	0	q
175	9393	8	1	-1	-1	2907.627703	496626.0175	502441.2729	2	0	q
176	9137	8	1	-1	-1	2907.627703	490810.7621	496626.0175	2	0	q
177	8881	8	1	-1	-1	2907.627703	484995.5067	490810.7621	2	0	q
178	8625	8	1	-1	-1	2907.627703	479180.2513	484995.5067	2	0	q
179	8369	8	1	-1	-1	2907.627703	473364.9959	479180.2513	2	0	q
180	8113	8	1	-1	-1	2907.627703	467549.7405	473364.9959	2	0	q
181	7857	8	1	-1	-1	2907.627703	461734.4851	467549.7405	2	0	q
182	7601	8	1	-1	-1	2907.627703	455919.2296	461734.4851	2	0	q
183	7345	8	1	-1	-1	2907.627703	450103.9742	455919.2296	2	1230.60545	h
184	6064	6	0	-1	-1	254.5413738	448618.8274	448873.3688	1	0	q
185	5808	6	0	-1	-1	254.5413738	448364.286	448618.8274	1	0	q
186	5552	6	0	-1	-1	254.5413738	448109.7447	448364.286	1	0	q
187	5296	6	0	-1	-1	254.5413738	447855.2033	448109.7447	1	0	q
188	7088	7	0	-1	-1	254.5413738	447600.6619	447855.2033	1	0	q
189	6832	7	0	-1	-1	254.5413738	447346.1205	447600.6619	1	0	q
190	6576	7	0	-1	-1	254.5413738	447091.5792	447346.1205	1	0	q
191	6320	7	0	-1	-1	254.5413738	446837.0378	447091.5792	1	0	q
192	4016	4	0	-1	-1	262.8959288	446574.1419	446837.0378	1	0	q
193	3760	4	0	-1	-1	262.8959288	446311.2459	446574.1419	1	0	q
194	3504	4	0	-1	-1	262.8959288	446048.35	446311.2459	1	0	q
195	3248	4	0	-1	-1	262.8959288	445785.4541	446048.35	1	0	q
196	2992	4	0	-1	-1	262.8959288	445522.5582	445785.4541	1	0	q
197	2736	4	0	-1	-1	262.8959288	445259.6622	445522.5582	1	0	q
198	2480	4	0	-1	-1	262.8959288	444996.7663	445259.6622	1	0	q
199	2224	4	0	-1	-1	262.8959288	444627.2644	444996.7663	1.405506432	0	q
200	1968	4	0	-1	-1	262.8959288	444101.4725	444627.2644	2	0	q
201	1712	4	0	-1	-1	262.8959288	443575.6807	444101.4725	2	0	q
202	1456	4	0	-1	-1	262.8959288	443049.8888	443575.6807	2	0	q
203	1200	4	0	-1	-1	262.8959288	442524.0969	443049.8888	2	0	q
204	944	4	0	-1	-1	262.8959288	441998.3051	442524.0969	2	0	q
205	688	4	0	-1	-1	262.8959288	441472.5132	441998.3051	2	0	q
206	432	4	0	-1	-1	262.8959288	440946.7214	441472.5132	2	0	q
207	176	4	0	-1	-1	262.8959288	440594.3719	440946.7214	1.340262014	0	q
208	5040	5	0	-1	-1	262.8959288	440331.476	440594.3719	1	0	q
209	4784	5	0	-1	-1	262.8959288	440068.5801	440331.476	1	0	q
210	4528	5	0	-1	-1	262.8959288	439805.6842	440068.5801	1	0	q
211	4272	5	0	-1	-1	262.8959288	439542.7882	439805.6842	1	0	q
212	168	3	0	-1	-1	143253.4663	292082.987	439542.7882	1.029362884	0	q
213	128	1	0	-1	-1	143253.4663	147777.937	292082.987	1.007340721	0	q
214	160	2	0	-1	-1	143253.4663	4524.470647	147777.937	1	1233.198477	h
215	1	0	1	-1	-1	3291.27217	0	3291.27217	1	0	-
