tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
32	64	32	4	4	0.251904	0.228544	0.254976	PASS	84c6e7738cd9a7d7	50176	2	256
32	64	32	4	8	0.211936	0.183200	0.210912	PASS	b37a2e7f0ec44cb5	50176	2	256
32	64	32	4	16	0.228416	0.168960	0.201696	PASS	8a737188b958a2ae	50176	2	256
32	64	32	5	1	0.499712	0.488352	0.499712	PASS	5245714bc5d3ab4d	62720	1	128
32	64	32	5	2	0.343040	0.321696	0.353280	PASS	784ee21438927111	62720	1	128
32	64	32	5	4	0.254976	0.227520	0.257024	PASS	84c6e7738cd9a7d7	62720	1	128
32	64	32	5	8	0.277792	0.177280	0.215872	PASS	b37a2e7f0ec44cb5	62720	1	128
32	64	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	128	8	2	1	0.804864	0.790528	0.802816	PASS	5245714bc5d3ab4d	10368	2	256
32	128	8	2	2	0.497664	0.475136	0.505984	PASS	784ee21438927111	10368	2	256
32	128	8	2	4	0.331616	0.308224	0.331776	PASS	84c6e7738cd9a7d7	10368	2	256
32	128	8	2	8	0.253472	0.214240	0.247488	PASS	b37a2e7f0ec44cb5	10368	2	256
32	128	8	2	16	0.299072	0.174080	0.190464	PASS	8a737188b958a2ae	10368	2	256
32	128	8	3	1	0.727968	0.706560	0.716800	PASS	5245714bc5d3ab4d	15552	2	256
32	128	8	3	2	0.496640	0.463872	0.496640	PASS	784ee21438927111	15552	2	256
32	128	8	3	4	0.324512	0.294912	0.323840	PASS	84c6e7738cd9a7d7	15552	2	256
32	128	8	3	8	0.285696	0.212992	0.246784	PASS	b37a2e7f0ec44cb5	15552	2	256
32	128	8	3	16	0.216864	0.192512	0.203776	PASS	8a737188b958a2ae	15552	2	256
32	128	8	4	1	0.790528	0.772096	0.793600	PASS	5245714bc5d3ab4d	20736	2	256
32	128	8	4	2	0.497440	0.472032	0.502784	PASS	784ee21438927111	20736	2	256
32	128	8	4	4	0.332800	0.297984	0.330592	PASS	84c6e7738cd9a7d7	20736	2	256
32	128	8	4	8	0.246784	0.212992	0.253952	PASS	b37a2e7f0ec44cb5	20736	2	256
32	128	8	4	16	0.229376	0.191712	0.212992	PASS	8a737188b958a2ae	20736	2	256
32	128	8	5	1	0.808896	0.773120	0.796672	PASS	5245714bc5d3ab4d	25920	2	256
32	128	8	5	2	0.510976	0.473088	0.506880	PASS	784ee21438927111	25920	2	256
32	128	8	5	4	0.338080	0.306176	0.334848	PASS	84c6e7738cd9a7d7	25920	2	256
32	128	8	5	8	0.259232	0.211328	0.255840	PASS	b37a2e7f0ec44cb5	25920	2	256
32	128	8	5	16	0.261120	0.192512	0.216064	PASS	8a737188b958a2ae	25920	2	256
32	128	16	2	1	0.765056	0.727040	0.752192	PASS	5245714bc5d3ab4d	20736	2	256
32	128	16	2	2	0.487424	0.443392	0.482272	PASS	784ee21438927111	20736	2	256
32	128	16	2	4	0.318304	0.292832	0.318464	PASS	84c6e7738cd9a7d7	20736	2	256
32	128	16	2	8	0.275456	0.211968	0.243712	PASS	b37a2e7f0ec44cb5	20736	2	256
32	128	16	2	16	0.255840	0.192352	0.203776	PASS	8a737188b958a2ae	20736	2	256
32	128	16	3	1	0.758784	0.721920	0.743200	PASS	5245714bc5d3ab4d	31104	2	256
32	128	16	3	2	0.480256	0.440576	0.473952	PASS	784ee21438927111	31104	2	256
32	128	16	3	4	0.326656	0.292096	0.316416	PASS	84c6e7738cd9a7d7	31104	2	256
32	128	16	3	8	0.244448	0.203584	0.237600	PASS	b37a2e7f0ec44cb5	31104	2	256
32	128	16	3	16	0.253888	0.171296	0.205824	PASS	8a737188b958a2ae	31104	2	256
32	128	16	4	1	0.765760	0.722944	0.742528	PASS	5245714bc5d3ab4d	41472	2	256
32	128	16	4	2	0.480256	0.441184	0.475136	PASS	784ee21438927111	41472	2	256
32	128	16	4	4	0.319488	0.290816	0.316416	PASS	84c6e7738cd9a7d7	41472	2	256
32	128	16	4	8	0.250784	0.211968	0.245760	PASS	b37a2e7f0ec44cb5	41472	2	256
32	128	16	4	16	0.231424	0.178176	0.205792	PASS	8a737188b958a2ae	41472	2	256
32	128	16	5	1	0.752640	0.721920	0.742144	PASS	5245714bc5d3ab4d	51840	1	128
32	128	16	5	2	0.478208	0.439488	0.477184	PASS	784ee21438927111	51840	1	128
32	128	16	5	4	0.323584	0.290912	0.318464	PASS	84c6e7738cd9a7d7	51840	1	128
32	128	16	5	8	0.290656	0.214176	0.243712	PASS	b37a2e7f0ec44cb5	51840	1	128
32	128	16	5	16	0.214144	0.176128	0.206752	PASS	8a737188b958a2ae	51840	1	128
32	128	32	2	1	0.749216	0.733632	0.764768	PASS	5245714bc5d3ab4d	41472	1	128
32	128	32	2	2	0.468096	0.453632	0.486400	PASS	784ee21438927111	41472	1	128
32	128	32	2	4	0.349056	0.293024	0.325696	PASS	84c6e7738cd9a7d7	41472	1	128
32	128	32	2	8	0.243712	0.212992	0.243712	PASS	b37a2e7f0ec44cb5	41472	1	128
32	128	32	2	16	0.224256	0.190624	0.208896	PASS	8a737188b958a2ae	41472	1	128
32	128	32	3	1	0.740256	0.740192	0.763904	PASS	5245714bc5d3ab4d	62208	1	128
32	128	32	3	2	0.473024	0.455680	0.484352	PASS	784ee21438927111	62208	1	128
32	128	32	3	4	0.320768	0.294016	0.323584	PASS	84c6e7738cd9a7d7	62208	1	128
32	128	32	3	8	0.244736	0.210944	0.245760	PASS	b37a2e7f0ec44cb5	62208	1	128
32	128	32	3	16	0.203584	0.175104	0.207712	PASS	8a737188b958a2ae	62208	1	128
32	128	32	4	1	0.757760	0.740352	0.770912	PASS	5245714bc5d3ab4d	82944	1	128
32	128	32	4	2	0.587584	0.420832	0.460896	PASS	784ee21438927111	82944	1	128
32	128	32	4	4	0.301056	0.290880	0.309248	PASS	84c6e7738cd9a7d7	82944	1	128
32	128	32	4	8	0.247840	0.222208	0.251904	PASS	b37a2e7f0ec44cb5	82944	1	128
32	128	32	4	16	0.252928	0.178176	0.212992	PASS	8a737188b958a2ae	82944	1	128
32	256	8	2	1	1.328128	1.284320	1.305600	PASS	5245714bc5d3ab4d	18560	2	256
32	256	8	2	2	0.763008	0.722944	0.757760	PASS	784ee21438927111	18560	2	256
32	256	8	2	4	0.461824	0.429056	0.464672	PASS	84c6e7738cd9a7d7	18560	2	256
32	256	8	2	8	0.316608	0.286720	0.317440	PASS	b37a2e7f0ec44cb5	18560	2	256
32	256	8	2	16	0.262144	0.227328	0.245760	PASS	8a737188b958a2ae	18560	2	256
32	256	8	3	1	1.198080	1.147136	1.167872	PASS	5245714bc5d3ab4d	27840	2	256
32	256	8	3	2	0.686432	0.646752	0.683200	PASS	784ee21438927111	27840	2	256
32	256	8	3	4	0.466944	0.430048	0.457728	PASS	84c6e7738cd9a7d7	27840	2	256
32	256	8	3	8	0.325536	0.281600	0.315392	PASS	b37a2e7f0ec44cb5	27840	2	256
32	256	8	3	16	0.279616	0.227520	0.237792	PASS	8a737188b958a2ae	27840	2	256
32	256	8	4	1	1.290240	1.234944	1.257472	PASS	5245714bc5d3ab4d	37120	2	256
32	256	8	4	2	0.761664	0.721920	0.754688	PASS	784ee21438927111	37120	2	256
32	256	8	4	4	0.474112	0.430240	0.460800	PASS	84c6e7738cd9a7d7	37120	2	256
32	256	8	4	8	0.335872	0.291840	0.320320	PASS	b37a2e7f0ec44cb5	37120	2	256
32	256	8	4	16	0.251904	0.214016	0.248832	PASS	8a737188b958a2ae	37120	2	256
32	256	8	5	1	1.345536	1.279264	1.294304	PASS	5245714bc5d3ab4d	46400	2	256
32	256	8	5	2	0.772096	0.721920	0.754688	PASS	784ee21438927111	46400	2	256
32	256	8	5	4	0.474816	0.426432	0.465344	PASS	84c6e7738cd9a7d7	46400	2	256
32	256	8	5	8	0.325632	0.293888	0.320256	PASS	b37a2e7f0ec44cb5	46400	2	256
32	256	8	5	16	0.249984	0.219136	0.250080	PASS	8a737188b958a2ae	46400	2	256
32	256	16	2	1	1.230784	1.204096	1.237792	PASS	5245714bc5d3ab4d	37120	2	256
32	256	16	2	2	0.716800	0.690176	0.723968	PASS	784ee21438927111	37120	2	256
32	256	16	2	4	0.466944	0.416768	0.452736	PASS	84c6e7738cd9a7d7	37120	2	256
32	256	16	2	8	0.308224	0.280576	0.311296	PASS	b37a2e7f0ec44cb5	37120	2	256
32	256	16	2	16	0.267008	0.228576	0.242688	PASS	8a737188b958a2ae	37120	2	256
32	256	16	3	1	1.217536	1.203264	1.216512	PASS	5245714bc5d3ab4d	55680	1	128
32	256	16	3	2	0.725760	0.690336	0.716000	PASS	784ee21438927111	55680	1	128
32	256	16	3	4	0.441440	0.407840	0.447264	PASS	84c6e7738cd9a7d7	55680	1	128
32	256	16	3	8	0.309248	0.279552	0.308224	PASS	b37a2e7f0ec44cb5	55680	1	128
32	256	16	3	16	0.240640	0.212992	0.240512	PASS	8a737188b958a2ae	55680	1	128
32	256	16	4	1	1.231616	1.215616	1.225728	PASS	5245714bc5d3ab4d	74240	1	128
32	256	16	4	2	0.726016	0.696320	0.724416	PASS	784ee21438927111	74240	1	128
32	256	16	4	4	0.449664	0.424928	0.449536	PASS	84c6e7738cd9a7d7	74240	1	128
32	256	16	4	8	0.312320	0.280576	0.314368	PASS	b37a2e7f0ec44cb5	74240	1	128
32	256	16	4	16	0.245760	0.211968	0.245760	PASS	8a737188b958a2ae	74240	1	128
32	256	16	5	1	1.246176	1.225760	1.246304	PASS	5245714bc5d3ab4d	92800	1	128
32	256	16	5	2	0.726944	0.692928	0.739328	PASS	784ee21438927111	92800	1	128
32	256	16	5	4	0.452000	0.413792	0.458272	PASS	84c6e7738cd9a7d7	92800	1	128
32	256	16	5	8	0.313344	0.292000	0.322560	PASS	b37a2e7f0ec44cb5	92800	1	128
32	256	16	5	16	0.261120	0.215200	0.258048	PASS	8a737188b958a2ae	92800	1	128
32	256	32	2	1	1.277056	1.260544	1.293120	PASS	5245714bc5d3ab4d	74240	1	128
32	256	32	2	2	0.738304	0.722048	0.754688	PASS	784ee21438927111	74240	1	128
32	256	32	2	4	0.460800	0.430240	0.466944	PASS	84c6e7738cd9a7d7	74240	1	128
32	256	32	2	8	0.318464	0.293888	0.322336	PASS	b37a2e7f0ec44cb5	74240	1	128
32	256	32	2	16	0.312288	0.216064	0.253088	PASS	8a737188b958a2ae	74240	1	128
64	16	16	2	1	0.439360	0.419616	0.437280	PASS	5245714bc5d3ab4d	10496	2	256
64	16	16	2	2	0.312320	0.289792	0.316416	PASS	784ee21438927111	10496	2	256
64	16	16	2	4	0.293888	0.227328	0.256000	PASS	84c6e7738cd9a7d7	10496	2	256
64	16	16	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	3	1	0.442624	0.403008	0.428192	PASS	5245714bc5d3ab4d	15744	2	256
64	16	16	3	2	0.305152	0.285696	0.311296	PASS	784ee21438927111	15744	2	256
64	16	16	3	4	0.259296	0.226528	0.251904	PASS	84c6e7738cd9a7d7	15744	2	256
64	16	16	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	4	1	0.438272	0.409600	0.430080	PASS	5245714bc5d3ab4d	20992	2	256
64	16	16	4	2	0.310240	0.287744	0.310272	PASS	784ee21438927111	20992	2	256
64	16	16	4	4	0.258048	0.227520	0.252064	PASS	84c6e7738cd9a7d7	20992	2	256
64	16	16	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	5	1	0.434176	0.407552	0.425984	PASS	5245714bc5d3ab4d	26240	2	256
64	16	16	5	2	0.315392	0.284672	0.312128	PASS	784ee21438927111	26240	2	256
64	16	16	5	4	0.260064	0.227584	0.251904	PASS	84c6e7738cd9a7d7	26240	2	256
64	16	16	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	2	1	0.421888	0.410624	0.431104	PASS	5245714bc5d3ab4d	20992	2	256
64	16	32	2	2	0.324544	0.288768	0.314336	PASS	784ee21438927111	20992	2	256
64	16	32	2	4	0.260544	0.220416	0.254400	PASS	84c6e7738cd9a7d7	20992	2	256
64	16	32	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	3	1	0.421728	0.407552	0.425056	PASS	5245714bc5d3ab4d	31488	2	256
64	16	32	3	2	0.306176	0.286464	0.312160	PASS	784ee21438927111	31488	2	256
64	16	32	3	4	0.254976	0.227328	0.251904	PASS	84c6e7738cd9a7d7	31488	2	256
64	16	32	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	4	1	0.423872	0.407328	0.427008	PASS	5245714bc5d3ab4d	41984	2	256
64	16	32	4	2	0.309248	0.286720	0.314368	PASS	784ee21438927111	41984	2	256
64	16	32	4	4	0.261120	0.227328	0.254976	PASS	84c6e7738cd9a7d7	41984	2	256
64	16	32	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	1	0.433152	0.408704	0.428032	PASS	5245714bc5d3ab4d	52480	1	128
64	16	32	5	2	0.312160	0.286880	0.315392	PASS	784ee21438927111	52480	1	128
64	16	32	5	4	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	16	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	2	1	0.913408	0.906240	0.915456	PASS	5245714bc5d3ab4d	6272	3	384
64	32	8	2	2	0.555008	0.552832	0.564192	PASS	784ee21438927111	6272	3	384
64	32	8	2	4	0.358240	0.351104	0.365568	PASS	84c6e7738cd9a7d7	6272	3	384
64	32	8	2	8	0.248352	0.229440	0.254368	PASS	b37a2e7f0ec44cb5	6272	3	384
64	32	8	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	3	1	0.897824	0.890880	0.895104	PASS	5245714bc5d3ab4d	9408	3	384
64	32	8	3	2	0.551936	0.541696	0.556928	PASS	784ee21438927111	9408	3	384
64	32	8	3	4	0.364512	0.342016	0.360288	PASS	84c6e7738cd9a7d7	9408	3	384
64	32	8	3	8	0.257024	0.264192	0.265216	PASS	b37a2e7f0ec44cb5	9408	3	384
64	32	8	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	4	1	0.901856	0.893952	0.896000	PASS	5245714bc5d3ab4d	12544	3	384
64	32	8	4	2	0.549888	0.543744	0.559104	PASS	784ee21438927111	12544	3	384
64	32	8	4	4	0.355328	0.347136	0.360448	PASS	84c6e7738cd9a7d7	12544	3	384
64	32	8	4	8	0.262304	0.265216	0.268288	PASS	b37a2e7f0ec44cb5	12544	3	384
64	32	8	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	8	5	1	0.914432	0.892928	0.904192	PASS	5245714bc5d3ab4d	15680	3	384
64	32	8	5	2	0.551936	0.545792	0.561024	PASS	784ee21438927111	15680	3	384
64	32	8	5	4	0.360448	0.349184	0.362496	PASS	84c6e7738cd9a7d7	15680	3	384
64	32	8	5	8	0.261248	0.237376	0.261184	PASS	b37a2e7f0ec44cb5	15680	3	384
64	32	8	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	2	1	0.863232	0.854016	0.859136	PASS	5245714bc5d3ab4d	12544	3	384
64	32	16	2	2	0.527424	0.523264	0.530432	PASS	784ee21438927111	12544	3	384
64	32	16	2	4	0.347008	0.334848	0.344064	PASS	84c6e7738cd9a7d7	12544	3	384
64	32	16	2	8	0.251904	0.250752	0.256000	PASS	b37a2e7f0ec44cb5	12544	3	384
64	32	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	3	1	0.856064	0.846752	0.851968	PASS	5245714bc5d3ab4d	18816	3	384
64	32	16	3	2	0.523264	0.522208	0.524288	PASS	784ee21438927111	18816	3	384
64	32	16	3	4	0.357376	0.334848	0.345088	PASS	84c6e7738cd9a7d7	18816	3	384
64	32	16	3	8	0.263168	0.251904	0.259040	PASS	b37a2e7f0ec44cb5	18816	3	384
64	32	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	4	1	0.860576	0.832992	0.850400	PASS	5245714bc5d3ab4d	25088	3	384
64	32	16	4	2	0.527072	0.505280	0.528384	PASS	784ee21438927111	25088	3	384
64	32	16	4	4	0.360352	0.332800	0.350208	PASS	84c6e7738cd9a7d7	25088	3	384
64	32	16	4	8	0.256000	0.256000	0.256000	PASS	b37a2e7f0ec44cb5	25088	3	384
64	32	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	16	5	1	0.863232	0.847744	0.854016	PASS	5245714bc5d3ab4d	31360	3	384
64	32	16	5	2	0.528384	0.523264	0.531456	PASS	784ee21438927111	31360	3	384
64	32	16	5	4	0.353280	0.333824	0.351104	PASS	84c6e7738cd9a7d7	31360	3	384
64	32	16	5	8	0.262048	0.264192	0.260096	PASS	b37a2e7f0ec44cb5	31360	3	384
64	32	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	2	1	0.483328	0.478016	0.486400	PASS	5245714bc5d3ab4d	25088	2	256
64	32	32	2	2	0.342272	0.321664	0.338944	PASS	784ee21438927111	25088	2	256
64	32	32	2	4	0.288768	0.225280	0.250880	PASS	84c6e7738cd9a7d7	25088	2	256
64	32	32	2	8	0.224928	0.184448	0.220768	PASS	b37a2e7f0ec44cb5	25088	2	256
64	32	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	3	1	0.484192	0.466688	0.481728	PASS	5245714bc5d3ab4d	37632	2	256
64	32	32	3	2	0.334848	0.320512	0.339968	PASS	784ee21438927111	37632	2	256
64	32	32	3	4	0.253952	0.223328	0.251680	PASS	84c6e7738cd9a7d7	37632	2	256
64	32	32	3	8	0.228416	0.190464	0.217056	PASS	b37a2e7f0ec44cb5	37632	2	256
64	32	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	4	1	0.489472	0.473952	0.485376	PASS	5245714bc5d3ab4d	50176	2	256
64	32	32	4	2	0.336864	0.320416	0.340992	PASS	784ee21438927111	50176	2	256
64	32	32	4	4	0.247808	0.224160	0.250880	PASS	84c6e7738cd9a7d7	50176	2	256
64	32	32	4	8	0.293888	0.187840	0.220224	PASS	b37a2e7f0ec44cb5	50176	2	256
64	32	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	5	1	0.465920	0.455808	0.463872	PASS	5245714bc5d3ab4d	62720	1	128
64	32	32	5	2	0.339968	0.318368	0.343040	PASS	784ee21438927111	62720	1	128
64	32	32	5	4	0.251808	0.223200	0.251904	PASS	84c6e7738cd9a7d7	62720	1	128
64	32	32	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
64	32	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	64	8	2	1	0.667648	0.639808	0.665632	PASS	5245714bc5d3ab4d	8320	2	256
64	64	8	2	2	0.424192	0.396032	0.430080	PASS	784ee21438927111	8320	2	256
64	64	8	2	4	0.291840	0.269312	0.291840	PASS	84c6e7738cd9a7d7	8320	2	256
64	64	8	2	8	0.229376	0.199680	0.228352	PASS	b37a2e7f0ec44cb5	8320	2	256
64	64	8	2	16	0.246784	0.190464	0.206080	PASS	8a737188b958a2ae	8320	2	256
64	64	8	3	1	0.638688	0.619520	0.640896	PASS	5245714bc5d3ab4d	12480	2	256
64	64	8	3	2	0.433952	0.388896	0.421888	PASS	784ee21438927111	12480	2	256
64	64	8	3	4	0.291840	0.260832	0.290816	PASS	84c6e7738cd9a7d7	12480	2	256
64	64	8	3	8	0.248832	0.198528	0.230400	PASS	b37a2e7f0ec44cb5	12480	2	256
64	64	8	3	16	0.229376	0.190304	0.206848	PASS	8a737188b958a2ae	12480	2	256
64	64	8	4	1	0.666496	0.629024	0.661888	PASS	5245714bc5d3ab4d	16640	2	256
64	64	8	4	2	0.426848	0.388960	0.427648	PASS	784ee21438927111	16640	2	256
64	64	8	4	4	0.293888	0.262368	0.292864	PASS	84c6e7738cd9a7d7	16640	2	256
64	64	8	4	8	0.238592	0.201728	0.229120	PASS	b37a2e7f0ec44cb5	16640	2	256
64	64	8	4	16	0.218112	0.188576	0.205760	PASS	8a737188b958a2ae	16640	2	256
64	64	8	5	1	0.667648	0.639936	0.660480	PASS	5245714bc5d3ab4d	20800	2	256
64	64	8	5	2	0.430336	0.402656	0.433088	PASS	784ee21438927111	20800	2	256
64	64	8	5	4	0.297984	0.265216	0.292864	PASS	84c6e7738cd9a7d7	20800	2	256
64	64	8	5	8	0.258880	0.200608	0.232320	PASS	b37a2e7f0ec44cb5	20800	2	256
64	64	8	5	16	0.219136	0.191456	0.214016	PASS	8a737188b958a2ae	20800	2	256
64	64	16	2	1	0.623616	0.606432	0.621568	PASS	5245714bc5d3ab4d	16640	2	256
64	64	16	2	2	0.409760	0.382912	0.414560	PASS	784ee21438927111	16640	2	256
64	64	16	2	4	0.282624	0.256224	0.282624	PASS	84c6e7738cd9a7d7	16640	2	256
64	64	16	2	8	0.229600	0.187072	0.223296	PASS	b37a2e7f0ec44cb5	16640	2	256
64	64	16	2	16	0.250112	0.172448	0.204352	PASS	8a737188b958a2ae	16640	2	256
64	64	16	3	1	0.622464	0.594944	0.612160	PASS	5245714bc5d3ab4d	24960	2	256
64	64	16	3	2	0.418816	0.377856	0.409600	PASS	784ee21438927111	24960	2	256
64	64	16	3	4	0.287584	0.259296	0.285696	PASS	84c6e7738cd9a7d7	24960	2	256
64	64	16	3	8	0.245760	0.194528	0.223232	PASS	b37a2e7f0ec44cb5	24960	2	256
64	64	16	3	16	0.214912	0.189440	0.204640	PASS	8a737188b958a2ae	24960	2	256
64	64	16	4	1	0.623488	0.592608	0.614400	PASS	5245714bc5d3ab4d	33280	2	256
64	64	16	4	2	0.406208	0.377088	0.410624	PASS	784ee21438927111	33280	2	256
64	64	16	4	4	0.283648	0.256224	0.283648	PASS	84c6e7738cd9a7d7	33280	2	256
64	64	16	4	8	0.247808	0.194560	0.229376	PASS	b37a2e7f0ec44cb5	33280	2	256
64	64	16	4	16	0.235520	0.189440	0.205728	PASS	8a737188b958a2ae	33280	2	256
64	64	16	5	1	0.631808	0.592896	0.615424	PASS	5245714bc5d3ab4d	41600	2	256
64	64	16	5	2	0.411552	0.373152	0.413152	PASS	784ee21438927111	41600	2	256
64	64	16	5	4	0.284192	0.249760	0.286368	PASS	84c6e7738cd9a7d7	41600	2	256
64	64	16	5	8	0.235488	0.195456	0.229376	PASS	b37a2e7f0ec44cb5	41600	2	256
64	64	16	5	16	0.233216	0.178176	0.208896	PASS	8a737188b958a2ae	41600	2	256
64	64	32	2	1	0.613376	0.607232	0.606144	PASS	5245714bc5d3ab4d	33280	2	256
64	64	32	2	2	0.407392	0.388992	0.403456	PASS	784ee21438927111	33280	2	256
64	64	32	2	4	0.287744	0.258848	0.280576	PASS	84c6e7738cd9a7d7	33280	2	256
64	64	32	2	8	0.224000	0.195520	0.227360	PASS	b37a2e7f0ec44cb5	33280	2	256
64	64	32	2	16	0.233472	0.190656	0.205824	PASS	8a737188b958a2ae	33280	2	256
64	64	32	3	1	0.613152	0.607296	0.607072	PASS	5245714bc5d3ab4d	49920	2	256
64	64	32	3	2	0.409600	0.389120	0.409536	PASS	784ee21438927111	49920	2	256
64	64	32	3	4	0.284672	0.258016	0.282624	PASS	84c6e7738cd9a7d7	49920	2	256
64	64	32	3	8	0.233472	0.193120	0.228064	PASS	b37a2e7f0ec44cb5	49920	2	256
64	64	32	3	16	0.232224	0.173664	0.207264	PASS	8a737188b958a2ae	49920	2	256
64	64	32	4	1	0.614304	0.606336	0.605184	PASS	5245714bc5d3ab4d	66560	1	128
64	64	32	4	2	0.410624	0.388256	0.407296	PASS	784ee21438927111	66560	1	128
64	64	32	4	4	0.297984	0.258144	0.281600	PASS	84c6e7738cd9a7d7	66560	1	128
64	64	32	4	8	0.232448	0.192672	0.222208	PASS	b37a2e7f0ec44cb5	66560	1	128
64	64	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	64	32	5	1	0.616448	0.616384	0.615424	PASS	5245714bc5d3ab4d	83200	1	128
64	64	32	5	2	0.408480	0.388928	0.413536	PASS	784ee21438927111	83200	1	128
64	64	32	5	4	0.282624	0.268416	0.289792	PASS	84c6e7738cd9a7d7	83200	1	128
64	64	32	5	8	0.251904	0.205824	0.231776	PASS	b37a2e7f0ec44cb5	83200	1	128
64	64	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
64	128	8	2	1	0.934784	0.902560	0.932192	PASS	5245714bc5d3ab4d	12416	2	256
64	128	8	2	2	0.573248	0.537600	0.573120	PASS	784ee21438927111	12416	2	256
64	128	8	2	4	0.363520	0.341184	0.364608	PASS	84c6e7738cd9a7d7	12416	2	256
64	128	8	2	8	0.262144	0.241472	0.269024	PASS	b37a2e7f0ec44cb5	12416	2	256
64	128	8	2	16	0.215040	0.200640	0.216064	PASS	8a737188b958a2ae	12416	2	256
64	128	8	3	1	0.930816	0.907424	0.939936	PASS	5245714bc5d3ab4d	18624	2	256
64	128	8	3	2	0.559104	0.538624	0.575200	PASS	784ee21438927111	18624	2	256
64	128	8	3	4	0.362336	0.339968	0.367616	PASS	84c6e7738cd9a7d7	18624	2	256
64	128	8	3	8	0.265216	0.240576	0.267264	PASS	b37a2e7f0ec44cb5	18624	2	256
64	128	8	3	16	0.332800	0.209920	0.220416	PASS	8a737188b958a2ae	18624	2	256
64	128	8	4	1	0.938784	0.902016	0.921088	PASS	5245714bc5d3ab4d	24832	2	256
64	128	8	4	2	0.570368	0.537600	0.566272	PASS	784ee21438927111	24832	2	256
64	128	8	4	4	0.375808	0.342016	0.362976	PASS	84c6e7738cd9a7d7	24832	2	256
64	128	8	4	8	0.265216	0.241664	0.266240	PASS	b37a2e7f0ec44cb5	24832	2	256
64	128	8	4	16	0.240480	0.208096	0.220160	PASS	8a737188b958a2ae	24832	2	256
64	128	8	5	1	0.939008	0.910336	0.925696	PASS	5245714bc5d3ab4d	31040	2	256
64	128	8	5	2	0.574464	0.538912	0.569344	PASS	784ee21438927111	31040	2	256
64	128	8	5	4	0.367328	0.340992	0.363520	PASS	84c6e7738cd9a7d7	31040	2	256
64	128	8	5	8	0.270496	0.241664	0.267264	PASS	b37a2e7f0ec44cb5	31040	2	256
64	128	8	5	16	0.216064	0.206848	0.220160	PASS	8a737188b958a2ae	31040	2	256
64	128	16	2	1	0.877568	0.855040	0.874496	PASS	5245714bc5d3ab4d	24832	2	256
64	128	16	2	2	0.538624	0.510784	0.542592	PASS	784ee21438927111	24832	2	256
64	128	16	2	4	0.358240	0.324672	0.352256	PASS	84c6e7738cd9a7d7	24832	2	256
64	128	16	2	8	0.257504	0.225120	0.262848	PASS	b37a2e7f0ec44cb5	24832	2	256
64	128	16	2	16	0.242528	0.192736	0.218976	PASS	8a737188b958a2ae	24832	2	256
64	128	16	3	1	0.876512	0.853280	0.859104	PASS	5245714bc5d3ab4d	37248	2	256
64	128	16	3	2	0.547840	0.507904	0.533504	PASS	784ee21438927111	37248	2	256
64	128	16	3	4	0.353280	0.324544	0.348160	PASS	84c6e7738cd9a7d7	37248	2	256
64	128	16	3	8	0.264192	0.230400	0.263168	PASS	b37a2e7f0ec44cb5	37248	2	256
64	128	16	3	16	0.229376	0.198400	0.215040	PASS	8a737188b958a2ae	37248	2	256
