tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
128	128	16	3	1	2.174880	2.150400	2.199488	25/25	fd15fa2e89cdb915	49536	1	128
16	128	16	5	16	0.352576	0.320960	0.396032	25/25	472fe4e8596656af	46720	2	256
16	128	32	4	16	0.365568	0.339968	0.401408	25/25	472fe4e8596656af	74752	1	128
16	64	16	3	16	0.331776	0.326656	0.361472	25/25	472fe4e8596656af	15744	2	256
16	64	16	3	8	0.346912	0.328704	0.383808	25/25	118f8e253b29f694	15744	2	256
16	64	16	5	16	0.328704	0.326912	0.366496	25/25	472fe4e8596656af	26240	2	256
16	64	16	5	8	0.348160	0.335072	0.384000	25/25	118f8e253b29f694	26240	2	256
16	64	32	2	16	0.324960	0.330016	0.367616	25/25	472fe4e8596656af	20992	2	256
16	64	32	4	16	0.336896	0.317440	0.371808	25/25	472fe4e8596656af	41984	2	256
