tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
16	64	16	4	4	0.438272	0.382976	0.427008	PASS	7b9a5e82df1403b7	20992	2	256
16	64	16	4	8	0.359200	0.334848	0.388096	PASS	118f8e253b29f694	20992	2	256
16	64	16	4	16	0.361472	0.327872	0.365696	PASS	472fe4e8596656af	20992	2	256
16	64	16	5	1	0.857184	0.837632	0.868320	PASS	fd15fa2e89cdb915	26240	2	256
16	64	16	5	2	0.551936	0.534656	0.569344	PASS	74864481ea3a41e4	26240	2	256
16	64	16	5	4	0.434176	0.381024	0.424960	PASS	7b9a5e82df1403b7	26240	2	256
16	64	16	5	8	0.409600	0.315360	0.354304	PASS	118f8e253b29f694	26240	2	256
16	64	16	5	16	0.486400	0.316416	0.330752	PASS	472fe4e8596656af	26240	2	256
16	64	32	2	1	0.782336	0.781312	0.806912	PASS	fd15fa2e89cdb915	20992	2	256
16	64	32	2	2	0.598016	0.569344	0.634016	PASS	74864481ea3a41e4	20992	2	256
16	64	32	2	4	0.431104	0.412640	0.472064	PASS	7b9a5e82df1403b7	20992	2	256
16	64	32	2	8	0.373920	0.336896	0.390240	PASS	118f8e253b29f694	20992	2	256
16	64	32	2	16	0.402432	0.310304	0.329728	PASS	472fe4e8596656af	20992	2	256
16	64	32	3	1	0.766976	0.770048	0.795200	PASS	fd15fa2e89cdb915	31488	2	256
16	64	32	3	2	0.556032	0.534528	0.582752	PASS	74864481ea3a41e4	31488	2	256
16	64	32	3	4	0.403232	0.389120	0.424960	PASS	7b9a5e82df1403b7	31488	2	256
16	64	32	3	8	0.429152	0.338944	0.392032	PASS	118f8e253b29f694	31488	2	256
16	64	32	3	16	0.392192	0.328928	0.369664	PASS	472fe4e8596656af	31488	2	256
16	64	32	4	1	0.842944	0.839680	0.880640	PASS	fd15fa2e89cdb915	41984	2	256
16	64	32	4	2	0.568320	0.532704	0.582656	PASS	74864481ea3a41e4	41984	2	256
16	64	32	4	4	0.408544	0.396288	0.433280	PASS	7b9a5e82df1403b7	41984	2	256
16	64	32	4	8	0.380928	0.317536	0.364544	PASS	118f8e253b29f694	41984	2	256
16	64	32	4	16	0.458752	0.299904	0.333824	PASS	472fe4e8596656af	41984	2	256
16	64	32	5	1	0.766976	0.772832	0.806912	PASS	fd15fa2e89cdb915	52480	1	128
16	64	32	5	2	0.588800	0.567296	0.638976	PASS	74864481ea3a41e4	52480	1	128
16	64	32	5	4	0.443296	0.409728	0.474112	PASS	7b9a5e82df1403b7	52480	1	128
16	64	32	5	8	0.369664	0.336896	0.401408	PASS	118f8e253b29f694	52480	1	128
16	64	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
16	128	16	2	1	1.260544	1.207008	1.257536	PASS	fd15fa2e89cdb915	18688	2	256
16	128	16	2	2	0.790432	0.764992	0.812032	PASS	74864481ea3a41e4	18688	2	256
16	128	16	2	4	0.526080	0.506080	0.544768	PASS	7b9a5e82df1403b7	18688	2	256
16	128	16	2	8	0.413696	0.377856	0.417760	PASS	118f8e253b29f694	18688	2	256
16	128	16	2	16	0.422912	0.340992	0.355136	PASS	472fe4e8596656af	18688	2	256
16	128	16	3	1	1.332160	1.313792	1.361856	PASS	fd15fa2e89cdb915	28032	2	256
16	128	16	3	2	0.839680	0.804864	0.875360	PASS	74864481ea3a41e4	28032	2	256
16	128	16	3	4	0.572704	0.540640	0.595968	PASS	7b9a5e82df1403b7	28032	2	256
16	128	16	3	8	0.387072	0.376832	0.413696	PASS	118f8e253b29f694	28032	2	256
16	128	16	3	16	0.362496	0.338912	0.356352	PASS	472fe4e8596656af	28032	2	256
16	128	16	4	1	1.219264	1.204480	1.240064	PASS	fd15fa2e89cdb915	37376	2	256
16	128	16	4	2	0.779264	0.765888	0.799744	PASS	74864481ea3a41e4	37376	2	256
16	128	16	4	4	0.523264	0.507904	0.544768	PASS	7b9a5e82df1403b7	37376	2	256
16	128	16	4	8	0.517120	0.409600	0.462848	PASS	118f8e253b29f694	37376	2	256
16	128	16	4	16	0.372736	0.367616	0.389152	PASS	472fe4e8596656af	37376	2	256
16	128	16	5	1	1.346528	1.334080	1.366016	PASS	fd15fa2e89cdb915	46720	2	256
16	128	16	5	2	0.778240	0.767968	0.804864	PASS	74864481ea3a41e4	46720	2	256
16	128	16	5	4	0.530368	0.515072	0.550848	PASS	7b9a5e82df1403b7	46720	2	256
16	128	16	5	8	0.418816	0.381056	0.429856	PASS	118f8e253b29f694	46720	2	256
16	128	16	5	16	0.401408	0.312512	0.363488	PASS	472fe4e8596656af	46720	2	256
16	128	32	2	1	1.213440	1.220608	1.248288	PASS	fd15fa2e89cdb915	37376	2	256
16	128	32	2	2	0.843776	0.831488	0.885760	PASS	74864481ea3a41e4	37376	2	256
16	128	32	2	4	0.569216	0.541888	0.603104	PASS	7b9a5e82df1403b7	37376	2	256
16	128	32	2	8	0.451584	0.407552	0.463680	PASS	118f8e253b29f694	37376	2	256
16	128	32	2	16	0.397312	0.338976	0.361472	PASS	472fe4e8596656af	37376	2	256
16	128	32	3	1	1.199104	1.204160	1.239872	PASS	fd15fa2e89cdb915	56064	1	128
16	128	32	3	2	0.760832	0.766976	0.803840	PASS	74864481ea3a41e4	56064	1	128
16	128	32	3	4	0.523264	0.507744	0.545760	PASS	7b9a5e82df1403b7	56064	1	128
16	128	32	3	8	0.402272	0.378880	0.423904	PASS	118f8e253b29f694	56064	1	128
16	128	32	3	16	0.408576	0.337088	0.398080	PASS	472fe4e8596656af	56064	1	128
16	128	32	4	1	1.330144	1.332352	1.371104	PASS	fd15fa2e89cdb915	74752	1	128
16	128	32	4	2	0.850944	0.834432	0.890816	PASS	74864481ea3a41e4	74752	1	128
16	128	32	4	4	0.528384	0.509952	0.551776	PASS	7b9a5e82df1403b7	74752	1	128
16	128	32	4	8	0.412672	0.378880	0.431168	PASS	118f8e253b29f694	74752	1	128
16	128	32	4	16	0.409344	0.313344	0.371712	PASS	472fe4e8596656af	74752	1	128
16	128	32	5	1	1.226752	1.215296	1.264640	PASS	fd15fa2e89cdb915	93440	1	128
16	128	32	5	2	0.794560	0.772160	0.824224	PASS	74864481ea3a41e4	93440	1	128
16	128	32	5	4	0.576512	0.543712	0.611136	PASS	7b9a5e82df1403b7	93440	1	128
16	128	32	5	8	0.444416	0.407584	0.476960	PASS	118f8e253b29f694	93440	1	128
16	128	32	5	16	0.407456	0.344064	0.403328	PASS	472fe4e8596656af	93440	1	128
16	256	16	2	1	2.128608	2.100224	2.118656	PASS	fd15fa2e89cdb915	35072	2	256
16	256	16	2	2	1.233696	1.207296	1.250304	PASS	74864481ea3a41e4	35072	2	256
16	256	16	2	4	0.757760	0.739328	0.772064	PASS	7b9a5e82df1403b7	35072	2	256
16	256	16	2	8	0.518144	0.505856	0.541696	PASS	118f8e253b29f694	35072	2	256
16	256	16	2	16	0.432160	0.405248	0.427008	PASS	472fe4e8596656af	35072	2	256
16	256	16	3	1	2.288640	2.263040	2.306048	PASS	fd15fa2e89cdb915	52608	1	128
16	256	16	3	2	1.326272	1.300448	1.364992	PASS	74864481ea3a41e4	52608	1	128
16	256	16	3	4	0.809984	0.779328	0.844800	PASS	7b9a5e82df1403b7	52608	1	128
16	256	16	3	8	0.521312	0.492576	0.541312	PASS	118f8e253b29f694	52608	1	128
16	256	16	3	16	0.473120	0.383904	0.427008	PASS	472fe4e8596656af	52608	1	128
16	256	16	4	1	2.102272	2.074656	2.115584	PASS	fd15fa2e89cdb915	70144	1	128
16	256	16	4	2	1.225728	1.204224	1.250304	PASS	74864481ea3a41e4	70144	1	128
16	256	16	4	4	0.754688	0.795520	0.851968	PASS	7b9a5e82df1403b7	70144	1	128
16	256	16	4	8	0.568448	0.541664	0.599040	PASS	118f8e253b29f694	70144	1	128
16	256	16	4	16	0.449536	0.412672	0.472000	PASS	472fe4e8596656af	70144	1	128
16	256	16	5	1	2.323456	2.279552	2.323456	PASS	fd15fa2e89cdb915	87680	1	128
16	256	16	5	2	1.235968	1.201248	1.250112	PASS	74864481ea3a41e4	87680	1	128
16	256	16	5	4	0.776192	0.741376	0.780352	PASS	7b9a5e82df1403b7	87680	1	128
16	256	16	5	8	0.543520	0.507904	0.551936	PASS	118f8e253b29f694	87680	1	128
16	256	16	5	16	0.421888	0.381952	0.430080	PASS	472fe4e8596656af	87680	1	128
16	256	32	2	1	2.162816	2.367456	2.404352	PASS	fd15fa2e89cdb915	70144	1	128
16	256	32	2	2	1.353728	1.360032	1.410048	PASS	74864481ea3a41e4	70144	1	128
16	256	32	2	4	0.832768	0.809984	0.873408	PASS	7b9a5e82df1403b7	70144	1	128
16	256	32	2	8	0.580608	0.543936	0.606208	PASS	118f8e253b29f694	70144	1	128
16	256	32	2	16	0.413440	0.386080	0.437248	PASS	472fe4e8596656af	70144	1	128
32	16	16	2	1	0.906240	0.922624	0.949248	PASS	fd15fa2e89cdb915	6400	3	384
32	16	16	2	2	0.619520	0.616448	0.659232	PASS	74864481ea3a41e4	6400	3	384
32	16	16	2	4	0.439296	0.436224	0.473088	PASS	7b9a5e82df1403b7	6400	3	384
32	16	16	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	3	1	0.973824	0.995328	1.012736	PASS	fd15fa2e89cdb915	9600	3	384
32	16	16	3	2	0.661600	0.685856	0.701248	PASS	74864481ea3a41e4	9600	3	384
32	16	16	3	4	0.468992	0.484352	0.507744	PASS	7b9a5e82df1403b7	9600	3	384
32	16	16	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	4	1	0.889568	0.906240	0.922624	PASS	fd15fa2e89cdb915	12800	3	384
32	16	16	4	2	0.601024	0.602400	0.638976	PASS	74864481ea3a41e4	12800	3	384
32	16	16	4	4	0.435200	0.435520	0.466944	PASS	7b9a5e82df1403b7	12800	3	384
32	16	16	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	5	1	0.900096	0.906240	0.923648	PASS	fd15fa2e89cdb915	16000	3	384
32	16	16	5	2	0.662336	0.695296	0.702464	PASS	74864481ea3a41e4	16000	3	384
32	16	16	5	4	0.471040	0.494592	0.507904	PASS	7b9a5e82df1403b7	16000	3	384
32	16	16	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	2	1	0.867328	0.871424	0.892928	PASS	fd15fa2e89cdb915	12800	3	384
32	16	32	2	2	0.594944	0.596992	0.617472	PASS	74864481ea3a41e4	12800	3	384
32	16	32	2	4	0.427008	0.435200	0.453632	PASS	7b9a5e82df1403b7	12800	3	384
32	16	32	2	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	3	1	0.868352	0.869696	0.885696	PASS	fd15fa2e89cdb915	19200	3	384
32	16	32	3	2	0.588544	0.595200	0.617472	PASS	74864481ea3a41e4	19200	3	384
32	16	32	3	4	0.455744	0.433472	0.453568	PASS	7b9a5e82df1403b7	19200	3	384
32	16	32	3	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	4	1	0.958464	0.960480	0.982016	PASS	fd15fa2e89cdb915	25600	3	384
32	16	32	4	2	0.658432	0.669568	0.691200	PASS	74864481ea3a41e4	25600	3	384
32	16	32	4	4	0.468736	0.483328	0.503808	PASS	7b9a5e82df1403b7	25600	3	384
32	16	32	4	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	5	1	0.957440	0.965632	0.983040	PASS	fd15fa2e89cdb915	32000	3	384
32	16	32	5	2	0.659296	0.676768	0.693248	PASS	74864481ea3a41e4	32000	3	384
32	16	32	5	4	0.476416	0.489472	0.504544	PASS	7b9a5e82df1403b7	32000	3	384
32	16	32	5	8	nan	nan	nan	RUNFAIL	-	-	-	-
32	16	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	8	2	1	1.330176	1.350656	1.369824	PASS	fd15fa2e89cdb915	4224	3	384
32	32	8	2	2	0.841728	0.864032	0.879424	PASS	74864481ea3a41e4	4224	3	384
32	32	8	2	4	0.555008	0.563040	0.600064	PASS	7b9a5e82df1403b7	4224	3	384
32	32	8	2	8	0.425984	0.454368	0.453664	PASS	118f8e253b29f694	4224	3	384
32	32	8	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	8	3	1	1.307616	1.307648	1.317888	PASS	fd15fa2e89cdb915	6336	3	384
32	32	8	3	2	0.825152	0.839872	0.858912	PASS	74864481ea3a41e4	6336	3	384
32	32	8	3	4	0.546816	0.558080	0.580608	PASS	7b9a5e82df1403b7	6336	3	384
32	32	8	3	8	0.414720	0.450560	0.452608	PASS	118f8e253b29f694	6336	3	384
32	32	8	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	8	4	1	1.317824	1.311712	1.319872	PASS	fd15fa2e89cdb915	8448	3	384
32	32	8	4	2	0.831488	0.840704	0.862208	PASS	74864481ea3a41e4	8448	3	384
32	32	8	4	4	0.553984	0.556032	0.583680	PASS	7b9a5e82df1403b7	8448	3	384
32	32	8	4	8	0.450464	0.452608	0.453568	PASS	118f8e253b29f694	8448	3	384
32	32	8	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	8	5	1	1.316928	1.316864	1.319968	PASS	fd15fa2e89cdb915	10560	3	384
32	32	8	5	2	0.829408	0.839680	0.861184	PASS	74864481ea3a41e4	10560	3	384
32	32	8	5	4	0.550912	0.554880	0.585696	PASS	7b9a5e82df1403b7	10560	3	384
32	32	8	5	8	0.432128	0.452608	0.451584	PASS	118f8e253b29f694	10560	3	384
32	32	8	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	16	2	1	1.234176	1.251328	1.258784	PASS	fd15fa2e89cdb915	8448	3	384
32	32	16	2	2	0.794592	0.805888	0.831488	PASS	74864481ea3a41e4	8448	3	384
32	32	16	2	4	0.497664	0.481280	0.523264	PASS	7b9a5e82df1403b7	8448	3	384
32	32	16	2	8	0.411648	0.372736	0.408576	PASS	118f8e253b29f694	8448	3	384
32	32	16	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	16	3	1	1.123328	1.100800	1.127424	PASS	fd15fa2e89cdb915	12672	3	384
32	32	16	3	2	0.714752	0.700416	0.742368	PASS	74864481ea3a41e4	12672	3	384
32	32	16	3	4	0.522240	0.530432	0.560128	PASS	7b9a5e82df1403b7	12672	3	384
32	32	16	3	8	0.408576	0.433984	0.441344	PASS	118f8e253b29f694	12672	3	384
32	32	16	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	16	4	1	1.226752	1.222656	1.243136	PASS	fd15fa2e89cdb915	16896	3	384
32	32	16	4	2	0.795648	0.793600	0.816128	PASS	74864481ea3a41e4	16896	3	384
32	32	16	4	4	0.538624	0.531456	0.567296	PASS	7b9a5e82df1403b7	16896	3	384
32	32	16	4	8	0.420864	0.444416	0.443392	PASS	118f8e253b29f694	16896	3	384
32	32	16	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	16	5	1	1.242912	1.226688	1.249280	PASS	fd15fa2e89cdb915	21120	3	384
32	32	16	5	2	0.806912	0.806912	0.820224	PASS	74864481ea3a41e4	21120	3	384
32	32	16	5	4	0.546816	0.539648	0.567264	PASS	7b9a5e82df1403b7	21120	3	384
32	32	16	5	8	0.442368	0.453632	0.444320	PASS	118f8e253b29f694	21120	3	384
32	32	16	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	32	2	1	0.715936	0.684128	0.723232	PASS	fd15fa2e89cdb915	16896	2	256
32	32	32	2	2	0.526400	0.501728	0.555008	PASS	74864481ea3a41e4	16896	2	256
32	32	32	2	4	0.446464	0.371936	0.425824	PASS	7b9a5e82df1403b7	16896	2	256
32	32	32	2	8	0.409600	0.322560	0.382912	PASS	118f8e253b29f694	16896	2	256
32	32	32	2	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	32	3	1	0.705536	0.674816	0.718848	PASS	fd15fa2e89cdb915	25344	2	256
32	32	32	3	2	0.526336	0.500480	0.550912	PASS	74864481ea3a41e4	25344	2	256
32	32	32	3	4	0.402432	0.369664	0.420864	PASS	7b9a5e82df1403b7	25344	2	256
32	32	32	3	8	0.421888	0.329568	0.383072	PASS	118f8e253b29f694	25344	2	256
32	32	32	3	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	32	4	1	0.710400	0.681184	0.728960	PASS	fd15fa2e89cdb915	33792	2	256
32	32	32	4	2	0.527360	0.501696	0.557056	PASS	74864481ea3a41e4	33792	2	256
32	32	32	4	4	0.457728	0.373632	0.425984	PASS	7b9a5e82df1403b7	33792	2	256
32	32	32	4	8	0.404480	0.330752	0.384832	PASS	118f8e253b29f694	33792	2	256
32	32	32	4	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	32	32	5	1	0.705536	0.686336	0.729088	PASS	fd15fa2e89cdb915	42240	2	256
32	32	32	5	2	0.530432	0.503680	0.561152	PASS	74864481ea3a41e4	42240	2	256
32	32	32	5	4	0.411648	0.371712	0.430848	PASS	7b9a5e82df1403b7	42240	2	256
32	32	32	5	8	0.406528	0.330752	0.388096	PASS	118f8e253b29f694	42240	2	256
32	32	32	5	16	nan	nan	nan	RUNFAIL	-	-	-	-
32	64	8	2	1	1.841312	1.846144	1.869856	PASS	fd15fa2e89cdb915	6272	3	384
32	64	8	2	2	1.097728	1.107776	1.143968	PASS	74864481ea3a41e4	6272	3	384
32	64	8	2	4	0.686848	0.692224	0.727808	PASS	7b9a5e82df1403b7	6272	3	384
32	64	8	2	8	0.497504	0.519168	0.519232	PASS	118f8e253b29f694	6272	3	384
32	64	8	2	16	0.403424	0.419840	0.426176	PASS	472fe4e8596656af	6272	3	384
32	64	8	3	1	1.823744	1.823744	1.827840	PASS	fd15fa2e89cdb915	9408	3	384
32	64	8	3	2	1.083392	1.105920	1.115136	PASS	74864481ea3a41e4	9408	3	384
32	64	8	3	4	0.687104	0.691200	0.710624	PASS	7b9a5e82df1403b7	9408	3	384
32	64	8	3	8	0.491360	0.520192	0.512000	PASS	118f8e253b29f694	9408	3	384
32	64	8	3	16	0.404416	0.419808	0.420544	PASS	472fe4e8596656af	9408	3	384
32	64	8	4	1	1.825792	1.840896	1.850176	PASS	fd15fa2e89cdb915	12544	3	384
32	64	8	4	2	1.091584	1.106944	1.130496	PASS	74864481ea3a41e4	12544	3	384
32	64	8	4	4	0.689120	0.691200	0.716800	PASS	7b9a5e82df1403b7	12544	3	384
32	64	8	4	8	0.497504	0.517120	0.516096	PASS	118f8e253b29f694	12544	3	384
32	64	8	4	16	0.399392	0.420736	0.421888	PASS	472fe4e8596656af	12544	3	384
32	64	8	5	1	1.857536	1.817600	1.839200	PASS	fd15fa2e89cdb915	15680	3	384
32	64	8	5	2	1.113088	1.103616	1.120256	PASS	74864481ea3a41e4	15680	3	384
32	64	8	5	4	0.698176	0.690176	0.714656	PASS	7b9a5e82df1403b7	15680	3	384
32	64	8	5	8	0.522240	0.521216	0.515072	PASS	118f8e253b29f694	15680	3	384
32	64	8	5	16	0.409600	0.420864	0.424032	PASS	472fe4e8596656af	15680	3	384
32	64	16	2	1	1.722272	1.742848	1.732608	PASS	fd15fa2e89cdb915	12544	3	384
32	64	16	2	2	1.039360	1.070080	1.068032	PASS	74864481ea3a41e4	12544	3	384
32	64	16	2	4	0.658432	0.663552	0.684032	PASS	7b9a5e82df1403b7	12544	3	384
32	64	16	2	8	0.492544	0.502784	0.503808	PASS	118f8e253b29f694	12544	3	384
32	64	16	2	16	0.400192	0.421792	0.417600	PASS	472fe4e8596656af	12544	3	384
32	64	16	3	1	1.705984	1.711104	1.717248	PASS	fd15fa2e89cdb915	18816	3	384
32	64	16	3	2	1.032928	1.042368	1.070912	PASS	74864481ea3a41e4	18816	3	384
32	64	16	3	4	0.655360	0.654336	0.689888	PASS	7b9a5e82df1403b7	18816	3	384
32	64	16	3	8	0.472768	0.496384	0.510976	PASS	118f8e253b29f694	18816	3	384
32	64	16	3	16	0.393216	0.418816	0.423808	PASS	472fe4e8596656af	18816	3	384
32	64	16	4	1	1.726464	1.711104	1.728512	PASS	fd15fa2e89cdb915	25088	3	384
32	64	16	4	2	1.043648	1.041344	1.076224	PASS	74864481ea3a41e4	25088	3	384
32	64	16	4	4	0.670720	0.660480	0.699392	PASS	7b9a5e82df1403b7	25088	3	384
32	64	16	4	8	0.490752	0.515072	0.515072	PASS	118f8e253b29f694	25088	3	384
32	64	16	4	16	0.404480	0.420864	0.424832	PASS	472fe4e8596656af	25088	3	384
32	64	16	5	1	1.577856	1.560576	1.580160	PASS	fd15fa2e89cdb915	31360	3	384
32	64	16	5	2	0.959488	0.932864	0.985088	PASS	74864481ea3a41e4	31360	3	384
32	64	16	5	4	0.668576	0.661504	0.706560	PASS	7b9a5e82df1403b7	31360	3	384
32	64	16	5	8	0.489472	0.519168	0.520192	PASS	118f8e253b29f694	31360	3	384
32	64	16	5	16	0.416768	0.420864	0.438272	PASS	472fe4e8596656af	31360	3	384
32	64	32	2	1	0.960256	0.969728	0.994304	PASS	fd15fa2e89cdb915	25088	2	256
32	64	32	2	2	0.598112	0.600128	0.631808	PASS	74864481ea3a41e4	25088	2	256
32	64	32	2	4	0.478208	0.423936	0.457568	PASS	7b9a5e82df1403b7	25088	2	256
32	64	32	2	8	0.397312	0.348160	0.406528	PASS	118f8e253b29f694	25088	2	256
32	64	32	2	16	0.390144	0.351488	0.376832	PASS	472fe4e8596656af	25088	2	256
32	64	32	3	1	0.952320	0.956416	0.969728	PASS	fd15fa2e89cdb915	37632	2	256
32	64	32	3	2	0.594944	0.601216	0.620544	PASS	74864481ea3a41e4	37632	2	256
32	64	32	3	4	0.527360	0.416704	0.453632	PASS	7b9a5e82df1403b7	37632	2	256
32	64	32	3	8	0.378880	0.352256	0.400384	PASS	118f8e253b29f694	37632	2	256
32	64	32	3	16	0.359424	0.349248	0.376832	PASS	472fe4e8596656af	37632	2	256
32	64	32	4	1	0.946944	0.964608	0.975872	PASS	fd15fa2e89cdb915	50176	2	256
32	64	32	4	2	0.649216	0.634176	0.684192	PASS	74864481ea3a41e4	50176	2	256
32	64	32	4	4	0.473088	0.443392	0.501760	PASS	7b9a5e82df1403b7	50176	2	256
32	64	32	4	8	0.392192	0.353280	0.407552	PASS	118f8e253b29f694	50176	2	256
32	64	32	4	16	0.382976	0.323392	0.389120	PASS	472fe4e8596656af	50176	2	256
32	64	32	5	1	0.970496	0.967840	0.986112	PASS	fd15fa2e89cdb915	62720	1	128
