rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
2	16x32x64s16k1;16x32x128s5k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
3	16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
4	16x32x64s16k1;16x32x128s7k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
5	16x32x64s16k1;16x32x128s8k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
6	16x32x64s16k1;16x64x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.899439
7	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s5k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
8	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s6k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	4.24425e+06	4.34876e+06	1	0.697136
