slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789716596058041344	1789716596058041344	1789716596058041344	1789716596058058752	1789716596058059776	0	0	0	0	104350448006194	104350448049316
1	0	1	0	0	1789716596058059776	1789716596058060800	1789716596058061824	1789716596058117120	1789716596058119168	0	63	0	1	104350448055754	104350448192025
2	0	3	0	0	1789716596058119168	1789716596058119168	1789716596058119168	1789716596058163200	1789716596058164224	63	0	2	1	104350448196110	104350448306697
3	0	2	0	0	1789716596058164224	1789716596058165248	1789716596058165248	1789716596058190848	1789716596058191872	63	3	1	1	104350448313635	104350448377727
4	0	7	0	0	1789716596058191872	1789716596058194944	1789716596058194944	1789716596058196992	1789716596058198016	66	1	6	1	104350448388222	104350448391691
5	0	7	256	0	1789716596058198016	1789716596058198016	1789716596058198016	1789716596058199040	1789716596058200064	67	0	6	1	104350448395745	104350448397828
6	0	7	512	0	1789716596058200064	1789716596058200064	1789716596058200064	1789716596058201088	1789716596058202112	67	0	6	1	104350448401390	104350448403452
7	0	7	768	0	1789716596058202112	1789716596058202112	1789716596058202112	1789716596058203136	1789716596058204160	67	0	6	1	104350448406541	104350448408653
8	0	7	1024	0	1789716596058204160	1789716596058204160	1789716596058204160	1789716596058205184	1789716596058206208	67	0	6	1	104350448411868	104350448413967
9	0	7	1280	0	1789716596058206208	1789716596058206208	1789716596058206208	1789716596058207232	1789716596058208256	67	0	6	1	104350448417184	104350448419241
10	0	7	1536	0	1789716596058208256	1789716596058208256	1789716596058208256	1789716596058209280	1789716596058210304	67	0	6	1	104350448422349	104350448424437
11	0	7	1792	0	1789716596058210304	1789716596058210304	1789716596058210304	1789716596058211328	1789716596058212352	67	0	6	1	104350448427555	104350448429687
12	0	7	2048	0	1789716596058212352	1789716596058212352	1789716596058213376	1789716596058213376	1789716596058214400	67	0	6	1	104350448432843	104350448434934
13	0	7	2304	0	1789716596058214400	1789716596058215424	1789716596058215424	1789716596058215424	1789716596058216448	67	0	6	1	104350448438103	104350448440210
14	0	7	2560	0	1789716596058216448	1789716596058217472	1789716596058217472	1789716596058217472	1789716596058218496	67	0	6	1	104350448443385	104350448445529
15	0	7	2816	0	1789716596058219520	1789716596058219520	1789716596058219520	1789716596058219520	1789716596058221568	67	0	6	1	104350448448646	104350448450729
16	0	7	3072	0	1789716596058221568	1789716596058221568	1789716596058221568	1789716596058222592	1789716596058223616	67	0	6	1	104350448453898	104350448456015
17	0	7	3328	0	1789716596058223616	1789716596058223616	1789716596058223616	1789716596058224640	1789716596058225664	67	0	6	1	104350448459240	104350448461204
18	0	7	3584	0	1789716596058225664	1789716596058225664	1789716596058225664	1789716596058226688	1789716596058227712	67	0	6	1	104350448464412	104350448466507
19	0	7	3840	0	1789716596058227712	1789716596058227712	1789716596058227712	1789716596058228736	1789716596058229760	67	0	6	1	104350448469613	104350448471717
20	0	8	0	0	1789716596058229760	1789716596058230784	1789716596058230784	1789716596058231808	1789716596058232832	67	1	7	1	104350448477935	104350448480559
21	0	8	256	0	1789716596058232832	1789716596058232832	1789716596058232832	1789716596058233856	1789716596058234880	68	0	7	1	104350448484105	104350448486216
22	0	8	512	0	1789716596058234880	1789716596058234880	1789716596058234880	1789716596058235904	1789716596058236928	68	0	7	1	104350448489259	104350448491371
23	0	8	768	0	1789716596058236928	1789716596058236928	1789716596058236928	1789716596058237952	1789716596058238976	68	0	7	1	104350448494451	104350448496509
24	0	10	0	0	1789716596058238976	1789716596058240000	1789716596058241024	1789716596058241024	1789716596058243072	68	1	9	1	104350448502473	104350448504579
25	0	10	256	0	1789716596058243072	1789716596058243072	1789716596058243072	1789716596058243072	1789716596058244096	69	0	9	1	104350448508357	104350448509901
26	0	10	512	0	1789716596058245120	1789716596058245120	1789716596058245120	1789716596058245120	1789716596058246144	69	0	9	1	104350448513157	104350448514689
27	0	10	768	0	1789716596058246144	1789716596058246144	1789716596058247168	1789716596058247168	1789716596058248192	69	0	9	1	104350448517926	104350448519483
28	0	9	0	0	1789716596058248192	1789716596058248192	1789716596058248192	1789716596058249216	1789716596058250240	69	0	8	1	104350448522771	104350448524583
29	0	9	256	0	1789716596058250240	1789716596058250240	1789716596058250240	1789716596058251264	1789716596058252288	69	0	8	1	104350448527835	104350448529365
30	0	9	512	0	1789716596058252288	1789716596058252288	1789716596058252288	1789716596058253312	1789716596058254336	69	0	8	1	104350448532623	104350448534203
31	0	9	768	0	1789716596058254336	1789716596058254336	1789716596058254336	1789716596058255360	1789716596058256384	69	0	8	1	104350448537446	104350448539008
32	0	11	0	0	1789716596058256384	1789716596058257408	1789716596058257408	1789716596058278912	1789716596058279936	69	2	10	3	104350448544689	104350448598051
33	0	11	256	0	1789716596058279936	1789716596058279936	1789716596058279936	1789716596058300416	1789716596058302464	71	0	10	3	104350448601622	104350448653965
34	0	11	512	0	1789716596058302464	1789716596058302464	1789716596058302464	1789716596058323968	1789716596058324992	71	0	10	3	104350448657213	104350448710593
35	0	11	768	0	1789716596058324992	1789716596058324992	1789716596058324992	1789716596058346496	1789716596058347520	71	0	10	3	104350448713836	104350448768041
36	0	11	1024	0	1789716596058347520	1789716596058347520	1789716596058347520	1789716596058369024	1789716596058370048	71	0	10	3	104350448771605	104350448825506
37	0	11	1280	0	1789716596058370048	1789716596058370048	1789716596058370048	1789716596058392576	1789716596058393600	71	0	10	3	104350448828751	104350448883320
38	0	11	1536	0	1789716596058393600	1789716596058393600	1789716596058393600	1789716596058415104	1789716596058416128	71	0	10	3	104350448886609	104350448940005
39	0	11	1792	0	1789716596058416128	1789716596058416128	1789716596058416128	1789716596058438656	1789716596058439680	71	0	10	3	104350448943277	104350448998558
40	0	11	2048	0	1789716596058439680	1789716596058439680	1789716596058439680	1789716596058462208	1789716596058463232	71	0	10	3	104350449001816	104350449057683
41	0	11	2304	0	1789716596058463232	1789716596058463232	1789716596058463232	1789716596058484736	1789716596058485760	71	0	10	3	104350449060960	104350449116440
