key	placement	status	simulated	makespan_ns	floor_ns
32x16x16s2k1_k1_r2	eft	ok	1	1407001.96122	1201370.07143
32x16x16s2k1_k2_r2	eft	ok	1	1408889.46122	1201370.07143
32x16x16s2k1_k4_r2	eft	ok	1	1408889.46122	1201370.07143
32x16x16s2k1_k1_r2	rotate	ok	1	1409849.96122	996555.571429
32x16x16s2k1_k2_r2	rotate	ok	1	1409849.96122	996555.571429
32x16x16s2k1_k4_r2	rotate	ok	1	1409849.96122	996555.571429
32x128x64s2k16_k1_r2	eft	ok	1	1478625.99047	1193518.37714
32x128x64s2k16_k1_r2	rotate	ok	1	1549423.77355	928539.178571
32x128x64s2k2_k1_r2	wavefront	ok	1	1577386.60213	1345516.81143
32x128x64s2k4_k1_r2	chain	ok	1	1580098.11599	785632.751429
32x128x64s2k16_k1_r2	chain	ok	1	1594220.58322	936945.545714
32x128x64s2k2_k1_r2	rotate	ok	1	1611936.78292	1161005.18286
32x16x16s2k1_k1_r2	chain	ok	1	1639381.07093	1012280.57143
32x16x16s2k1_k2_r2	chain	ok	1	1641388.57093	1012280.57143
32x16x16s2k1_k4_r2	chain	ok	1	1641388.57093	1012280.57143
32x128x64s2k2_k1_r2	chain	ok	1	1826543.19156	1161005.18286
32x128x16s2k8_k1_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x32s2k8_k1_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x64s2k8_k1_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x16s2k8_k2_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x32s2k8_k2_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x64s2k8_k2_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x16s2k8_k4_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x32s2k8_k4_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x64s2k8_k4_r1	eft	ok	1	1968627.12909	1673668.34286
32x128x64s2k1_k1_r2	eft	ok	1	1994347.99451	1851761.2
32x128x64s2k32_k1_r2	wavefront	ok	1	2002831.45138	1618522.90429
32x128x64s2k1_k1_r2	rotate	ok	1	2010643.62817	1851761.2
32x128x64s2k1_k1_r2	wavefront	ok	1	2010643.62817	1851761.2
32x128x16s2k8_k1_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x32s2k8_k1_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x64s2k8_k1_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x16s2k8_k2_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x32s2k8_k2_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x64s2k8_k2_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x16s2k8_k4_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x32s2k8_k4_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x64s2k8_k4_r1	rotate	ok	1	2013987.67	1429300.74571
32x128x16s2k8_k1_r1	chain	ok	1	2056621.41218	1449139.84
32x128x32s2k8_k1_r1	chain	ok	1	2056621.41218	1449139.84
32x128x64s2k8_k1_r1	chain	ok	1	2056621.41218	1449139.84
32x128x16s2k8_k2_r1	chain	ok	1	2056621.41218	1449139.84
32x128x32s2k8_k2_r1	chain	ok	1	2056621.41218	1449139.84
32x128x64s2k8_k2_r1	chain	ok	1	2056621.41218	1449139.84
32x128x16s2k8_k4_r1	chain	ok	1	2056621.41218	1449139.84
32x128x32s2k8_k4_r1	chain	ok	1	2056621.41218	1449139.84
32x128x64s2k8_k4_r1	chain	ok	1	2056621.41218	1449139.84
32x128x64s2k32_k1_r2	chain	ok	1	2078617.0594	1359946.55
32x128x64s2k32_k1_r2	rotate	ok	1	2094011.36019	1331492.77857
32x128x64s2k1_k1_r2	chain	ok	1	2279936.23512	1851761.2
32x16x16s2k1_k1_r1	eft	ok	1	2388997.88395	2164307.5
32x16x16s2k1_k2_r1	eft	ok	1	2401348.46142	2164307.5
32x16x16s2k1_k4_r1	eft	ok	1	2401348.46142	2164307.5
32x16x16s2k1_k1_r1	rotate	ok	1	2402308.96142	1966315
32x16x16s2k1_k2_r1	rotate	ok	1	2402308.96142	1966315
32x16x16s2k1_k4_r1	rotate	ok	1	2402308.96142	1966315
32x16x16s2k1_k1_r1	chain	ok	1	2507343.0311	1969490.92857
32x16x16s2k1_k2_r1	chain	ok	1	2512636.13573	1969490.92857
32x16x16s2k1_k4_r1	chain	ok	1	2512636.13573	1969490.92857
128x128x16s3k1_k1_r2	eft	ok	1	4664422.22308	4521835.42857
128x128x16s3k1_k1_r2	rotate	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k1_r2	wavefront	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k2_r2	eft	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k2_r2	rotate	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k2_r2	wavefront	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k4_r2	eft	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k4_r2	rotate	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k4_r2	wavefront	ok	1	4680717.85674	4521835.42857
128x128x16s3k1_k1_r2	chain	ok	1	5629376.70638	4521835.42857
128x128x16s3k1_k1_r1	eft	ok	1	5633935.58029	5478626.28571
128x128x16s3k1_k2_r2	chain	ok	1	5637524.52321	4521835.42857
128x128x16s3k1_k4_r2	chain	ok	1	5637524.52321	4521835.42857
128x128x16s3k1_k1_r1	rotate	ok	1	5641805.2275	4521835.42857
128x128x16s3k1_k2_r1	eft	ok	1	5641805.2275	5478626.28571
128x128x16s3k1_k2_r1	rotate	ok	1	5641805.2275	4521835.42857
128x128x16s3k1_k4_r1	eft	ok	1	5641805.2275	5478626.28571
128x128x16s3k1_k4_r1	rotate	ok	1	5641805.2275	4521835.42857
128x128x16s3k1_k1_r1	chain	ok	1	6651986.44089	4521835.42857
128x128x16s3k1_k2_r1	chain	ok	1	6658300.67629	4521835.42857
128x128x16s3k1_k4_r1	chain	ok	1	6658300.67629	4521835.42857
32x128x16s2k8_k1_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x32s2k8_k1_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x64s2k8_k1_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x16s2k8_k2_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x32s2k8_k2_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x64s2k8_k2_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x16s2k8_k4_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x32s2k8_k4_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x64s2k8_k4_r2	wavefront	ok	0	1013523.90286	1013523.90286
32x128x64s2k4_k1_r2	eft	ok	0	1102946.75143	1102946.75143
32x128x16s2k8_k1_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x32s2k8_k1_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x64s2k8_k1_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x16s2k8_k2_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x32s2k8_k2_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x64s2k8_k2_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x16s2k8_k4_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x32s2k8_k4_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x64s2k8_k4_r2	legacy_grid_stride	ok	0	1168035.05143	1168035.05143
32x128x64s2k16_k1_r2	wavefront	ok	0	1201683.78429	1201683.78429
32x16x16s2k1_k1_r2	wavefront	ok	0	1238449.42857	1238449.42857
32x16x16s2k1_k2_r2	wavefront	ok	0	1238449.42857	1238449.42857
32x16x16s2k1_k4_r2	wavefront	ok	0	1238449.42857	1238449.42857
32x128x64s2k4_k1_r2	legacy_grid_stride	ok	0	1280053.49714	1280053.49714
32x128x64s2k16_k1_r2	legacy_grid_stride	ok	0	1288165.15286	1288165.15286
32x128x64s2k2_k1_r2	eft	ok	0	1349436.55429	1349436.55429
32x16x16s2k1_k1_r2	legacy_grid_stride	ok	0	1396519.42857	1396519.42857
32x16x16s2k1_k2_r2	legacy_grid_stride	ok	0	1396519.42857	1396519.42857
32x16x16s2k1_k4_r2	legacy_grid_stride	ok	0	1396519.42857	1396519.42857
32x128x64s2k32_k1_r2	eft	ok	0	1620852.04714	1620852.04714
32x128x64s2k2_k1_r2	legacy_grid_stride	ok	0	1629809.52	1629809.52
32x128x16s2k8_k1_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x32s2k8_k1_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x64s2k8_k1_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x16s2k8_k2_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x32s2k8_k2_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x64s2k8_k2_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x16s2k8_k4_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x32s2k8_k4_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x64s2k8_k4_r1	wavefront	ok	0	1677473.44286	1677473.44286
32x128x64s2k32_k1_r2	legacy_grid_stride	ok	0	1693303.61286	1693303.61286
32x128x16s2k8_k1_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x32s2k8_k1_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x64s2k8_k1_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x16s2k8_k2_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x32s2k8_k2_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x64s2k8_k2_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x16s2k8_k4_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x32s2k8_k4_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x128x64s2k8_k4_r1	legacy_grid_stride	ok	0	1747782.92286	1747782.92286
32x16x16s2k1_k1_r1	wavefront	ok	0	2170947	2170947
32x16x16s2k1_k2_r1	wavefront	ok	0	2170947	2170947
32x16x16s2k1_k4_r1	wavefront	ok	0	2170947	2170947
32x16x16s2k1_k1_r1	legacy_grid_stride	ok	0	2231805	2231805
32x16x16s2k1_k2_r1	legacy_grid_stride	ok	0	2231805	2231805
32x16x16s2k1_k4_r1	legacy_grid_stride	ok	0	2231805	2231805
32x128x64s2k16_k1_r2	balanced	ok	0	2415020.23714	2415020.23714
32x128x16s2k8_k1_r2	balanced	ok	0	2466607.63	2466607.63
32x128x32s2k8_k1_r2	balanced	ok	0	2466607.63	2466607.63
32x128x64s2k8_k1_r2	balanced	ok	0	2466607.63	2466607.63
32x128x16s2k8_k2_r2	balanced	ok	0	2466607.63	2466607.63
32x128x32s2k8_k2_r2	balanced	ok	0	2466607.63	2466607.63
32x128x64s2k8_k2_r2	balanced	ok	0	2466607.63	2466607.63
32x128x16s2k8_k4_r2	balanced	ok	0	2466607.63	2466607.63
32x128x32s2k8_k4_r2	balanced	ok	0	2466607.63	2466607.63
32x128x64s2k8_k4_r2	balanced	ok	0	2466607.63	2466607.63
32x128x64s2k32_k1_r2	balanced	ok	0	2472441.11643	2472441.11643
32x128x64s2k1_k1_r2	legacy_grid_stride	ok	0	2667554.85714	2667554.85714
32x128x16s2k8_k1_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x32s2k8_k1_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x64s2k8_k1_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x16s2k8_k2_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x32s2k8_k2_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x64s2k8_k2_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x16s2k8_k4_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x32s2k8_k4_r1	balanced	ok	0	2747360.46571	2747360.46571
32x128x64s2k8_k4_r1	balanced	ok	0	2747360.46571	2747360.46571
32x16x16s2k1_k1_r2	balanced	ok	0	2811548	2811548
32x16x16s2k1_k2_r2	balanced	ok	0	2811548	2811548
32x16x16s2k1_k4_r2	balanced	ok	0	2811548	2811548
32x128x64s2k2_k1_r2	balanced	ok	0	3680671.76	3680671.76
32x16x16s2k1_k1_r1	balanced	ok	0	3848292.21429	3848292.21429
32x16x16s2k1_k2_r1	balanced	ok	0	3848292.21429	3848292.21429
32x16x16s2k1_k4_r1	balanced	ok	0	3848292.21429	3848292.21429
32x128x64s2k4_k1_r2	balanced	ok	0	4418991.22	4418991.22
32x128x64s2k1_k1_r2	balanced	ok	0	5160055.08571	5160055.08571
128x128x16s3k1_k1_r1	wavefront	ok	0	5483858.28571	5483858.28571
128x128x16s3k1_k2_r1	wavefront	ok	0	5483858.28571	5483858.28571
128x128x16s3k1_k4_r1	wavefront	ok	0	5483858.28571	5483858.28571
128x128x16s3k1_k1_r1	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k1_r2	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k2_r1	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k2_r2	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k4_r1	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k4_r2	legacy_grid_stride	ok	0	6682098.28571	6682098.28571
128x128x16s3k1_k1_r1	balanced	ok	0	13796964.5714	13796964.5714
128x128x16s3k1_k1_r2	balanced	ok	0	13796964.5714	13796964.5714
128x128x16s3k1_k2_r1	balanced	ok	0	13796964.5714	13796964.5714
128x128x16s3k1_k2_r2	balanced	ok	0	13796964.5714	13796964.5714
128x128x16s3k1_k4_r1	balanced	ok	0	13796964.5714	13796964.5714
128x128x16s3k1_k4_r2	balanced	ok	0	13796964.5714	13796964.5714
