m	n	k	stages	split	kappa	residency	status	work_lb_ns	cp_lb_ns	priority_ns	estimated_work_ns	estimated_stage_cp_ns	register_seed	key
32	128	64	2	1	1	2	capacity_deferred	21149.46016969697	0.0	1851761.200001	130157350.4	1851761.2	0	32x128x64s2k1_k1_r2
32	128	64	2	2	1	2	capacity_deferred	21149.46016969697	0.0	1161005.182858143	140910671.35999995	1161005.182857143	0	32x128x64s2k2_k1_r2
32	128	64	2	4	1	2	capacity_deferred	21149.46016969697	0.0	785632.7514295714	153800312.32	785632.7514285714	0	32x128x64s2k4_k1_r2
32	128	64	2	16	1	2	capacity_deferred	21149.46016969697	0.0	902883.4300009996	231138158.0799999	517865.98785714275	0	32x128x64s2k16_k1_r2
32	128	64	2	32	1	2	capacity_deferred	21149.46016969697	0.0	1305684.710001	334255285.76	491706.86678571434	0	32x128x64s2k32_k1_r2
