slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789521798895119360	1789521798895119360	1789521798895119360	1789521798895122432	1789521798895123456	0	0	0	0	20207035924554	20207035929854
1	0	2	0	0	1789521798895123456	1789521798895124480	1789521798895124480	1789521798895145984	1789521798895147008	0	3	1	1	20207035936887	20207035989500
2	0	5	0	0	1789521798895148032	1789521798895148032	1789521798895149056	1789521798895150080	1789521798895151104	3	1	4	1	20207035996847	20207035999531
3	0	6	0	0	1789521798895151104	1789521798895151104	1789521798895151104	1789521798895152128	1789521798895154176	4	0	5	1	20207036004527	20207036006601
4	0	8	0	0	1789521798895154176	1789521798895155200	1789521798895155200	1789521798895159296	1789521798895161344	4	3	7	3	20207036013712	20207036024091
5	0	9	0	0	1789521798895161344	1789521798895162368	1789521798895162368	1789521798895185920	1789521798895186944	7	15	10	1	20207036031240	20207036089909
6	0	10	0	0	1789521798895186944	1789521798895187968	1789521798895187968	1789521798895191040	1789521798895192064	22	3	11	1	20207036097304	20207036102660
7	0	11	0	0	1789521798895192064	1789521798895193088	1789521798895193088	1789521798895213568	1789521798895215616	25	3	12	1	20207036109602	20207036161886
8	0	13	0	0	1789521798895215616	1789521798895216640	1789521798895216640	1789521798895219712	1789521798895221760	28	15	14	2	20207036169342	20207036176751
9	0	14	0	0	1789521798895221760	1789521798895222784	1789521798895222784	1789521798895263744	1789521798895265792	43	3	16	2	20207036183772	20207036287921
10	0	15	0	0	1789521798895265792	1789521798895266816	1789521798895266816	1789521798895268864	1789521798895270912	46	3	18	1	20207036295198	20207036300474
11	0	17	0	0	1789521798895270912	1789521798895271936	1789521798895271936	1789521798895292416	1789521798895293440	49	3	20	1	20207036307221	20207036358572
12	0	20	0	0	1789521798895293440	1789521798895294464	1789521798895294464	1789521798895295488	1789521798895297536	52	1	23	1	20207036365047	20207036367693
13	0	21	0	0	1789521798895297536	1789521798895297536	1789521798895297536	1789521798895298560	1789521798895299584	53	0	24	1	20207036372658	20207036374703
14	0	23	0	0	1789521798895299584	1789521798895301632	1789521798895301632	1789521798895305728	1789521798895307776	53	3	26	3	20207036383071	20207036393726
15	0	24	0	0	1789521798895307776	1789521798895308800	1789521798895308800	1789521798895332352	1789521798895334400	56	15	29	2	20207036400807	20207036460018
16	0	25	0	0	1789521798895334400	1789521798895335424	1789521798895335424	1789521798895337472	1789521798895338496	71	3	31	1	20207036467362	20207036472639
17	0	26	0	0	1789521798895339520	1789521798895339520	1789521798895340544	1789521798895361024	1789521798895363072	74	3	32	1	20207036479402	20207036532345
18	0	28	0	0	1789521798895363072	1789521798895364096	1789521798895364096	1789521798895367168	1789521798895368192	77	15	34	2	20207036539758	20207036547399
19	0	29	0	0	1789521798895369216	1789521798895370240	1789521798895370240	1789521798895411200	1789521798895411200	92	3	36	2	20207036554477	20207036658424
20	1	0	1	2	1789521798895119360	1789521798895119360	1789521798895119360	1789521798895122432	1789521798895123456	95	0	0	0	20214593203976	20214593209329
21	1	2	1	2	1789521798895123456	1789521798895124480	1789521798895124480	1789521798895145984	1789521798895147008	95	3	1	1	20214593216286	20214593268734
