wait_index	producer	group
383	8	3
384	8	4
385	8	6
386	8	7
387	9	0
388	9	2
389	9	3
390	9	4
391	9	5
392	9	6
393	9	7
394	9	8
395	9	9
396	9	10
397	9	11
398	9	12
399	9	13
400	9	14
401	9	15
402	9	16
403	9	17
404	9	18
405	9	19
406	9	20
407	9	21
408	9	22
409	9	23
410	9	24
411	9	25
412	9	26
413	9	27
414	9	28
415	9	29
416	9	30
417	9	31
418	10	0
419	11	0
420	11	2
421	11	3
422	11	4
423	11	5
424	11	6
425	11	7
426	11	8
427	11	9
428	11	10
429	11	11
430	11	12
431	11	13
432	11	14
433	11	15
434	11	16
435	11	17
436	11	18
437	11	19
438	11	20
439	11	21
440	11	22
441	11	23
442	11	24
443	11	25
444	11	26
445	11	27
446	11	28
447	11	29
448	11	30
449	11	31
450	11	32
451	11	33
452	11	34
453	11	35
454	11	36
455	11	37
456	11	38
457	11	39
458	11	40
459	11	41
460	11	42
461	11	43
462	11	44
463	11	45
464	11	46
465	11	47
466	11	48
467	11	49
468	11	50
469	11	51
470	11	52
471	11	53
472	11	54
473	11	55
474	11	56
475	11	57
476	11	58
477	11	59
478	11	60
479	11	61
480	11	62
481	11	63
482	12	0
483	12	1
484	12	2
485	12	3
486	12	4
487	12	5
488	12	6
489	12	7
490	12	8
491	12	9
492	12	10
493	12	11
494	12	12
495	12	13
496	12	14
497	12	15
498	12	16
499	12	17
500	12	18
501	12	19
502	12	20
503	12	21
504	12	22
505	12	23
506	12	24
507	12	25
508	12	26
509	12	27
510	12	28
511	12	29
512	12	30
513	12	31
514	12	32
515	12	33
516	12	34
517	12	35
518	12	36
519	12	37
520	12	38
521	12	39
522	12	40
523	12	41
524	12	42
525	12	43
526	12	44
527	12	45
528	12	46
529	12	47
530	12	48
531	12	49
532	12	50
533	12	51
534	12	52
535	12	53
536	12	54
537	12	55
538	12	56
539	12	57
540	12	58
541	12	59
542	12	60
543	12	61
544	12	62
545	12	63
546	13	0
547	14	0
548	14	2
549	14	3
550	14	4
551	14	5
552	14	6
553	14	7
554	14	8
555	14	9
556	14	10
557	14	11
558	14	12
559	14	13
560	14	14
561	14	15
562	14	16
563	14	17
564	14	18
565	14	19
566	14	20
567	14	21
568	14	22
569	14	23
570	14	24
571	14	25
572	14	26
573	14	27
574	14	28
575	14	29
576	14	30
577	14	31
578	15	0
579	17	4294967295
580	19	5
581	21	4294967295
582	22	4294967295
583	23	0
584	23	1
585	23	2
586	23	3
587	23	4
588	23	6
589	23	7
590	24	0
591	24	2
592	24	3
593	24	4
594	24	5
595	24	6
596	24	7
597	24	8
598	24	9
599	24	10
600	24	11
601	24	12
602	24	13
603	24	14
604	24	15
605	24	16
606	24	17
607	24	18
608	24	19
609	24	20
610	24	21
611	24	22
612	24	23
613	24	24
614	24	25
615	24	26
616	24	27
617	24	28
618	24	29
619	24	30
620	24	31
621	25	0
622	26	0
623	26	2
624	26	3
625	26	4
626	26	5
627	26	6
628	26	7
629	26	8
630	26	9
631	26	10
632	26	11
633	26	12
634	26	13
635	26	14
636	26	15
637	26	16
638	26	17
639	26	18
640	26	19
641	26	20
642	26	21
643	26	22
644	26	23
645	26	24
646	26	25
647	26	26
648	26	27
649	26	28
650	26	29
651	26	30
652	26	31
653	26	32
654	26	33
655	26	34
656	26	35
657	26	36
658	26	37
659	26	38
660	26	39
661	26	40
662	26	41
663	26	42
664	26	43
665	26	44
666	26	45
667	26	46
668	26	47
669	26	48
670	26	49
671	26	50
672	26	51
673	26	52
674	26	53
675	26	54
676	26	55
677	26	56
678	26	57
679	26	58
680	26	59
681	26	60
682	26	61
683	26	62
684	26	63
685	27	0
686	27	1
687	27	2
688	27	3
689	27	4
690	27	5
691	27	6
692	27	7
693	27	8
694	27	9
695	27	10
696	27	11
697	27	12
698	27	13
699	27	14
700	27	15
701	27	16
702	27	17
703	27	18
704	27	19
705	27	20
706	27	21
707	27	22
708	27	23
709	27	24
710	27	25
711	27	26
712	27	27
713	27	28
714	27	29
715	27	30
716	27	31
717	27	32
718	27	33
719	27	34
720	27	35
721	27	36
722	27	37
723	27	38
724	27	39
725	27	40
726	27	41
727	27	42
728	27	43
729	27	44
730	27	45
731	27	46
732	27	47
733	27	48
734	27	49
735	27	50
736	27	51
737	27	52
738	27	53
739	27	54
740	27	55
741	27	56
742	27	57
743	27	58
744	27	59
745	27	60
746	27	61
747	27	62
748	27	63
749	28	0
750	0	0
751	0	1
752	2	4294967295
753	4	6
754	6	4294967295
755	7	4294967295
756	8	0
757	8	1
758	8	2
759	8	3
760	8	4
761	8	5
762	8	7
763	10	0
764	10	1
765	13	0
766	13	1
767	15	0
768	15	1
769	17	4294967295
770	19	6
771	21	4294967295
772	22	4294967295
773	23	0
774	23	1
775	23	2
776	23	3
777	23	4
778	23	5
779	23	7
780	25	0
781	25	1
782	28	0
783	28	1
784	0	0
785	0	1
786	2	4294967295
787	4	7
788	6	4294967295
789	7	4294967295
790	8	0
791	8	1
792	8	2
793	8	3
794	8	4
795	8	5
796	8	6
797	10	0
798	10	1
799	13	0
800	13	1
801	15	0
802	15	1
803	17	4294967295
804	19	7
805	21	4294967295
806	22	4294967295
807	23	0
808	23	1
809	23	2
810	23	3
811	23	4
812	23	5
813	23	6
814	25	0
815	25	1
816	28	0
817	28	1
818	0	0
819	0	1
820	1	4294967295
821	4	0
822	6	4294967295
823	7	4294967295
824	8	1
825	8	2
826	8	3
827	8	4
828	8	5
829	8	6
830	8	7
831	10	0
832	10	1
833	13	0
834	13	1
835	15	0
836	15	1
837	16	4294967295
838	19	0
839	21	4294967295
840	22	4294967295
841	23	1
842	23	2
843	23	3
844	23	4
845	23	5
846	23	6
847	23	7
848	25	0
849	25	1
850	28	0
851	28	1
852	0	0
853	0	1
854	1	4294967295
855	4	1
856	6	4294967295
857	7	4294967295
858	8	0
859	8	2
860	8	3
861	8	4
862	8	5
863	8	6
864	8	7
865	10	0
866	10	1
867	13	0
868	13	1
869	15	0
870	15	1
871	16	4294967295
872	19	1
873	21	4294967295
874	22	4294967295
875	23	0
876	23	2
877	23	3
878	23	4
879	23	5
880	23	6
881	23	7
882	25	0
883	25	1
884	28	0
885	28	1
886	0	0
887	0	1
888	1	4294967295
889	4	2
890	6	4294967295
891	7	4294967295
892	8	0
893	8	1
894	8	3
895	8	4
896	8	5
897	8	6
898	8	7
899	10	0
900	10	1
901	13	0
902	13	1
903	15	0
904	15	1
905	16	4294967295
906	19	2
907	21	4294967295
908	22	4294967295
909	23	0
910	23	1
911	23	3
912	23	4
913	23	5
914	23	6
915	23	7
916	25	0
917	25	1
918	28	0
919	28	1
920	0	0
921	0	1
922	1	4294967295
923	4	3
924	6	4294967295
925	7	4294967295
926	8	0
927	8	1
928	8	2
929	8	4
930	8	5
931	8	6
932	8	7
933	10	0
934	10	1
935	13	0
936	13	1
937	15	0
938	15	1
939	16	4294967295
940	19	3
941	21	4294967295
942	22	4294967295
943	23	0
944	23	1
945	23	2
946	23	4
947	23	5
948	23	6
949	23	7
950	25	0
951	25	1
952	28	0
953	28	1
954	0	0
955	0	1
956	3	4294967295
957	8	0
958	8	1
959	8	2
960	8	3
961	8	4
962	8	5
963	8	6
964	8	7
965	10	0
966	10	1
967	13	0
968	13	1
969	15	0
970	15	1
971	18	4294967295
972	23	0
973	23	1
974	23	2
975	23	3
976	23	4
977	23	5
978	23	6
979	23	7
980	25	0
981	25	1
982	28	0
983	28	1
984	0	0
985	0	1
986	3	4294967295
987	8	0
988	8	1
989	8	2
990	8	3
991	8	4
992	8	5
993	8	6
994	8	7
995	10	0
996	10	1
997	13	0
998	13	1
999	15	0
1000	15	1
1001	18	4294967295
1002	23	0
1003	23	1
1004	23	2
1005	23	3
1006	23	4
1007	23	5
1008	23	6
1009	23	7
1010	25	0
1011	25	1
1012	28	0
1013	28	1
1014	0	0
1015	0	1
1016	3	4294967295
1017	8	0
1018	8	1
1019	8	2
1020	8	3
1021	8	4
1022	8	5
1023	8	6
1024	8	7
1025	10	0
1026	10	1
1027	13	0
1028	13	1
1029	15	0
1030	15	1
1031	18	4294967295
1032	23	0
1033	23	1
1034	23	2
1035	23	3
1036	23	4
1037	23	5
1038	23	6
1039	23	7
1040	25	0
1041	25	1
1042	28	0
1043	28	1
1044	0	0
1045	0	1
1046	3	4294967295
1047	8	0
1048	8	1
1049	8	2
1050	8	3
1051	8	4
1052	8	5
1053	8	6
1054	8	7
1055	10	0
1056	10	1
1057	13	0
1058	13	1
1059	15	0
1060	15	1
1061	18	4294967295
1062	23	0
1063	23	1
1064	23	2
1065	23	3
1066	23	4
1067	23	5
1068	23	6
1069	23	7
1070	25	0
1071	25	1
1072	28	0
1073	28	1
1074	0	0
1075	0	1
1076	1	4294967295
1077	8	0
1078	8	1
1079	8	2
1080	8	3
1081	8	4
1082	8	5
1083	8	6
1084	8	7
1085	10	0
1086	10	1
1087	13	0
1088	13	1
1089	15	0
1090	15	1
1091	16	4294967295
1092	23	0
1093	23	1
1094	23	2
1095	23	3
1096	23	4
1097	23	5
1098	23	6
1099	23	7
1100	25	0
1101	25	1
1102	28	0
1103	28	1
1104	0	0
1105	0	1
1106	1	4294967295
1107	8	0
1108	8	1
1109	8	2
1110	8	3
1111	8	4
1112	8	5
1113	8	6
1114	8	7
1115	10	0
1116	10	1
1117	13	0
1118	13	1
1119	15	0
1120	15	1
1121	16	4294967295
1122	23	0
1123	23	1
1124	23	2
1125	23	3
1126	23	4
1127	23	5
1128	23	6
1129	23	7
1130	25	0
1131	25	1
1132	28	0
1133	28	1
1134	0	0
1135	0	1
1136	1	4294967295
1137	8	0
1138	8	1
1139	8	2
1140	8	3
1141	8	4
1142	8	5
1143	8	6
1144	8	7
1145	10	0
1146	10	1
1147	13	0
1148	13	1
1149	15	0
1150	15	1
1151	16	4294967295
1152	23	0
1153	23	1
1154	23	2
1155	23	3
1156	23	4
1157	23	5
1158	23	6
1159	23	7
1160	25	0
1161	25	1
1162	28	0
1163	28	1
1164	0	0
1165	0	1
1166	1	4294967295
1167	8	0
1168	8	1
1169	8	2
1170	8	3
1171	8	4
1172	8	5
1173	8	6
1174	8	7
1175	10	0
1176	10	1
1177	13	0
1178	13	1
1179	15	0
1180	15	1
1181	16	4294967295
1182	23	0
1183	23	1
1184	23	2
1185	23	3
1186	23	4
1187	23	5
1188	23	6
1189	23	7
1190	25	0
1191	25	1
1192	28	0
1193	28	1
1194	0	0
1195	0	1
1196	8	0
1197	8	1
1198	8	2
1199	8	3
1200	8	4
1201	8	5
1202	8	6
1203	8	7
1204	10	0
1205	10	1
1206	13	0
1207	13	1
1208	15	0
1209	15	1
1210	23	0
1211	23	1
1212	23	2
1213	23	3
1214	23	4
1215	23	5
1216	23	6
1217	23	7
1218	25	0
1219	25	1
1220	28	0
1221	28	1
1222	0	0
1223	0	1
1224	8	0
1225	8	1
1226	8	2
1227	8	3
1228	8	4
1229	8	5
1230	8	6
1231	8	7
1232	10	0
1233	10	1
1234	13	0
1235	13	1
1236	15	0
1237	15	1
1238	23	0
1239	23	1
1240	23	2
1241	23	3
1242	23	4
1243	23	5
1244	23	6
1245	23	7
1246	25	0
1247	25	1
1248	28	0
1249	28	1
1250	0	0
1251	0	1
1252	8	0
1253	8	1
1254	8	2
1255	8	3
1256	8	4
1257	8	5
1258	8	6
1259	8	7
1260	10	0
1261	10	1
1262	13	0
1263	13	1
1264	15	0
1265	15	1
1266	23	0
1267	23	1
1268	23	2
1269	23	3
1270	23	4
1271	23	5
1272	23	6
1273	23	7
1274	25	0
1275	25	1
1276	28	0
1277	28	1
1278	0	0
1279	0	1
1280	8	0
1281	8	1
1282	8	2
1283	8	3
1284	8	4
1285	8	5
1286	8	6
1287	8	7
1288	10	0
1289	10	1
1290	13	0
1291	13	1
1292	15	0
1293	15	1
1294	23	0
1295	23	1
1296	23	2
1297	23	3
1298	23	4
1299	23	5
1300	23	6
1301	23	7
1302	25	0
1303	25	1
1304	28	0
1305	28	1
1306	0	0
1307	0	1
1308	8	0
1309	8	1
1310	8	2
1311	8	3
1312	8	4
1313	8	5
1314	8	6
1315	8	7
1316	10	0
1317	10	1
1318	13	0
1319	13	1
1320	15	0
1321	15	1
1322	23	0
1323	23	1
1324	23	2
1325	23	3
1326	23	4
1327	23	5
1328	23	6
1329	23	7
1330	25	0
1331	25	1
1332	28	0
1333	28	1
1334	0	0
1335	0	1
1336	8	0
1337	8	1
1338	8	2
1339	8	3
1340	8	4
1341	8	5
1342	8	6
1343	8	7
1344	10	0
1345	10	1
1346	13	0
1347	13	1
1348	15	0
1349	15	1
1350	23	0
1351	23	1
1352	23	2
1353	23	3
1354	23	4
1355	23	5
1356	23	6
1357	23	7
1358	25	0
1359	25	1
1360	28	0
1361	28	1
1362	0	0
1363	0	1
1364	8	0
1365	8	1
1366	8	2
1367	8	3
1368	8	4
1369	8	5
1370	8	6
1371	8	7
1372	10	0
1373	10	1
1374	13	0
1375	13	1
1376	15	0
1377	15	1
1378	23	0
1379	23	1
1380	23	2
1381	23	3
1382	23	4
1383	23	5
1384	23	6
1385	23	7
1386	25	0
1387	25	1
1388	28	0
1389	28	1
1390	0	0
1391	0	1
1392	8	0
1393	8	1
1394	8	2
1395	8	3
1396	8	4
1397	8	5
1398	8	6
1399	8	7
1400	10	0
1401	10	1
1402	13	0
1403	13	1
1404	15	0
1405	15	1
1406	23	0
1407	23	1
1408	23	2
1409	23	3
1410	23	4
1411	23	5
1412	23	6
1413	23	7
1414	25	0
1415	25	1
1416	28	0
1417	28	1
1418	0	0
1419	0	1
1420	8	0
1421	8	1
1422	8	2
1423	8	3
1424	8	4
1425	8	5
1426	8	6
1427	8	7
1428	10	0
1429	10	1
1430	13	0
1431	13	1
1432	15	0
1433	15	1
1434	23	0
1435	23	1
1436	23	2
1437	23	3
1438	23	4
1439	23	5
1440	23	6
1441	23	7
1442	25	0
1443	25	1
1444	28	0
1445	28	1
1446	0	0
1447	0	1
1448	8	0
1449	8	1
1450	8	2
1451	8	3
1452	8	4
1453	8	5
1454	8	6
1455	8	7
1456	10	0
1457	10	1
1458	13	0
1459	13	1
1460	15	0
1461	15	1
1462	23	0
1463	23	1
1464	23	2
1465	23	3
1466	23	4
1467	23	5
1468	23	6
1469	23	7
1470	25	0
1471	25	1
1472	28	0
1473	28	1
1474	0	0
1475	0	1
1476	8	0
1477	8	1
1478	8	2
1479	8	3
1480	8	4
1481	8	5
1482	8	6
1483	8	7
1484	10	0
1485	10	1
1486	13	0
1487	13	1
1488	15	0
1489	15	1
1490	23	0
1491	23	1
1492	23	2
1493	23	3
1494	23	4
1495	23	5
1496	23	6
1497	23	7
1498	25	0
1499	25	1
1500	28	0
1501	28	1
1502	0	0
1503	0	1
1504	8	0
1505	8	1
1506	8	2
1507	8	3
1508	8	4
1509	8	5
1510	8	6
1511	8	7
1512	10	0
1513	10	1
1514	13	0
1515	13	1
1516	15	0
1517	15	1
1518	23	0
1519	23	1
1520	23	2
1521	23	3
1522	23	4
1523	23	5
1524	23	6
1525	23	7
1526	25	0
1527	25	1
1528	28	0
1529	28	1
1530	0	0
1531	0	1
1532	8	0
1533	8	1
1534	8	2
1535	8	3
1536	8	4
1537	8	5
1538	8	6
1539	8	7
1540	10	0
1541	10	1
1542	13	0
1543	13	1
1544	15	0
1545	15	1
1546	23	0
1547	23	1
1548	23	2
1549	23	3
1550	23	4
1551	23	5
1552	23	6
1553	23	7
1554	25	0
1555	25	1
1556	28	0
1557	28	1
1558	0	0
1559	0	1
1560	8	0
1561	8	1
1562	8	2
1563	8	3
1564	8	4
1565	8	5
1566	8	6
1567	8	7
1568	10	0
1569	10	1
1570	13	0
1571	13	1
1572	15	0
1573	15	1
1574	23	0
1575	23	1
1576	23	2
1577	23	3
1578	23	4
1579	23	5
1580	23	6
1581	23	7
1582	25	0
1583	25	1
1584	28	0
1585	28	1
1586	0	0
1587	0	1
1588	8	0
1589	8	1
1590	8	2
1591	8	3
1592	8	4
1593	8	5
1594	8	6
1595	8	7
1596	10	0
1597	10	1
1598	13	0
1599	13	1
1600	15	0
1601	15	1
1602	23	0
1603	23	1
1604	23	2
1605	23	3
1606	23	4
1607	23	5
1608	23	6
1609	23	7
1610	25	0
1611	25	1
1612	28	0
1613	28	1
1614	0	0
1615	0	1
1616	8	0
1617	8	1
1618	8	2
1619	8	3
1620	8	4
1621	8	5
1622	8	6
1623	8	7
1624	10	0
1625	10	1
1626	13	0
1627	13	1
1628	15	0
1629	15	1
1630	23	0
1631	23	1
1632	23	2
1633	23	3
1634	23	4
1635	23	5
1636	23	6
1637	23	7
1638	25	0
1639	25	1
1640	28	0
1641	28	1
1642	0	0
1643	0	1
1644	10	0
1645	10	1
1646	15	0
1647	15	1
1648	25	0
1649	25	1
1650	0	0
1651	0	1
1652	10	0
1653	10	1
1654	15	0
1655	15	1
1656	25	0
1657	25	1
1658	0	0
1659	0	1
1660	10	0
1661	10	1
1662	15	0
1663	15	1
1664	25	0
1665	25	1
1666	0	0
1667	0	1
1668	10	0
1669	10	1
1670	15	0
1671	15	1
1672	25	0
1673	25	1
1674	0	0
1675	0	1
1676	10	0
1677	10	1
1678	15	0
1679	15	1
1680	25	0
1681	25	1
1682	0	0
1683	0	1
1684	10	0
1685	10	1
1686	15	0
1687	15	1
1688	25	0
1689	25	1
1690	0	0
1691	0	1
1692	10	0
1693	10	1
1694	15	0
1695	15	1
1696	25	0
1697	25	1
1698	0	0
1699	0	1
1700	10	0
1701	10	1
1702	15	0
1703	15	1
1704	25	0
1705	25	1
1706	0	0
1707	0	1
1708	10	0
1709	10	1
1710	15	0
1711	15	1
1712	25	0
1713	25	1
1714	0	0
1715	0	1
1716	10	0
1717	10	1
1718	15	0
1719	15	1
1720	25	0
1721	25	1
1722	0	0
1723	0	1
1724	10	0
1725	10	1
1726	15	0
1727	15	1
1728	25	0
1729	25	1
1730	0	0
1731	0	1
1732	10	0
1733	10	1
1734	15	0
1735	15	1
1736	25	0
1737	25	1
1738	0	0
1739	0	1
1740	10	0
1741	10	1
1742	15	0
1743	15	1
1744	25	0
1745	25	1
1746	0	0
1747	0	1
1748	10	0
1749	10	1
1750	15	0
1751	15	1
1752	25	0
1753	25	1
1754	0	0
1755	0	1
1756	10	0
1757	10	1
1758	15	0
1759	15	1
1760	25	0
1761	25	1
1762	0	0
1763	0	1
1764	10	0
1765	10	1
1766	15	0
1767	15	1
1768	25	0
1769	25	1
1770	0	0
1771	0	1
1772	10	0
1773	10	1
1774	15	0
1775	15	1
1776	25	0
1777	25	1
1778	0	0
1779	0	1
1780	10	0
1781	10	1
1782	15	0
1783	15	1
1784	25	0
1785	25	1
1786	0	0
1787	0	1
1788	10	0
1789	10	1
1790	15	0
1791	15	1
1792	25	0
1793	25	1
1794	0	0
1795	0	1
1796	10	0
1797	10	1
1798	15	0
1799	15	1
1800	25	0
1801	25	1
1802	0	0
1803	0	1
1804	10	0
1805	10	1
1806	15	0
1807	15	1
1808	25	0
1809	25	1
1810	0	0
1811	0	1
1812	10	0
1813	10	1
1814	15	0
1815	15	1
1816	25	0
1817	25	1
1818	0	0
1819	0	1
1820	10	0
1821	10	1
1822	15	0
1823	15	1
1824	25	0
1825	25	1
1826	0	0
1827	0	1
1828	10	0
1829	10	1
1830	15	0
1831	15	1
1832	25	0
1833	25	1
1834	0	0
1835	0	1
1836	10	0
1837	10	1
1838	15	0
1839	15	1
1840	25	0
1841	25	1
1842	0	0
1843	0	1
1844	10	0
1845	10	1
1846	15	0
1847	15	1
1848	25	0
1849	25	1
1850	0	0
1851	0	1
1852	10	0
1853	10	1
1854	15	0
1855	15	1
1856	25	0
1857	25	1
1858	0	0
1859	0	1
1860	10	0
1861	10	1
1862	15	0
1863	15	1
1864	25	0
1865	25	1
1866	0	0
1867	0	1
1868	10	0
1869	10	1
1870	15	0
1871	15	1
1872	25	0
1873	25	1
1874	0	0
1875	0	1
1876	10	0
1877	10	1
1878	15	0
1879	15	1
1880	25	0
1881	25	1
1882	0	0
1883	0	1
1884	10	0
1885	10	1
1886	15	0
1887	15	1
1888	25	0
1889	25	1
1890	0	0
1891	0	1
1892	10	0
1893	10	1
1894	15	0
1895	15	1
1896	25	0
1897	25	1
1898	10	0
1899	10	1
1900	25	0
1901	25	1
1902	10	0
1903	10	1
1904	25	0
1905	25	1
1906	10	0
1907	10	1
1908	25	0
1909	25	1
1910	10	0
1911	10	1
1912	25	0
1913	25	1
1914	10	0
1915	10	1
1916	25	0
1917	25	1
1918	10	0
1919	10	1
1920	25	0
1921	25	1
1922	10	0
1923	10	1
1924	25	0
1925	25	1
1926	10	0
1927	10	1
1928	25	0
1929	25	1
1930	10	0
1931	10	1
1932	25	0
1933	25	1
1934	10	0
1935	10	1
1936	25	0
1937	25	1
1938	10	0
1939	10	1
1940	25	0
1941	25	1
1942	10	0
1943	10	1
1944	25	0
1945	25	1
1946	10	0
1947	10	1
1948	25	0
1949	25	1
1950	10	0
1951	10	1
1952	25	0
1953	25	1
1954	10	0
1955	10	1
1956	25	0
1957	25	1
1958	10	0
1959	10	1
1960	25	0
1961	25	1
1962	10	0
1963	10	1
1964	25	0
1965	25	1
1966	10	0
1967	10	1
1968	25	0
1969	25	1
1970	10	0
1971	10	1
1972	25	0
1973	25	1
1974	10	0
1975	10	1
1976	25	0
1977	25	1
1978	10	0
1979	10	1
1980	25	0
1981	25	1
1982	10	0
1983	10	1
1984	25	0
1985	25	1
1986	10	0
1987	10	1
1988	25	0
1989	25	1
1990	10	0
1991	10	1
1992	25	0
1993	25	1
1994	10	0
1995	10	1
1996	25	0
1997	25	1
1998	10	0
1999	10	1
2000	25	0
2001	25	1
2002	10	0
2003	10	1
2004	25	0
2005	25	1
2006	10	0
2007	10	1
2008	25	0
2009	25	1
2010	10	0
2011	10	1
2012	25	0
2013	25	1
2014	10	0
2015	10	1
2016	25	0
2017	25	1
2018	10	0
2019	10	1
2020	25	0
2021	25	1
2022	10	0
2023	10	1
2024	25	0
2025	25	1
2026	10	0
2027	10	1
2028	25	0
2029	25	1
2030	10	0
2031	10	1
2032	25	0
2033	25	1
2034	10	0
2035	10	1
2036	25	0
2037	25	1
2038	10	0
2039	10	1
2040	25	0
2041	25	1
2042	10	0
2043	10	1
2044	25	0
2045	25	1
2046	10	0
2047	10	1
2048	25	0
2049	25	1
2050	10	0
2051	10	1
2052	25	0
2053	25	1
2054	10	0
2055	10	1
2056	25	0
2057	25	1
2058	10	0
2059	10	1
2060	25	0
2061	25	1
2062	10	0
2063	10	1
2064	25	0
2065	25	1
2066	10	0
2067	10	1
2068	25	0
2069	25	1
2070	10	0
2071	10	1
2072	25	0
2073	25	1
2074	10	0
2075	10	1
2076	25	0
2077	25	1
2078	10	0
2079	10	1
2080	25	0
2081	25	1
2082	10	0
2083	10	1
2084	25	0
2085	25	1
2086	10	0
2087	10	1
2088	25	0
2089	25	1
2090	10	0
2091	10	1
2092	25	0
2093	25	1
2094	10	0
2095	10	1
2096	25	0
2097	25	1
2098	10	0
2099	10	1
2100	25	0
2101	25	1
2102	10	0
2103	10	1
2104	25	0
2105	25	1
2106	10	0
2107	10	1
2108	25	0
2109	25	1
2110	10	0
2111	10	1
